Feature 1 name;Feature 1 value;Feature 2 name;Feature 2 value;Target name;Target value
Book page count;200.0;Book rating (1-5);5.0;Total reading time (hours);5.0
Book page count;320.0;Book rating (1-5);4.0;Total reading time (hours);6.0
Book page count;380.0;Book rating (1-5);3.0;Total reading time (hours);7.0
Book page count;280.0;Book rating (1-5);5.0;Total reading time (hours);5.0
Book page count;360.0;Book rating (1-5);4.0;Total reading time (hours);6.0
Book page count;360.0;Book rating (1-5);3.0;Total reading time (hours);6.0
Book page count;420.0;Book rating (1-5);2.0;Total reading time (hours);7.0
Book page count;270.0;Book rating (1-5);5.0;Total reading time (hours);5.0
Book page count;340.0;Book rating (1-5);4.0;Total reading time (hours);6.0
Book page count;310.0;Book rating (1-5);4.0;Total reading time (hours);6.0
Book page count;410.0;Book rating (1-5);3.0;Total reading time (hours);7.0
Book page count;260.0;Book rating (1-5);5.0;Total reading time (hours);5.0
Book page count;370.0;Book rating (1-5);4.0;Total reading time (hours);6.0
Bike weight (lbs);20.0;Bike wheel size (inches);26.0;Bike speed (mph);12.0
Bike weight (lbs);22.0;Bike wheel size (inches);27.0;Bike speed (mph);13.0
Bike weight (lbs);18.0;Bike wheel size (inches);28.0;Bike speed (mph);13.0
Bike weight (lbs);24.0;Bike wheel size (inches);25.0;Bike speed (mph);12.0
Bike weight (lbs);21.0;Bike wheel size (inches);25.0;Bike speed (mph);12.0
Bike weight (lbs);23.0;Bike wheel size (inches);27.0;Bike speed (mph);13.0
Bike weight (lbs);19.0;Bike wheel size (inches);27.0;Bike speed (mph);13.0
Bike weight (lbs);25.0;Bike wheel size (inches);24.0;Bike speed (mph);12.0
Bike weight (lbs);17.0;Bike wheel size (inches);29.0;Bike speed (mph);14.0
Bike weight (lbs);26.0;Bike wheel size (inches);23.0;Bike speed (mph);11.0
Bike weight (lbs);22.0;Bike wheel size (inches);24.0;Bike speed (mph);12.0
Bike weight (lbs);20.0;Bike wheel size (inches);28.0;Bike speed (mph);13.0
Bike weight (lbs);16.0;Bike wheel size (inches);30.0;Bike speed (mph);14.0
Bike weight (lbs);27.0;Bike wheel size (inches);22.0;Bike speed (mph);11.0
Bike weight (lbs);15.0;Bike wheel size (inches);31.0;Bike speed (mph);14.0
Bike weight (lbs);28.0;Bike wheel size (inches);21.0;Bike speed (mph);11.0
Bike weight (lbs);14.0;Bike wheel size (inches);32.0;Bike speed (mph);14.0
Bike weight (lbs);29.0;Bike wheel size (inches);20.0;Bike speed (mph);11.0
Bike weight (lbs);13.0;Bike wheel size (inches);33.0;Bike speed (mph);14.0
Bike weight (lbs);30.0;Bike wheel size (inches);19.0;Bike speed (mph);11.0
House age (years);10.0;House square footage;2000.0;House value (thousands);250.0
House age (years);20.0;House square footage;1800.0;House value (thousands);240.0
House age (years);15.0;House square footage;2100.0;House value (thousands);260.0
House age (years);25.0;House square footage;1700.0;House value (thousands);230.0
House age (years);5.0;House square footage;2200.0;House value (thousands);270.0
House age (years);30.0;House square footage;1600.0;House value (thousands);220.0
House age (years);2.0;House square footage;2300.0;House value (thousands);280.0
House age (years);35.0;House square footage;1500.0;House value (thousands);210.0
House age (years);8.0;House square footage;2400.0;House value (thousands);275.0
House age (years);40.0;House square footage;1400.0;House value (thousands);200.0
House age (years);12.0;House square footage;2300.0;House value (thousands);270.0
House age (years);45.0;House square footage;1300.0;House value (thousands);190.0
House age (years);18.0;House square footage;2200.0;House value (thousands);260.0
House age (years);50.0;House square footage;1200.0;House value (thousands);180.0
House age (years);22.0;House square footage;2100.0;House value (thousands);250.0
House age (years);55.0;House square footage;1100.0;House value (thousands);170.0
House age (years);28.0;House square footage;2000.0;House value (thousands);240.0
House age (years);60.0;House square footage;1000.0;House value (thousands);160.0
House age (years);32.0;House square footage;1900.0;House value (thousands);230.0
House age (years);65.0;House square footage;900.0;House value (thousands);150.0
Backpack weight (lbs);5.0;Backpack capacity (liters);30.0;Comfort rating (1-10);8.0
Backpack weight (lbs);6.0;Backpack capacity (liters);28.0;Comfort rating (1-10);7.0
Backpack weight (lbs);4.0;Backpack capacity (liters);32.0;Comfort rating (1-10);9.0
Backpack weight (lbs);7.0;Backpack capacity (liters);26.0;Comfort rating (1-10);6.0
Backpack weight (lbs);6.0;Backpack capacity (liters);29.0;Comfort rating (1-10);7.0
Backpack weight (lbs);5.0;Backpack capacity (liters);31.0;Comfort rating (1-10);8.0
Backpack weight (lbs);3.0;Backpack capacity (liters);33.0;Comfort rating (1-10);10.0
Backpack weight (lbs);8.0;Backpack capacity (liters);25.0;Comfort rating (1-10);5.0
Backpack weight (lbs);7.0;Backpack capacity (liters);28.0;Comfort rating (1-10);6.0
Backpack weight (lbs);4.0;Backpack capacity (liters);32.0;Comfort rating (1-10);9.0
Backpack weight (lbs);8.0;Backpack capacity (liters);27.0;Comfort rating (1-10);5.0
Backpack weight (lbs);3.0;Backpack capacity (liters);33.0;Comfort rating (1-10);10.0
Backpack weight (lbs);9.0;Backpack capacity (liters);26.0;Comfort rating (1-10);4.0
Backpack weight (lbs);2.0;Backpack capacity (liters);34.0;Comfort rating (1-10);10.0
Backpack weight (lbs);10.0;Backpack capacity (liters);25.0;Comfort rating (1-10);3.0
Backpack weight (lbs);1.0;Backpack capacity (liters);35.0;Comfort rating (1-10);10.0
Backpack weight (lbs);2.0;Backpack capacity (liters);36.0;Comfort rating (1-10);10.0
Backpack weight (lbs);11.0;Backpack capacity (liters);24.0;Comfort rating (1-10);2.0
Backpack weight (lbs);1.0;Backpack capacity (liters);37.0;Comfort rating (1-10);10.0
Backpack weight (lbs);12.0;Backpack capacity (liters);23.0;Comfort rating (1-10);1.0
Dog age (years);2.0;Dog weight (lbs);30.0;Dog energy level (1-10);7.0
Dog age (years);3.0;Dog weight (lbs);25.0;Dog energy level (1-10);6.0
Dog age (years);1.0;Dog weight (lbs);35.0;Dog energy level (1-10);8.0
Dog age (years);4.0;Dog weight (lbs);20.0;Dog energy level (1-10);5.0
Dog age (years);3.0;Dog weight (lbs);28.0;Dog energy level (1-10);6.0
Dog age (years);2.0;Dog weight (lbs);32.0;Dog energy level (1-10);7.0
Dog age (years);4.0;Dog weight (lbs);26.0;Dog energy level (1-10);5.0
Dog age (years);1.0;Dog weight (lbs);36.0;Dog energy level (1-10);8.0
Dog age (years);5.0;Dog weight (lbs);24.0;Dog energy level (1-10);4.0
Dog age (years);6.0;Dog weight (lbs);18.0;Dog energy level (1-10);3.0
Dog age (years);6.0;Dog weight (lbs);22.0;Dog energy level (1-10);3.0
Dog age (years);5.0;Dog weight (lbs);25.0;Dog energy level (1-10);4.0
Dog age (years);7.0;Dog weight (lbs);20.0;Dog energy level (1-10);2.0
Dog age (years);4.0;Dog weight (lbs);27.0;Dog energy level (1-10);5.0
Dog age (years);8.0;Dog weight (lbs);18.0;Dog energy level (1-10);1.0
Dog age (years);3.0;Dog weight (lbs);29.0;Dog energy level (1-10);6.0
Dog age (years);9.0;Dog weight (lbs);16.0;Dog energy level (1-10);1.0
Dog age (years);2.0;Dog weight (lbs);31.0;Dog energy level (1-10);7.0
Dog age (years);10.0;Dog weight (lbs);14.0;Dog energy level (1-10);1.0
Dog age (years);1.0;Dog weight (lbs);33.0;Dog energy level (1-10);8.0
Vacuum weight (lbs);5.0;Vacuum suction power (Amps);10.0;Clean time per charge (min);40.0
Vacuum weight (lbs);6.0;Vacuum suction power (Amps);9.0;Clean time per charge (min);36.0
Vacuum weight (lbs);4.0;Vacuum suction power (Amps);11.0;Clean time per charge (min);44.0
Vacuum weight (lbs);7.0;Vacuum suction power (Amps);8.0;Clean time per charge (min);35.0
Vacuum weight (lbs);6.0;Vacuum suction power (Amps);9.0;Clean time per charge (min);36.0
Vacuum weight (lbs);5.0;Vacuum suction power (Amps);10.0;Clean time per charge (min);40.0
Vacuum weight (lbs);3.0;Vacuum suction power (Amps);12.0;Clean time per charge (min);48.0
Vacuum weight (lbs);8.0;Vacuum suction power (Amps);7.0;Clean time per charge (min);34.0
Vacuum weight (lbs);7.0;Vacuum suction power (Amps);8.0;Clean time per charge (min);35.0
Vacuum weight (lbs);4.0;Vacuum suction power (Amps);11.0;Clean time per charge (min);44.0
Vacuum weight (lbs);8.0;Vacuum suction power (Amps);7.0;Clean time per charge (min);34.0
Vacuum weight (lbs);3.0;Vacuum suction power (Amps);12.0;Clean time per charge (min);48.0
Vacuum weight (lbs);9.0;Vacuum suction power (Amps);6.0;Clean time per charge (min);32.0
Vacuum weight (lbs);2.0;Vacuum suction power (Amps);13.0;Clean time per charge (min);50.0
Vacuum weight (lbs);10.0;Vacuum suction power (Amps);5.0;Clean time per charge (min);30.0
Vacuum weight (lbs);1.0;Vacuum suction power (Amps);14.0;Clean time per charge (min);52.0
Vacuum weight (lbs);2.0;Vacuum suction power (Amps);13.0;Clean time per charge (min);50.0
Vacuum weight (lbs);9.0;Vacuum suction power (Amps);6.0;Clean time per charge (min);32.0
Vacuum weight (lbs);1.0;Vacuum suction power (Amps);14.0;Clean time per charge (min);52.0
Vacuum weight (lbs);10.0;Vacuum suction power (Amps);5.0;Clean time per charge (min);30.0
Number of Pages;100.0;Font Size;12.0;Reading Time (min);20.0
Number of Pages;150.0;Font Size;10.0;Reading Time (min);22.0
Number of Pages;200.0;Font Size;14.0;Reading Time (min);35.0
Number of Pages;250.0;Font Size;12.0;Reading Time (min);38.0
Number of Pages;180.0;Font Size;10.0;Reading Time (min);25.0
Number of Pages;190.0;Font Size;11.0;Reading Time (min);26.0
Number of Pages;120.0;Font Size;12.0;Reading Time (min);22.0
Number of Pages;130.0;Font Size;10.0;Reading Time (min);20.0
Number of Pages;150.0;Font Size;13.0;Reading Time (min);28.0
Number of Pages;160.0;Font Size;12.0;Reading Time (min);27.0
Number of Pages;220.0;Font Size;14.0;Reading Time (min);40.0
Number of Pages;230.0;Font Size;13.0;Reading Time (min);41.0
Number of Pages;110.0;Font Size;12.0;Reading Time (min);19.0
Number of Pages;120.0;Font Size;13.0;Reading Time (min);20.0
Number of Pages;240.0;Font Size;11.0;Reading Time (min);30.0
Number of Pages;230.0;Font Size;12.0;Reading Time (min);32.0
Number of Pages;170.0;Font Size;10.0;Reading Time (min);23.0
Number of Pages;180.0;Font Size;11.0;Reading Time (min);24.0
Number of Pages;140.0;Font Size;13.0;Reading Time (min);27.0
Number of Pages;150.0;Font Size;12.0;Reading Time (min);26.0
Engine Size (cc);2000.0;Fuel Efficiency (km/l);10.0;Estimated Top Speed (km/h);140.0
Engine Size (cc);2500.0;Fuel Efficiency (km/l);8.0;Estimated Top Speed (km/h);150.0
Engine Size (cc);1800.0;Fuel Efficiency (km/l);12.0;Estimated Top Speed (km/h);130.0
Engine Size (cc);2000.0;Fuel Efficiency (km/l);10.0;Estimated Top Speed (km/h);135.0
Engine Size (cc);2200.0;Fuel Efficiency (km/l);9.0;Estimated Top Speed (km/h);145.0
Engine Size (cc);2400.0;Fuel Efficiency (km/l);7.0;Estimated Top Speed (km/h);155.0
Engine Size (cc);1600.0;Fuel Efficiency (km/l);14.0;Estimated Top Speed (km/h);125.0
Engine Size (cc);1800.0;Fuel Efficiency (km/l);12.0;Estimated Top Speed (km/h);130.0
Engine Size (cc);2400.0;Fuel Efficiency (km/l);8.0;Estimated Top Speed (km/h);155.0
Engine Size (cc);2600.0;Fuel Efficiency (km/l);6.0;Estimated Top Speed (km/h);160.0
Engine Size (cc);1900.0;Fuel Efficiency (km/l);11.0;Estimated Top Speed (km/h);135.0
Engine Size (cc);2000.0;Fuel Efficiency (km/l);10.0;Estimated Top Speed (km/h);138.0
Engine Size (cc);2100.0;Fuel Efficiency (km/l);9.0;Estimated Top Speed (km/h);142.0
Engine Size (cc);2200.0;Fuel Efficiency (km/l);8.0;Estimated Top Speed (km/h);146.0
Engine Size (cc);1700.0;Fuel Efficiency (km/l);13.0;Estimated Top Speed (km/h);128.0
Engine Size (cc);1800.0;Fuel Efficiency (km/l);12.0;Estimated Top Speed (km/h);131.0
Engine Size (cc);2300.0;Fuel Efficiency (km/l);7.0;Estimated Top Speed (km/h);150.0
Engine Size (cc);2400.0;Fuel Efficiency (km/l);6.0;Estimated Top Speed (km/h);154.0
Engine Size (cc);1500.0;Fuel Efficiency (km/l);15.0;Estimated Top Speed (km/h);120.0
Engine Size (cc);1600.0;Fuel Efficiency (km/l);14.0;Estimated Top Speed (km/h);123.0
Height (cm);170.0;Weight (kg);60.0;BMI;20.8
Height (cm);175.0;Weight (kg);65.0;BMI;21.6
Height (cm);160.0;Weight (kg);50.0;BMI;19.5
Height (cm);165.0;Weight (kg);55.0;BMI;20.2
Height (cm);180.0;Weight (kg);80.0;BMI;24.7
Height (cm);185.0;Weight (kg);85.0;BMI;25.3
Height (cm);150.0;Weight (kg);45.0;BMI;20.0
Height (cm);155.0;Weight (kg);50.0;BMI;20.8
Height (cm);175.0;Weight (kg);70.0;BMI;22.9
Height (cm);180.0;Weight (kg);75.0;BMI;23.1
Height (cm);165.0;Weight (kg);65.0;BMI;23.5
Height (cm);170.0;Weight (kg);70.0;BMI;24.0
Height (cm);180.0;Weight (kg);75.0;BMI;23.1
Height (cm);185.0;Weight (kg);80.0;BMI;23.8
Height (cm);155.0;Weight (kg);55.0;BMI;22.4
Height (cm);160.0;Weight (kg);60.0;BMI;23.4
Height (cm);170.0;Weight (kg);70.0;BMI;24.0
Height (cm);175.0;Weight (kg);75.0;BMI;24.9
Height (cm);160.0;Weight (kg);60.0;BMI;23.4
Height (cm);165.0;Weight (kg);65.0;BMI;24.2
Number of Ingredients;5.0;Cooking Time (min);30.0;Prep Time (min);20.0
Number of Ingredients;10.0;Cooking Time (min);40.0;Prep Time (min);25.0
Number of Ingredients;8.0;Cooking Time (min);25.0;Prep Time (min);18.0
Number of Ingredients;12.0;Cooking Time (min);35.0;Prep Time (min);22.0
Number of Ingredients;4.0;Cooking Time (min);20.0;Prep Time (min);15.0
Number of Ingredients;7.0;Cooking Time (min);25.0;Prep Time (min);17.0
Number of Ingredients;10.0;Cooking Time (min);35.0;Prep Time (min);27.0
Number of Ingredients;6.0;Cooking Time (min);30.0;Prep Time (min);21.0
Number of Ingredients;6.0;Cooking Time (min);25.0;Prep Time (min);18.0
Number of Ingredients;9.0;Cooking Time (min);30.0;Prep Time (min);20.0
Number of Ingredients;7.0;Cooking Time (min);28.0;Prep Time (min);20.0
Number of Ingredients;11.0;Cooking Time (min);34.0;Prep Time (min);24.0
Number of Ingredients;3.0;Cooking Time (min);18.0;Prep Time (min);13.0
Number of Ingredients;8.0;Cooking Time (min);26.0;Prep Time (min);17.0
Number of Ingredients;9.0;Cooking Time (min);32.0;Prep Time (min);23.0
Number of Ingredients;5.0;Cooking Time (min);28.0;Prep Time (min);19.0
Number of Ingredients;12.0;Cooking Time (min);40.0;Prep Time (min);28.0
Number of Ingredients;10.0;Cooking Time (min);36.0;Prep Time (min);25.0
Number of Ingredients;6.0;Cooking Time (min);24.0;Prep Time (min);17.0
Number of Ingredients;10.0;Cooking Time (min);30.0;Prep Time (min);21.0
Price ($);50.0;Rating (1-10);7.0;Product Score;60.0
Price ($);70.0;Rating (1-10);5.0;Product Score;65.0
Price ($);60.0;Rating (1-10);8.0;Product Score;70.0
Price ($);80.0;Rating (1-10);6.0;Product Score;72.0
Price ($);40.0;Rating (1-10);9.0;Product Score;75.0
Price ($);50.0;Rating (1-10);8.0;Product Score;73.0
Price ($);70.0;Rating (1-10);6.0;Product Score;68.0
Price ($);60.0;Rating (1-10);7.0;Product Score;66.0
Price ($);80.0;Rating (1-10);7.0;Product Score;70.0
Price ($);90.0;Rating (1-10);5.0;Product Score;71.0
Price ($);50.0;Rating (1-10);6.0;Product Score;62.0
Price ($);60.0;Rating (1-10);7.0;Product Score;64.0
Price ($);60.0;Rating (1-10);9.0;Product Score;76.0
Price ($);70.0;Rating (1-10);8.0;Product Score;75.0
Price ($);40.0;Rating (1-10);7.0;Product Score;63.0
Price ($);50.0;Rating (1-10);8.0;Product Score;65.0
Price ($);70.0;Rating (1-10);8.0;Product Score;73.0
Price ($);80.0;Rating (1-10);7.0;Product Score;72.0
Price ($);60.0;Rating (1-10);5.0;Product Score;60.0
Price ($);70.0;Rating (1-10);6.0;Product Score;62.0
Distance (km);10.0;Speed (km/h);60.0;Time to Destination (min);10.0
Distance (km);12.0;Speed (km/h);50.0;Time to Destination (min);14.0
Distance (km);15.0;Speed (km/h);50.0;Time to Destination (min);18.0
Distance (km);18.0;Speed (km/h);40.0;Time to Destination (min);27.0
Distance (km);8.0;Speed (km/h);70.0;Time to Destination (min);7.0
Distance (km);10.0;Speed (km/h);65.0;Time to Destination (min);9.0
Distance (km);20.0;Speed (km/h);40.0;Time to Destination (min);30.0
Distance (km);25.0;Speed (km/h);35.0;Time to Destination (min);43.0
Distance (km);12.0;Speed (km/h);55.0;Time to Destination (min);13.0
Distance (km);14.0;Speed (km/h);50.0;Time to Destination (min);16.0
Distance (km);16.0;Speed (km/h);45.0;Time to Destination (min);21.0
Distance (km);20.0;Speed (km/h);40.0;Time to Destination (min);30.0
Distance (km);9.0;Speed (km/h);65.0;Time to Destination (min);8.0
Distance (km);11.0;Speed (km/h);60.0;Time to Destination (min);11.0
Distance (km);14.0;Speed (km/h);50.0;Time to Destination (min);17.0
Distance (km);16.0;Speed (km/h);45.0;Time to Destination (min);21.0
Distance (km);18.0;Speed (km/h);40.0;Time to Destination (min);27.0
Distance (km);20.0;Speed (km/h);35.0;Time to Destination (min);34.0
Distance (km);10.0;Speed (km/h);55.0;Time to Destination (min);11.0
Distance (km);12.0;Speed (km/h);50.0;Time to Destination (min);14.0
Height (cm);170.0;Leg Length (cm);80.0;Jump Height (cm);50.0
Height (cm);180.0;Leg Length (cm);75.0;Jump Height (cm);55.0
Height (cm);160.0;Leg Length (cm);75.0;Jump Height (cm);45.0
Height (cm);170.0;Leg Length (cm);70.0;Jump Height (cm);50.0
Height (cm);180.0;Leg Length (cm);85.0;Jump Height (cm);60.0
Height (cm);190.0;Leg Length (cm);80.0;Jump Height (cm);65.0
Height (cm);150.0;Leg Length (cm);70.0;Jump Height (cm);40.0
Height (cm);160.0;Leg Length (cm);65.0;Jump Height (cm);45.0
Height (cm);175.0;Leg Length (cm);80.0;Jump Height (cm);55.0
Height (cm);185.0;Leg Length (cm);75.0;Jump Height (cm);60.0
Height (cm);165.0;Leg Length (cm);75.0;Jump Height (cm);50.0
Height (cm);175.0;Leg Length (cm);70.0;Jump Height (cm);55.0
Height (cm);185.0;Leg Length (cm);85.0;Jump Height (cm);65.0
Height (cm);195.0;Leg Length (cm);80.0;Jump Height (cm);70.0
Height (cm);155.0;Leg Length (cm);70.0;Jump Height (cm);45.0
Height (cm);165.0;Leg Length (cm);65.0;Jump Height (cm);50.0
Height (cm);170.0;Leg Length (cm);78.0;Jump Height (cm);53.0
Height (cm);180.0;Leg Length (cm);73.0;Jump Height (cm);58.0
Height (cm);160.0;Leg Length (cm);73.0;Jump Height (cm);48.0
Height (cm);170.0;Leg Length (cm);68.0;Jump Height (cm);53.0
Screen Size (inches);6.0;Battery Capacity (mAh);3000.0;Battery Life (hours);8.0
Screen Size (inches);7.0;Battery Capacity (mAh);2500.0;Battery Life (hours);9.0
Screen Size (inches);5.0;Battery Capacity (mAh);4000.0;Battery Life (hours);10.0
Screen Size (inches);6.0;Battery Capacity (mAh);3500.0;Battery Life (hours);11.0
Screen Size (inches);7.0;Battery Capacity (mAh);3500.0;Battery Life (hours);9.0
Screen Size (inches);8.0;Battery Capacity (mAh);3000.0;Battery Life (hours);10.0
Screen Size (inches);6.0;Battery Capacity (mAh);3200.0;Battery Life (hours);8.0
Screen Size (inches);7.0;Battery Capacity (mAh);2800.0;Battery Life (hours);9.0
Screen Size (inches);5.0;Battery Capacity (mAh);4200.0;Battery Life (hours);11.0
Screen Size (inches);6.0;Battery Capacity (mAh);3800.0;Battery Life (hours);12.0
Screen Size (inches);7.0;Battery Capacity (mAh);3400.0;Battery Life (hours);9.0
Screen Size (inches);8.0;Battery Capacity (mAh);3000.0;Battery Life (hours);10.0
Screen Size (inches);6.0;Battery Capacity (mAh);3300.0;Battery Life (hours);8.0
Screen Size (inches);7.0;Battery Capacity (mAh);2900.0;Battery Life (hours);9.0
Screen Size (inches);5.0;Battery Capacity (mAh);4100.0;Battery Life (hours);10.0
Screen Size (inches);6.0;Battery Capacity (mAh);3700.0;Battery Life (hours);11.0
Screen Size (inches);7.0;Battery Capacity (mAh);3600.0;Battery Life (hours);10.0
Screen Size (inches);8.0;Battery Capacity (mAh);3200.0;Battery Life (hours);11.0
Screen Size (inches);6.0;Battery Capacity (mAh);3100.0;Battery Life (hours);8.0
Screen Size (inches);7.0;Battery Capacity (mAh);2700.0;Battery Life (hours);9.0
Number of Players;4.0;Game Length (min);60.0;Fun Score;7.0
Number of Players;5.0;Game Length (min);50.0;Fun Score;6.0
Number of Players;3.0;Game Length (min);50.0;Fun Score;6.0
Number of Players;4.0;Game Length (min);45.0;Fun Score;7.0
Number of Players;5.0;Game Length (min);70.0;Fun Score;8.0
Number of Players;6.0;Game Length (min);60.0;Fun Score;7.0
Number of Players;4.0;Game Length (min);55.0;Fun Score;6.0
Number of Players;5.0;Game Length (min);50.0;Fun Score;7.0
Number of Players;6.0;Game Length (min);65.0;Fun Score;9.0
Number of Players;7.0;Game Length (min);60.0;Fun Score;8.0
Number of Players;3.0;Game Length (min);40.0;Fun Score;5.0
Number of Players;4.0;Game Length (min);45.0;Fun Score;6.0
Number of Players;5.0;Game Length (min);65.0;Fun Score;8.0
Number of Players;6.0;Game Length (min);60.0;Fun Score;7.0
Number of Players;4.0;Game Length (min);50.0;Fun Score;6.0
Number of Players;5.0;Game Length (min);55.0;Fun Score;7.0
Number of Players;6.0;Game Length (min);70.0;Fun Score;9.0
Number of Players;7.0;Game Length (min);65.0;Fun Score;8.0
Number of Players;3.0;Game Length (min);45.0;Fun Score;6.0
Number of Players;4.0;Game Length (min);40.0;Fun Score;5.0
Price ($);50.0;Size (GB);128.0;Value Score;70.0
Price ($);70.0;Size (GB);256.0;Value Score;65.0
Price ($);60.0;Size (GB);256.0;Value Score;80.0
Price ($);80.0;Size (GB);512.0;Value Score;70.0
Price ($);40.0;Size (GB);64.0;Value Score;65.0
Price ($);50.0;Size (GB);128.0;Value Score;70.0
Price ($);70.0;Size (GB);256.0;Value Score;75.0
Price ($);90.0;Size (GB);512.0;Value Score;70.0
Price ($);60.0;Size (GB);128.0;Value Score;75.0
Price ($);80.0;Size (GB);256.0;Value Score;70.0
Price ($);50.0;Size (GB);64.0;Value Score;65.0
Price ($);60.0;Size (GB);128.0;Value Score;70.0
Price ($);70.0;Size (GB);256.0;Value Score;75.0
Price ($);90.0;Size (GB);512.0;Value Score;70.0
Price ($);40.0;Size (GB);128.0;Value Score;70.0
Price ($);50.0;Size (GB);256.0;Value Score;75.0
Price ($);60.0;Size (GB);256.0;Value Score;80.0
Price ($);80.0;Size (GB);512.0;Value Score;75.0
Price ($);50.0;Size (GB);128.0;Value Score;70.0
Price ($);70.0;Size (GB);256.0;Value Score;65.0
Speed;60.0;Comfort;5.0;Travel Time;2.0
Speed;50.0;Comfort;8.0;Travel Time;3.0
Speed;70.0;Comfort;4.0;Travel Time;1.8
Speed;65.0;Comfort;7.0;Travel Time;2.2
Speed;55.0;Comfort;6.0;Travel Time;2.5
Speed;60.0;Comfort;5.0;Travel Time;2.3
Speed;65.0;Comfort;5.0;Travel Time;2.0
Speed;70.0;Comfort;4.0;Travel Time;1.9
Speed;50.0;Comfort;7.0;Travel Time;2.8
Speed;55.0;Comfort;6.0;Travel Time;2.6
Speed;75.0;Comfort;3.0;Travel Time;1.7
Speed;70.0;Comfort;4.0;Travel Time;1.9
Speed;60.0;Comfort;6.0;Travel Time;2.4
Speed;65.0;Comfort;5.0;Travel Time;2.2
Speed;55.0;Comfort;5.0;Travel Time;2.6
Speed;60.0;Comfort;6.0;Travel Time;2.5
Speed;70.0;Comfort;4.0;Travel Time;1.9
Speed;65.0;Comfort;5.0;Travel Time;2.1
Speed;65.0;Comfort;5.0;Travel Time;2.2
Speed;70.0;Comfort;4.0;Travel Time;1.8
Caffeine;100.0;Size;12.0;Energy Boost;5.0
Caffeine;80.0;Size;14.0;Energy Boost;4.5
Caffeine;90.0;Size;10.0;Energy Boost;4.8
Caffeine;110.0;Size;12.0;Energy Boost;5.2
Caffeine;80.0;Size;15.0;Energy Boost;5.0
Caffeine;100.0;Size;13.0;Energy Boost;5.4
Caffeine;110.0;Size;10.0;Energy Boost;5.1
Caffeine;90.0;Size;12.0;Energy Boost;4.8
Caffeine;100.0;Size;14.0;Energy Boost;5.3
Caffeine;80.0;Size;16.0;Energy Boost;5.0
Caffeine;90.0;Size;12.0;Energy Boost;4.9
Caffeine;110.0;Size;10.0;Energy Boost;5.1
Caffeine;120.0;Size;11.0;Energy Boost;5.5
Caffeine;100.0;Size;13.0;Energy Boost;5.2
Caffeine;80.0;Size;14.0;Energy Boost;5.0
Caffeine;90.0;Size;12.0;Energy Boost;4.8
Caffeine;110.0;Size;13.0;Energy Boost;5.4
Caffeine;100.0;Size;15.0;Energy Boost;5.5
Caffeine;90.0;Size;12.0;Energy Boost;4.8
Caffeine;110.0;Size;14.0;Energy Boost;5.3
Topping Variety;10.0;Size;12.0;Enjoyment;8.0
Topping Variety;15.0;Size;10.0;Enjoyment;8.5
Topping Variety;12.0;Size;10.0;Enjoyment;7.8
Topping Variety;14.0;Size;11.0;Enjoyment;8.2
Topping Variety;8.0;Size;14.0;Enjoyment;7.5
Topping Variety;10.0;Size;12.0;Enjoyment;7.8
Topping Variety;14.0;Size;12.0;Enjoyment;8.3
Topping Variety;12.0;Size;13.0;Enjoyment;8.1
Topping Variety;16.0;Size;10.0;Enjoyment;8.6
Topping Variety;14.0;Size;12.0;Enjoyment;8.4
Topping Variety;12.0;Size;14.0;Enjoyment;8.0
Topping Variety;10.0;Size;16.0;Enjoyment;8.2
Topping Variety;10.0;Size;12.0;Enjoyment;7.7
Topping Variety;15.0;Size;11.0;Enjoyment;8.1
Topping Variety;14.0;Size;13.0;Enjoyment;8.4
Topping Variety;12.0;Size;14.0;Enjoyment;8.3
Topping Variety;15.0;Size;11.0;Enjoyment;8.5
Topping Variety;13.0;Size;13.0;Enjoyment;8.4
Topping Variety;12.0;Size;14.0;Enjoyment;8.1
Topping Variety;10.0;Size;16.0;Enjoyment;8.3
Battery Life;8.0;Screen Size;5.0;Brightness;6.0
Battery Life;10.0;Screen Size;4.0;Brightness;6.5
Battery Life;6.0;Screen Size;6.0;Brightness;5.5
Battery Life;8.0;Screen Size;5.0;Brightness;6.0
Battery Life;10.0;Screen Size;4.0;Brightness;6.5
Battery Life;12.0;Screen Size;3.0;Brightness;7.0
Battery Life;8.0;Screen Size;5.0;Brightness;6.0
Battery Life;10.0;Screen Size;4.0;Brightness;6.5
Battery Life;12.0;Screen Size;3.0;Brightness;7.0
Battery Life;10.0;Screen Size;4.0;Brightness;6.5
Battery Life;6.0;Screen Size;6.0;Brightness;5.5
Battery Life;8.0;Screen Size;5.0;Brightness;6.0
Battery Life;10.0;Screen Size;5.0;Brightness;6.3
Battery Life;12.0;Screen Size;4.0;Brightness;6.8
Battery Life;8.0;Screen Size;4.0;Brightness;6.0
Battery Life;10.0;Screen Size;3.0;Brightness;6.5
Battery Life;12.0;Screen Size;5.0;Brightness;6.7
Battery Life;10.0;Screen Size;4.0;Brightness;6.5
Battery Life;10.0;Screen Size;6.0;Brightness;6.4
Battery Life;8.0;Screen Size;5.0;Brightness;6.2
Engine Power;200.0;Weight;2000.0;Speed;120.0
Engine Power;250.0;Weight;2200.0;Speed;125.0
Engine Power;220.0;Weight;2100.0;Speed;122.0
Engine Power;240.0;Weight;2300.0;Speed;124.0
