Feature 1 name,Feature 1 value,Feature 2 name,Feature 2 value,Target name,Target value,task_id,trial_id
Room Size (m²),27.0,Window Size (m²),3.5,Cooling Time (min),25.0,4,40
Battery Capacity (mAh),4000.0,Screen Brightness (nits),500.0,Battery Life (hours),10.0,3,101
Battery Capacity (mAh),5000.0,Screen Brightness (nits),600.0,Battery Life (hours),12.0,3,102
Battery Capacity (mAh),3500.0,Screen Brightness (nits),400.0,Battery Life (hours),9.0,3,103
Battery Capacity (mAh),4500.0,Screen Brightness (nits),500.0,Battery Life (hours),11.0,3,104
Battery Capacity (mAh),4200.0,Screen Brightness (nits),550.0,Battery Life (hours),11.0,3,105
Battery Capacity (mAh),5200.0,Screen Brightness (nits),650.0,Battery Life (hours),13.0,3,106
Battery Capacity (mAh),3800.0,Screen Brightness (nits),450.0,Battery Life (hours),10.0,3,107
Battery Capacity (mAh),4800.0,Screen Brightness (nits),550.0,Battery Life (hours),12.0,3,108
Battery Capacity (mAh),4400.0,Screen Brightness (nits),600.0,Battery Life (hours),12.0,3,109
Battery Capacity (mAh),5400.0,Screen Brightness (nits),700.0,Battery Life (hours),14.0,3,110
Battery Capacity (mAh),3600.0,Screen Brightness (nits),420.0,Battery Life (hours),9.0,3,111
Battery Capacity (mAh),4600.0,Screen Brightness (nits),520.0,Battery Life (hours),11.0,3,112
Battery Capacity (mAh),4100.0,Screen Brightness (nits),520.0,Battery Life (hours),11.0,3,113
Battery Capacity (mAh),5100.0,Screen Brightness (nits),620.0,Battery Life (hours),13.0,3,114
Battery Capacity (mAh),3900.0,Screen Brightness (nits),470.0,Battery Life (hours),10.0,3,115
Battery Capacity (mAh),4900.0,Screen Brightness (nits),570.0,Battery Life (hours),12.0,3,116
Battery Capacity (mAh),4300.0,Screen Brightness (nits),580.0,Battery Life (hours),12.0,3,117
Battery Capacity (mAh),5300.0,Screen Brightness (nits),680.0,Battery Life (hours),14.0,3,118
Battery Capacity (mAh),3700.0,Screen Brightness (nits),430.0,Battery Life (hours),9.0,3,119
Battery Capacity (mAh),4700.0,Screen Brightness (nits),530.0,Battery Life (hours),11.0,3,120
Dog Weight (kg),20.0,Exercise Time (min/day),60.0,Energy Level (scale 1-10),8.0,87,1
Dog Weight (kg),25.0,Exercise Time (min/day),30.0,Energy Level (scale 1-10),5.0,87,2
Dog Weight (kg),18.0,Exercise Time (min/day),45.0,Energy Level (scale 1-10),6.0,87,3
Dog Weight (kg),22.0,Exercise Time (min/day),20.0,Energy Level (scale 1-10),4.0,87,4
Dog Weight (kg),22.0,Exercise Time (min/day),70.0,Energy Level (scale 1-10),9.0,87,5
Dog Weight (kg),26.0,Exercise Time (min/day),25.0,Energy Level (scale 1-10),5.0,87,6
Dog Weight (kg),16.0,Exercise Time (min/day),30.0,Energy Level (scale 1-10),5.0,87,7
Dog Weight (kg),20.0,Exercise Time (min/day),15.0,Energy Level (scale 1-10),3.0,87,8
Dog Weight (kg),24.0,Exercise Time (min/day),80.0,Energy Level (scale 1-10),10.0,87,9
Dog Weight (kg),28.0,Exercise Time (min/day),22.0,Energy Level (scale 1-10),6.0,87,10
Dog Weight (kg),19.0,Exercise Time (min/day),50.0,Energy Level (scale 1-10),7.0,87,11
Dog Weight (kg),23.0,Exercise Time (min/day),18.0,Energy Level (scale 1-10),4.0,87,12
Dog Weight (kg),21.0,Exercise Time (min/day),65.0,Energy Level (scale 1-10),8.0,87,13
Dog Weight (kg),25.0,Exercise Time (min/day),24.0,Energy Level (scale 1-10),5.0,87,14
Dog Weight (kg),17.0,Exercise Time (min/day),40.0,Energy Level (scale 1-10),6.0,87,15
Dog Weight (kg),21.0,Exercise Time (min/day),16.0,Energy Level (scale 1-10),3.0,87,16
Dog Weight (kg),23.0,Exercise Time (min/day),75.0,Energy Level (scale 1-10),9.0,87,17
Dog Weight (kg),27.0,Exercise Time (min/day),21.0,Energy Level (scale 1-10),5.0,87,18
Dog Weight (kg),15.0,Exercise Time (min/day),35.0,Energy Level (scale 1-10),5.0,87,19
Dog Weight (kg),19.0,Exercise Time (min/day),14.0,Energy Level (scale 1-10),3.0,87,20
Car engine size (liters),2.0,Car weight (kg),1400,Fuel efficiency (km/l),10.0,31,21
Car engine size (liters),3.0,Car weight (kg),1500,Fuel efficiency (km/l),8.0,31,22
Car engine size (liters),1.6,Car weight (kg),1200,Fuel efficiency (km/l),12.0,31,23
Car engine size (liters),2.5,Car weight (kg),1400,Fuel efficiency (km/l),9.0,31,24
Car engine size (liters),1.8,Car weight (kg),1300,Fuel efficiency (km/l),11.0,31,25
Car engine size (liters),2.2,Car weight (kg),1450,Fuel efficiency (km/l),9.0,31,26
Car engine size (liters),2.4,Car weight (kg),1600,Fuel efficiency (km/l),7.0,31,27
Car engine size (liters),2.8,Car weight (kg),1700,Fuel efficiency (km/l),6.0,31,28
Car engine size (liters),1.4,Car weight (kg),1100,Fuel efficiency (km/l),13.0,31,29
Car engine size (liters),2.0,Car weight (kg),1200,Fuel efficiency (km/l),10.0,31,30
Car engine size (liters),2.2,Car weight (kg),1500,Fuel efficiency (km/l),9.0,31,31
Car engine size (liters),2.6,Car weight (kg),1600,Fuel efficiency (km/l),7.0,31,32
Car engine size (liters),1.6,Car weight (kg),1300,Fuel efficiency (km/l),12.0,31,33
Car engine size (liters),1.8,Car weight (kg),1400,Fuel efficiency (km/l),11.0,31,34
Car engine size (liters),2.0,Car weight (kg),1400,Fuel efficiency (km/l),10.0,31,35
Car engine size (liters),2.4,Car weight (kg),1500,Fuel efficiency (km/l),8.0,31,36
Car engine size (liters),1.5,Car weight (kg),1200,Fuel efficiency (km/l),13.0,31,37
Car engine size (liters),2.0,Car weight (kg),1300,Fuel efficiency (km/l),10.0,31,38
Car engine size (liters),2.3,Car weight (kg),1600,Fuel efficiency (km/l),8.0,31,39
Car engine size (liters),2.7,Car weight (kg),1700,Fuel efficiency (km/l),6.0,31,40
Student study hours per week,10.0,Student age (years),15,Exam score (%),85.0,85,21
Student study hours per week,5.0,Student age (years),16,Exam score (%),70.0,85,22
Student study hours per week,8.0,Student age (years),14,Exam score (%),80.0,85,23
Student study hours per week,4.0,Student age (years),15,Exam score (%),72.0,85,24
Student study hours per week,12.0,Student age (years),16,Exam score (%),90.0,85,25
Student study hours per week,6.0,Student age (years),17,Exam score (%),75.0,85,26
Student study hours per week,6.0,Student age (years),15,Exam score (%),75.0,85,27
Student study hours per week,3.0,Student age (years),16,Exam score (%),68.0,85,28
Student study hours per week,9.0,Student age (years),14,Exam score (%),82.0,85,29
Student study hours per week,4.0,Student age (years),15,Exam score (%),74.0,85,30
Student study hours per week,11.0,Student age (years),16,Exam score (%),88.0,85,31
Student study hours per week,5.0,Student age (years),17,Exam score (%),76.0,85,32
Student study hours per week,7.0,Student age (years),15,Exam score (%),78.0,85,33
Student study hours per week,3.0,Student age (years),16,Exam score (%),70.0,85,34
Student study hours per week,10.0,Student age (years),14,Exam score (%),84.0,85,35
Student study hours per week,5.0,Student age (years),15,Exam score (%),76.0,85,36
Student study hours per week,8.0,Student age (years),16,Exam score (%),83.0,85,37
Student study hours per week,4.0,Student age (years),17,Exam score (%),75.0,85,38
Student study hours per week,9.0,Student age (years),15,Exam score (%),85.0,85,39
Student study hours per week,4.0,Student age (years),16,Exam score (%),78.0,85,40
Runner stride length (cm),80.0,Runner age (years),25,100m sprint time (s),11.5,88,1
Runner stride length (cm),70.0,Runner age (years),30,100m sprint time (s),12.0,88,2
Runner stride length (cm),75.0,Runner age (years),28,100m sprint time (s),11.8,88,3
Runner stride length (cm),65.0,Runner age (years),32,100m sprint time (s),12.5,88,4
Runner stride length (cm),85.0,Runner age (years),22,100m sprint time (s),11.2,88,5
Runner stride length (cm),75.0,Runner age (years),26,100m sprint time (s),11.7,88,6
Runner stride length (cm),70.0,Runner age (years),26,100m sprint time (s),11.9,88,7
Runner stride length (cm),60.0,Runner age (years),30,100m sprint time (s),12.4,88,8
Runner stride length (cm),82.0,Runner age (years),24,100m sprint time (s),11.4,88,9
Runner stride length (cm),72.0,Runner age (years),28,100m sprint time (s),11.8,88,10
Runner stride length (cm),78.0,Runner age (years),27,100m sprint time (s),11.6,88,11
Runner stride length (cm),68.0,Runner age (years),31,100m sprint time (s),12.2,88,12
Runner stride length (cm),73.0,Runner age (years),25,100m sprint time (s),11.7,88,13
Runner stride length (cm),63.0,Runner age (years),29,100m sprint time (s),12.3,88,14
Runner stride length (cm),81.0,Runner age (years),23,100m sprint time (s),11.3,88,15
Runner stride length (cm),71.0,Runner age (years),27,100m sprint time (s),11.9,88,16
Runner stride length (cm),76.0,Runner age (years),26,100m sprint time (s),11.8,88,17
Runner stride length (cm),66.0,Runner age (years),30,100m sprint time (s),12.4,88,18
Runner stride length (cm),79.0,Runner age (years),24,100m sprint time (s),11.5,88,19
Runner stride length (cm),69.0,Runner age (years),28,100m sprint time (s),12.0,88,20
Plant height (cm),30.0,Plant age (months),3,Flower size (cm),5.0,89,1
Plant height (cm),40.0,Plant age (months),6,Flower size (cm),3.0,89,2
Plant height (cm),25.0,Plant age (months),4,Flower size (cm),6.0,89,3
Plant height (cm),35.0,Plant age (months),7,Flower size (cm),4.0,89,4
Plant height (cm),28.0,Plant age (months),5,Flower size (cm),5.5,89,5
Plant height (cm),38.0,Plant age (months),8,Flower size (cm),3.5,89,6
Plant height (cm),32.0,Plant age (months),3,Flower size (cm),5.2,89,7
Plant height (cm),42.0,Plant age (months),6,Flower size (cm),3.2,89,8
Plant height (cm),27.0,Plant age (months),4,Flower size (cm),5.8,89,9
Plant height (cm),37.0,Plant age (months),7,Flower size (cm),3.8,89,10
Plant height (cm),31.0,Plant age (months),5,Flower size (cm),5.4,89,11
Plant height (cm),41.0,Plant age (months),8,Flower size (cm),3.4,89,12
Plant height (cm),26.0,Plant age (months),3,Flower size (cm),6.0,89,13
Plant height (cm),36.0,Plant age (months),6,Flower size (cm),4.0,89,14
Plant height (cm),29.0,Plant age (months),4,Flower size (cm),5.7,89,15
Plant height (cm),39.0,Plant age (months),7,Flower size (cm),3.7,89,16
Plant height (cm),33.0,Plant age (months),5,Flower size (cm),5.3,89,17
Plant height (cm),43.0,Plant age (months),8,Flower size (cm),3.3,89,18
Plant height (cm),24.0,Plant age (months),3,Flower size (cm),6.2,89,19
Plant height (cm),34.0,Plant age (months),6,Flower size (cm),4.2,89,20
Age (years),3.0,Miles Driven,10000.0,Car Value,20000.0,77,21
Age (years),5.0,Miles Driven,15000.0,Car Value,18000.0,77,22
Age (years),4.0,Miles Driven,12000.0,Car Value,19000.0,77,23
Age (years),6.0,Miles Driven,18000.0,Car Value,17000.0,77,24
Age (years),2.0,Miles Driven,5000.0,Car Value,22000.0,77,25
Age (years),3.0,Miles Driven,10000.0,Car Value,20000.0,77,26
Age (years),5.0,Miles Driven,20000.0,Car Value,16000.0,77,27
Age (years),7.0,Miles Driven,25000.0,Car Value,14000.0,77,28
Age (years),3.0,Miles Driven,15000.0,Car Value,19000.0,77,29
Age (years),4.0,Miles Driven,20000.0,Car Value,18000.0,77,30
Age (years),6.0,Miles Driven,25000.0,Car Value,13000.0,77,31
Age (years),8.0,Miles Driven,30000.0,Car Value,11000.0,77,32
Age (years),2.0,Miles Driven,8000.0,Car Value,21000.0,77,33
Age (years),3.0,Miles Driven,12000.0,Car Value,20000.0,77,34
Age (years),4.0,Miles Driven,18000.0,Car Value,17000.0,77,35
Age (years),6.0,Miles Driven,24000.0,Car Value,15000.0,77,36
Age (years),5.0,Miles Driven,22000.0,Car Value,15000.0,77,37
Age (years),7.0,Miles Driven,28000.0,Car Value,13000.0,77,38
Age (years),3.0,Miles Driven,14000.0,Car Value,19000.0,77,39
Age (years),5.0,Miles Driven,20000.0,Car Value,17000.0,77,40
Hours of Study,4.0,Hours of Sleep,8.0,Exam Score,90.0,12,141
Hours of Study,5.0,Hours of Sleep,7.0,Exam Score,88.0,12,142
Hours of Study,3.0,Hours of Sleep,7.0,Exam Score,85.0,12,143
Hours of Study,4.0,Hours of Sleep,6.0,Exam Score,83.0,12,144
Hours of Study,5.0,Hours of Sleep,9.0,Exam Score,95.0,12,145
Hours of Study,6.0,Hours of Sleep,8.0,Exam Score,93.0,12,146
Hours of Study,2.0,Hours of Sleep,6.0,Exam Score,80.0,12,147
Hours of Study,3.0,Hours of Sleep,5.0,Exam Score,78.0,12,148
Hours of Study,4.0,Hours of Sleep,8.0,Exam Score,90.0,12,149
Hours of Study,3.0,Hours of Sleep,9.0,Exam Score,92.0,12,150
Hours of Study,5.0,Hours of Sleep,7.0,Exam Score,92.0,12,151
Hours of Study,6.0,Hours of Sleep,6.0,Exam Score,90.0,12,152
Hours of Study,3.0,Hours of Sleep,8.0,Exam Score,87.0,12,153
Hours of Study,4.0,Hours of Sleep,7.0,Exam Score,85.0,12,154
Hours of Study,4.0,Hours of Sleep,9.0,Exam Score,93.0,12,155
Hours of Study,5.0,Hours of Sleep,8.0,Exam Score,91.0,12,156
Hours of Study,2.0,Hours of Sleep,7.0,Exam Score,82.0,12,157
Hours of Study,3.0,Hours of Sleep,6.0,Exam Score,80.0,12,158
Hours of Study,5.0,Hours of Sleep,6.0,Exam Score,88.0,12,159
Hours of Study,6.0,Hours of Sleep,5.0,Exam Score,86.0,12,160
Number of Ingredients,5.0,Prep Time (min),20.0,Taste Rating,8.0,16,21
Number of Ingredients,6.0,Prep Time (min),30.0,Taste Rating,7.0,16,22
Number of Ingredients,4.0,Prep Time (min),15.0,Taste Rating,9.0,16,23
Number of Ingredients,5.0,Prep Time (min),25.0,Taste Rating,8.0,16,24
Number of Ingredients,6.0,Prep Time (min),25.0,Taste Rating,7.0,16,25
Number of Ingredients,7.0,Prep Time (min),35.0,Taste Rating,6.0,16,26
Number of Ingredients,3.0,Prep Time (min),10.0,Taste Rating,10.0,16,27
Number of Ingredients,4.0,Prep Time (min),20.0,Taste Rating,9.0,16,28
Number of Ingredients,5.0,Prep Time (min),20.0,Taste Rating,8.0,16,29
Number of Ingredients,6.0,Prep Time (min),30.0,Taste Rating,7.0,16,30
Number of Ingredients,6.0,Prep Time (min),25.0,Taste Rating,7.0,16,31
Number of Ingredients,7.0,Prep Time (min),35.0,Taste Rating,6.0,16,32
Number of Ingredients,4.0,Prep Time (min),15.0,Taste Rating,9.0,16,33
Number of Ingredients,5.0,Prep Time (min),25.0,Taste Rating,8.0,16,34
Number of Ingredients,5.0,Prep Time (min),20.0,Taste Rating,8.0,16,35
Number of Ingredients,6.0,Prep Time (min),30.0,Taste Rating,7.0,16,36
Number of Ingredients,3.0,Prep Time (min),10.0,Taste Rating,10.0,16,37
Number of Ingredients,4.0,Prep Time (min),20.0,Taste Rating,9.0,16,38
Number of Ingredients,6.0,Prep Time (min),25.0,Taste Rating,7.0,16,39
Number of Ingredients,7.0,Prep Time (min),35.0,Taste Rating,6.0,16,40
House Size (sq ft),1500.0,Number of Rooms,3.0,Price,300000.0,13,61
House Size (sq ft),1600.0,Number of Rooms,4.0,Price,290000.0,13,62
House Size (sq ft),1400.0,Number of Rooms,2.0,Price,280000.0,13,63
House Size (sq ft),1500.0,Number of Rooms,3.0,Price,270000.0,13,64
House Size (sq ft),1700.0,Number of Rooms,4.0,Price,320000.0,13,65
House Size (sq ft),1800.0,Number of Rooms,5.0,Price,310000.0,13,66
House Size (sq ft),1300.0,Number of Rooms,2.0,Price,260000.0,13,67
House Size (sq ft),1400.0,Number of Rooms,3.0,Price,250000.0,13,68
House Size (sq ft),1600.0,Number of Rooms,3.0,Price,300000.0,13,69
House Size (sq ft),1700.0,Number of Rooms,4.0,Price,290000.0,13,70
House Size (sq ft),1500.0,Number of Rooms,4.0,Price,310000.0,13,71
House Size (sq ft),1600.0,Number of Rooms,5.0,Price,300000.0,13,72
House Size (sq ft),1400.0,Number of Rooms,3.0,Price,290000.0,13,73
House Size (sq ft),1500.0,Number of Rooms,4.0,Price,280000.0,13,74
House Size (sq ft),1700.0,Number of Rooms,5.0,Price,330000.0,13,75
House Size (sq ft),1800.0,Number of Rooms,6.0,Price,320000.0,13,76
House Size (sq ft),1300.0,Number of Rooms,3.0,Price,270000.0,13,77
House Size (sq ft),1400.0,Number of Rooms,4.0,Price,260000.0,13,78
House Size (sq ft),1600.0,Number of Rooms,4.0,Price,310000.0,13,79
House Size (sq ft),1700.0,Number of Rooms,5.0,Price,300000.0,13,80
House size (sqm),100.0,Number of windows,6.0,Heating cost (per month),300.0,90,1
House size (sqm),120.0,Number of windows,5.0,Heating cost (per month),350.0,90,2
House size (sqm),90.0,Number of windows,5.0,Heating cost (per month),280.0,90,3
House size (sqm),110.0,Number of windows,6.0,Heating cost (per month),320.0,90,4
House size (sqm),130.0,Number of windows,4.0,Heating cost (per month),380.0,90,5
House size (sqm),140.0,Number of windows,3.0,Heating cost (per month),400.0,90,6
House size (sqm),80.0,Number of windows,7.0,Heating cost (per month),270.0,90,7
House size (sqm),90.0,Number of windows,8.0,Heating cost (per month),260.0,90,8
House size (sqm),110.0,Number of windows,5.0,Heating cost (per month),320.0,90,9
House size (sqm),100.0,Number of windows,6.0,Heating cost (per month),300.0,90,10
House size (sqm),150.0,Number of windows,3.0,Heating cost (per month),420.0,90,11
House size (sqm),160.0,Number of windows,2.0,Heating cost (per month),440.0,90,12
House size (sqm),100.0,Number of windows,8.0,Heating cost (per month),260.0,90,13
House size (sqm),90.0,Number of windows,9.0,Heating cost (per month),250.0,90,14
House size (sqm),120.0,Number of windows,4.0,Heating cost (per month),340.0,90,15
House size (sqm),130.0,Number of windows,5.0,Heating cost (per month),360.0,90,16
House size (sqm),140.0,Number of windows,2.0,Heating cost (per month),400.0,90,17
House size (sqm),150.0,Number of windows,1.0,Heating cost (per month),420.0,90,18
House size (sqm),90.0,Number of windows,6.0,Heating cost (per month),280.0,90,19
House size (sqm),100.0,Number of windows,5.0,Heating cost (per month),300.0,90,20
Phone battery capacity (mAh),4000.0,Screen size (inches),6.0,Battery life (hours),24.0,35,41
Phone battery capacity (mAh),4500.0,Screen size (inches),6.5,Battery life (hours),25.0,35,42
Phone battery capacity (mAh),3500.0,Screen size (inches),5.5,Battery life (hours),20.0,35,43
Phone battery capacity (mAh),4000.0,Screen size (inches),6.0,Battery life (hours),22.0,35,44
Phone battery capacity (mAh),5000.0,Screen size (inches),7.0,Battery life (hours),28.0,35,45
Phone battery capacity (mAh),5500.0,Screen size (inches),7.5,Battery life (hours),27.0,35,46
Phone battery capacity (mAh),3000.0,Screen size (inches),5.0,Battery life (hours),18.0,35,47
Phone battery capacity (mAh),3500.0,Screen size (inches),5.5,Battery life (hours),20.0,35,48
Phone battery capacity (mAh),4200.0,Screen size (inches),6.2,Battery life (hours),23.0,35,49
Phone battery capacity (mAh),4700.0,Screen size (inches),6.7,Battery life (hours),24.0,35,50
Phone battery capacity (mAh),3800.0,Screen size (inches),5.8,Battery life (hours),21.0,35,51
Phone battery capacity (mAh),4300.0,Screen size (inches),6.3,Battery life (hours),22.0,35,52
Phone battery capacity (mAh),4800.0,Screen size (inches),7.1,Battery life (hours),26.0,35,53
Phone battery capacity (mAh),5300.0,Screen size (inches),7.6,Battery life (hours),25.0,35,54
Phone battery capacity (mAh),3700.0,Screen size (inches),5.7,Battery life (hours),19.0,35,55
Phone battery capacity (mAh),4200.0,Screen size (inches),6.2,Battery life (hours),21.0,35,56
Phone battery capacity (mAh),5200.0,Screen size (inches),7.4,Battery life (hours),27.0,35,57
Phone battery capacity (mAh),5700.0,Screen size (inches),7.9,Battery life (hours),26.0,35,58
Phone battery capacity (mAh),3900.0,Screen size (inches),6.0,Battery life (hours),22.0,35,59
Phone battery capacity (mAh),4400.0,Screen size (inches),6.5,Battery life (hours),23.0,35,60
Car weight (kg),1200.0,Engine size (cc),1600.0,Fuel efficiency (km/l),15.0,31,41
Car weight (kg),1400.0,Engine size (cc),1400.0,Fuel efficiency (km/l),12.0,31,42
Car weight (kg),1300.0,Engine size (cc),1500.0,Fuel efficiency (km/l),14.0,31,43
Car weight (kg),1500.0,Engine size (cc),1300.0,Fuel efficiency (km/l),11.0,31,44
Car weight (kg),1100.0,Engine size (cc),1700.0,Fuel efficiency (km/l),16.0,31,45
Car weight (kg),1600.0,Engine size (cc),1500.0,Fuel efficiency (km/l),10.0,31,46
Car weight (kg),1000.0,Engine size (cc),1800.0,Fuel efficiency (km/l),17.0,31,47
Car weight (kg),1700.0,Engine size (cc),1600.0,Fuel efficiency (km/l),9.0,31,48
Car weight (kg),1250.0,Engine size (cc),1550.0,Fuel efficiency (km/l),14.5,31,49
Car weight (kg),1550.0,Engine size (cc),1350.0,Fuel efficiency (km/l),11.5,31,50
Car weight (kg),1400.0,Engine size (cc),1400.0,Fuel efficiency (km/l),13.0,31,51
Car weight (kg),1600.0,Engine size (cc),1200.0,Fuel efficiency (km/l),10.0,31,52
Car weight (kg),1150.0,Engine size (cc),1650.0,Fuel efficiency (km/l),15.5,31,53
Car weight (kg),1550.0,Engine size (cc),1450.0,Fuel efficiency (km/l),11.5,31,54
Car weight (kg),1350.0,Engine size (cc),1450.0,Fuel efficiency (km/l),13.5,31,55
Car weight (kg),1650.0,Engine size (cc),1350.0,Fuel efficiency (km/l),10.5,31,56
Car weight (kg),1050.0,Engine size (cc),1750.0,Fuel efficiency (km/l),16.5,31,57
Car weight (kg),1750.0,Engine size (cc),1550.0,Fuel efficiency (km/l),9.5,31,58
Car weight (kg),1200.0,Engine size (cc),1600.0,Fuel efficiency (km/l),15.0,31,59
Car weight (kg),1400.0,Engine size (cc),1400.0,Fuel efficiency (km/l),12.0,31,60
Phone battery capacity (mAh),4000.0,Phone screen size (inches),6.1,Phone price ($),600.0,91,1
Phone battery capacity (mAh),5000.0,Phone screen size (inches),5.8,Phone price ($),580.0,91,2
Phone battery capacity (mAh),3800.0,Phone screen size (inches),6.5,Phone price ($),550.0,91,3
Phone battery capacity (mAh),5200.0,Phone screen size (inches),6.0,Phone price ($),590.0,91,4
Phone battery capacity (mAh),4200.0,Phone screen size (inches),5.9,Phone price ($),620.0,91,5
Phone battery capacity (mAh),5400.0,Phone screen size (inches),5.7,Phone price ($),570.0,91,6
Phone battery capacity (mAh),3900.0,Phone screen size (inches),6.2,Phone price ($),560.0,91,7
Phone battery capacity (mAh),5100.0,Phone screen size (inches),5.9,Phone price ($),550.0,91,8
Phone battery capacity (mAh),4100.0,Phone screen size (inches),6.0,Phone price ($),610.0,91,9
Phone battery capacity (mAh),5300.0,Phone screen size (inches),5.8,Phone price ($),560.0,91,10
Phone battery capacity (mAh),3700.0,Phone screen size (inches),6.3,Phone price ($),540.0,91,11
Phone battery capacity (mAh),5000.0,Phone screen size (inches),6.1,Phone price ($),530.0,91,12
Phone battery capacity (mAh),4300.0,Phone screen size (inches),5.8,Phone price ($),630.0,91,13
Phone battery capacity (mAh),5500.0,Phone screen size (inches),5.6,Phone price ($),580.0,91,14
Phone battery capacity (mAh),4000.0,Phone screen size (inches),6.0,Phone price ($),590.0,91,15
Phone battery capacity (mAh),5200.0,Phone screen size (inches),5.7,Phone price ($),540.0,91,16
Phone battery capacity (mAh),3800.0,Phone screen size (inches),6.1,Phone price ($),550.0,91,17
Phone battery capacity (mAh),5300.0,Phone screen size (inches),5.9,Phone price ($),520.0,91,18
Phone battery capacity (mAh),4200.0,Phone screen size (inches),6.2,Phone price ($),600.0,91,19
Phone battery capacity (mAh),5400.0,Phone screen size (inches),5.8,Phone price ($),570.0,91,20
Book length (pages),300.0,Book difficulty (1-10),4.0,Reading time (hours),5.0,73,21
Book length (pages),400.0,Book difficulty (1-10),6.0,Reading time (hours),7.0,73,22
Book length (pages),280.0,Book difficulty (1-10),3.0,Reading time (hours),4.5,73,23
Book length (pages),380.0,Book difficulty (1-10),5.0,Reading time (hours),6.5,73,24
Book length (pages),320.0,Book difficulty (1-10),5.0,Reading time (hours),5.5,73,25
Book length (pages),420.0,Book difficulty (1-10),7.0,Reading time (hours),7.5,73,26
Book length (pages),290.0,Book difficulty (1-10),4.0,Reading time (hours),5.0,73,27
Book length (pages),390.0,Book difficulty (1-10),6.0,Reading time (hours),7.0,73,28
Book length (pages),310.0,Book difficulty (1-10),6.0,Reading time (hours),6.0,73,29
Book length (pages),410.0,Book difficulty (1-10),8.0,Reading time (hours),8.0,73,30
Book length (pages),270.0,Book difficulty (1-10),3.0,Reading time (hours),4.0,73,31
Book length (pages),370.0,Book difficulty (1-10),5.0,Reading time (hours),6.0,73,32
Book length (pages),330.0,Book difficulty (1-10),7.0,Reading time (hours),6.5,73,33
Book length (pages),430.0,Book difficulty (1-10),9.0,Reading time (hours),8.5,73,34
Book length (pages),260.0,Book difficulty (1-10),2.0,Reading time (hours),3.5,73,35
Book length (pages),360.0,Book difficulty (1-10),4.0,Reading time (hours),6.0,73,36
Book length (pages),300.0,Book difficulty (1-10),5.0,Reading time (hours),5.0,73,37
Book length (pages),400.0,Book difficulty (1-10),7.0,Reading time (hours),7.0,73,38
Book length (pages),320.0,Book difficulty (1-10),6.0,Reading time (hours),6.0,73,39
Book length (pages),420.0,Book difficulty (1-10),8.0,Reading time (hours),8.0,73,40
Cooking time,30.0,Number of ingredients,5.0,Deliciousness,8.0,42,41
Cooking time,45.0,Number of ingredients,10,Deliciousness,7.0,42,42
Cooking time,20.0,Number of ingredients,4.0,Deliciousness,9.0,42,43
Cooking time,35.0,Number of ingredients,8,Deliciousness,6.0,42,44
Cooking time,25.0,Number of ingredients,6.0,Deliciousness,7.0,42,45
Cooking time,40.0,Number of ingredients,12,Deliciousness,5.0,42,46
Cooking time,15.0,Number of ingredients,3.0,Deliciousness,9.0,42,47
Cooking time,50.0,Number of ingredients,15,Deliciousness,4.0,42,48
Cooking time,10.0,Number of ingredients,2.0,Deliciousness,10.0,42,49
Cooking time,60.0,Number of ingredients,20,Deliciousness,3.0,42,50
Cooking time,20.0,Number of ingredients,5.0,Deliciousness,8.0,42,51
Cooking time,30.0,Number of ingredients,10,Deliciousness,6.0,42,52
Cooking time,40.0,Number of ingredients,10.0,Deliciousness,5.0,42,53
Cooking time,25.0,Number of ingredients,5,Deliciousness,7.0,42,54
Cooking time,50.0,Number of ingredients,15.0,Deliciousness,4.0,42,55
Cooking time,30.0,Number of ingredients,8,Deliciousness,6.0,42,56
Cooking time,60.0,Number of ingredients,20.0,Deliciousness,3.0,42,57
Cooking time,40.0,Number of ingredients,12,Deliciousness,5.0,42,58
Cooking time,35.0,Number of ingredients,8.0,Deliciousness,6.0,42,59
Cooking time,20.0,Number of ingredients,4,Deliciousness,8.0,42,60
Battery capacity,3000.0,Screen size,5.0,Battery life,10.0,39,101
Battery capacity,4000.0,Screen size,6,Battery life,12.0,39,102
Battery capacity,4000.0,Screen size,6.0,Battery life,15.0,39,103
Battery capacity,5000.0,Screen size,7,Battery life,17.0,39,104
Battery capacity,5000.0,Screen size,7.0,Battery life,20.0,39,105
Battery capacity,6000.0,Screen size,8,Battery life,22.0,39,106
Battery capacity,6000.0,Screen size,8.0,Battery life,25.0,39,107
Battery capacity,7000.0,Screen size,9,Battery life,27.0,39,108
Battery capacity,7000.0,Screen size,9.0,Battery life,30.0,39,109
Battery capacity,8000.0,Screen size,10,Battery life,32.0,39,110
Battery capacity,8000.0,Screen size,10.0,Battery life,35.0,39,111
Battery capacity,9000.0,Screen size,11,Battery life,37.0,39,112
Battery capacity,9000.0,Screen size,11.0,Battery life,40.0,39,113
Battery capacity,10000.0,Screen size,12,Battery life,42.0,39,114
Battery capacity,10000.0,Screen size,12.0,Battery life,45.0,39,115
Battery capacity,11000.0,Screen size,13,Battery life,47.0,39,116
Battery capacity,11000.0,Screen size,13.0,Battery life,50.0,39,117
Battery capacity,12000.0,Screen size,14,Battery life,52.0,39,118
Battery capacity,12000.0,Screen size,14.0,Battery life,55.0,39,119
