,task_id,participant,target,feature,answer,confidence
4019,1150,9,['lifeexpectancy'],diseaserate,J,5
4020,1153,0,['crimerate'],Inequality,J,3
4021,1153,1,['crimerate'],Inequality,J,3
4022,1153,2,['crimerate'],Inequality,J,4
4023,1153,3,['crimerate'],Inequality,J,4
4024,1153,4,['crimerate'],Inequality,J,2
4025,1153,5,['crimerate'],Inequality,F,2
4026,1153,6,['crimerate'],Inequality,F,1
4027,1153,7,['crimerate'],Inequality,J,4
4028,1153,8,['crimerate'],Inequality,F,1
4029,1153,9,['crimerate'],Inequality,J,4
4030,1153,0,['crimerate'],socialcohesion,F,5
4031,1153,1,['crimerate'],socialcohesion,F,3
4032,1153,2,['crimerate'],socialcohesion,J,3
4033,1153,3,['crimerate'],socialcohesion,F,3
4034,1153,4,['crimerate'],socialcohesion,F,4
4035,1153,5,['crimerate'],socialcohesion,F,4
4036,1153,6,['crimerate'],socialcohesion,F,5
4037,1153,7,['crimerate'],socialcohesion,F,3
4038,1153,8,['crimerate'],socialcohesion,F,4
4039,1153,9,['crimerate'],socialcohesion,F,5
4040,1157,0,['examperformance'],Studyhours,F,4
4041,1157,1,['examperformance'],Studyhours,J,4
4042,1157,2,['examperformance'],Studyhours,J,4
4043,1157,3,['examperformance'],Studyhours,J,4
4044,1157,4,['examperformance'],Studyhours,J,3
4045,1157,5,['examperformance'],Studyhours,J,2
4046,1157,6,['examperformance'],Studyhours,J,5
4047,1157,7,['examperformance'],Studyhours,J,4
4048,1157,8,['examperformance'],Studyhours,J,3
4049,1157,9,['examperformance'],Studyhours,J,3
4050,1157,0,['examperformance'],testanxiety,F,4
4051,1157,1,['examperformance'],testanxiety,F,4
4052,1157,2,['examperformance'],testanxiety,F,4
4053,1157,3,['examperformance'],testanxiety,J,3
4054,1157,4,['examperformance'],testanxiety,F,3
4055,1157,5,['examperformance'],testanxiety,F,4
4056,1157,6,['examperformance'],testanxiety,F,4
4057,1157,7,['examperformance'],testanxiety,F,5
4058,1157,8,['examperformance'],testanxiety,F,5
4059,1157,9,['examperformance'],testanxiety,F,4
4060,1161,0,['burnoutrisk'],Stresslevel,J,5
4061,1161,1,['burnoutrisk'],Stresslevel,J,5
4062,1161,2,['burnoutrisk'],Stresslevel,J,3
4063,1161,3,['burnoutrisk'],Stresslevel,J,5
4064,1161,4,['burnoutrisk'],Stresslevel,J,4
4065,1161,5,['burnoutrisk'],Stresslevel,J,3
4066,1161,6,['burnoutrisk'],Stresslevel,J,4
4067,1161,7,['burnoutrisk'],Stresslevel,J,4
4068,1161,8,['burnoutrisk'],Stresslevel,F,2
4069,1161,9,['burnoutrisk'],Stresslevel,F,1
4070,1161,0,['burnoutrisk'],copingabilities,J,3
4071,1161,1,['burnoutrisk'],copingabilities,F,3
4072,1161,2,['burnoutrisk'],copingabilities,F,2
4073,1161,3,['burnoutrisk'],copingabilities,J,2
4074,1161,4,['burnoutrisk'],copingabilities,F,5
4075,1161,5,['burnoutrisk'],copingabilities,F,4
4076,1161,6,['burnoutrisk'],copingabilities,F,4
4077,1161,7,['burnoutrisk'],copingabilities,F,3
4078,1161,8,['burnoutrisk'],copingabilities,J,5
4079,1161,9,['burnoutrisk'],copingabilities,F,3
4080,1165,0,['recoveryrate'],Rehabtime,F,2
4081,1165,1,['recoveryrate'],Rehabtime,F,4
4082,1165,2,['recoveryrate'],Rehabtime,J,5
4083,1165,3,['recoveryrate'],Rehabtime,F,2
4084,1165,4,['recoveryrate'],Rehabtime,F,3
4085,1165,5,['recoveryrate'],Rehabtime,F,4
4086,1165,6,['recoveryrate'],Rehabtime,J,1
4087,1165,7,['recoveryrate'],Rehabtime,F,4
4088,1165,8,['recoveryrate'],Rehabtime,F,3
4089,1165,9,['recoveryrate'],Rehabtime,J,3
4090,1165,0,['recoveryrate'],injuryseverity,J,2
4091,1165,1,['recoveryrate'],injuryseverity,F,4
4092,1165,2,['recoveryrate'],injuryseverity,F,5
4093,1165,3,['recoveryrate'],injuryseverity,J,1
4094,1165,4,['recoveryrate'],injuryseverity,F,4
4095,1165,5,['recoveryrate'],injuryseverity,F,3
4096,1165,6,['recoveryrate'],injuryseverity,F,3
4097,1165,7,['recoveryrate'],injuryseverity,F,3
4098,1165,8,['recoveryrate'],injuryseverity,J,3
4099,1165,9,['recoveryrate'],injuryseverity,F,3
4100,1223,0,['treatmentefficacy'],Medicationdose,F,3
4101,1223,1,['treatmentefficacy'],Medicationdose,F,2
4102,1223,2,['treatmentefficacy'],Medicationdose,J,2
4103,1223,3,['treatmentefficacy'],Medicationdose,J,3
4104,1223,4,['treatmentefficacy'],Medicationdose,J,5
4105,1223,5,['treatmentefficacy'],Medicationdose,J,5
4106,1223,6,['treatmentefficacy'],Medicationdose,F,2
4107,1223,7,['treatmentefficacy'],Medicationdose,J,5
4108,1223,8,['treatmentefficacy'],Medicationdose,J,4
4109,1223,9,['treatmentefficacy'],Medicationdose,F,3
4110,1223,0,['treatmentefficacy'],drugsensitivity,J,3
4111,1223,1,['treatmentefficacy'],drugsensitivity,J,4
4112,1223,2,['treatmentefficacy'],drugsensitivity,J,5
4113,1223,3,['treatmentefficacy'],drugsensitivity,J,3
4114,1223,4,['treatmentefficacy'],drugsensitivity,F,3
4115,1223,5,['treatmentefficacy'],drugsensitivity,J,3
4116,1223,6,['treatmentefficacy'],drugsensitivity,F,3
4117,1223,7,['treatmentefficacy'],drugsensitivity,J,4
4118,1223,8,['treatmentefficacy'],drugsensitivity,J,4
4119,1223,9,['treatmentefficacy'],drugsensitivity,J,5
4120,1224,0,['work'],Commutelength,F,1
4121,1224,1,['work'],Commutelength,F,4
4122,1224,2,['work'],Commutelength,F,3
4123,1224,3,['work'],Commutelength,J,3
4124,1224,4,['work'],Commutelength,J,4
4125,1224,5,['work'],Commutelength,F,2
4126,1224,6,['work'],Commutelength,J,3
4127,1224,7,['work'],Commutelength,F,1
4128,1224,8,['work'],Commutelength,J,3
4129,1224,9,['work'],Commutelength,F,3
4130,1224,0,['work'],flexibleschedules,F,3
4131,1224,1,['work'],flexibleschedules,J,3
4132,1224,2,['work'],flexibleschedules,J,3
4133,1224,3,['work'],flexibleschedules,F,2
4134,1224,4,['work'],flexibleschedules,F,2
4135,1224,5,['work'],flexibleschedules,J,4
4136,1224,6,['work'],flexibleschedules,F,4
4137,1224,7,['work'],flexibleschedules,J,3
4138,1224,8,['work'],flexibleschedules,J,3
4139,1224,9,['work'],flexibleschedules,F,5
4140,1227,0,['academicachievement'],Studytime,J,2
4141,1227,1,['academicachievement'],Studytime,J,3
4142,1227,2,['academicachievement'],Studytime,J,4
4143,1227,3,['academicachievement'],Studytime,J,5
4144,1227,4,['academicachievement'],Studytime,J,4
4145,1227,5,['academicachievement'],Studytime,J,5
4146,1227,6,['academicachievement'],Studytime,J,2
4147,1227,7,['academicachievement'],Studytime,J,3
4148,1227,8,['academicachievement'],Studytime,J,5
4149,1227,9,['academicachievement'],Studytime,J,3
4150,1227,0,['academicachievement'],learningtechniques,J,4
4151,1227,1,['academicachievement'],learningtechniques,J,4
4152,1227,2,['academicachievement'],learningtechniques,J,4
4153,1227,3,['academicachievement'],learningtechniques,J,2
4154,1227,4,['academicachievement'],learningtechniques,F,3
4155,1227,5,['academicachievement'],learningtechniques,F,3
4156,1227,6,['academicachievement'],learningtechniques,F,2
4157,1227,7,['academicachievement'],learningtechniques,J,4
4158,1227,8,['academicachievement'],learningtechniques,J,4
4159,1227,9,['academicachievement'],learningtechniques,F,4
4160,1277,0,['jobsatisfaction'],Employeetalent,J,5
4161,1277,1,['jobsatisfaction'],Employeetalent,J,4
4162,1277,2,['jobsatisfaction'],Employeetalent,F,3
4163,1277,3,['jobsatisfaction'],Employeetalent,J,4
4164,1277,4,['jobsatisfaction'],Employeetalent,J,4
4165,1277,5,['jobsatisfaction'],Employeetalent,J,4
4166,1277,6,['jobsatisfaction'],Employeetalent,F,4
4167,1277,7,['jobsatisfaction'],Employeetalent,J,4
4168,1277,8,['jobsatisfaction'],Employeetalent,J,3
4169,1277,9,['jobsatisfaction'],Employeetalent,J,4
4170,1277,0,['jobsatisfaction'],organizationalculture,F,5
4171,1277,1,['jobsatisfaction'],organizationalculture,J,4
4172,1277,2,['jobsatisfaction'],organizationalculture,F,1
4173,1277,3,['jobsatisfaction'],organizationalculture,J,4
4174,1277,4,['jobsatisfaction'],organizationalculture,F,1
4175,1277,5,['jobsatisfaction'],organizationalculture,F,1
4176,1277,6,['jobsatisfaction'],organizationalculture,F,3
4177,1277,7,['jobsatisfaction'],organizationalculture,J,3
4178,1277,8,['jobsatisfaction'],organizationalculture,J,5
4179,1277,9,['jobsatisfaction'],organizationalculture,J,4
4180,1278,0,['treatmentoutcome'],Medicationeffectiveness,J,2
4181,1278,1,['treatmentoutcome'],Medicationeffectiveness,J,2
4182,1278,2,['treatmentoutcome'],Medicationeffectiveness,J,4
4183,1278,3,['treatmentoutcome'],Medicationeffectiveness,F,4
4184,1278,4,['treatmentoutcome'],Medicationeffectiveness,J,4
4185,1278,5,['treatmentoutcome'],Medicationeffectiveness,F,4
4186,1278,6,['treatmentoutcome'],Medicationeffectiveness,F,1
4187,1278,7,['treatmentoutcome'],Medicationeffectiveness,J,4
4188,1278,8,['treatmentoutcome'],Medicationeffectiveness,J,4
4189,1278,9,['treatmentoutcome'],Medicationeffectiveness,J,3
4190,1278,0,['treatmentoutcome'],placeboeffect,J,3
4191,1278,1,['treatmentoutcome'],placeboeffect,F,1
4192,1278,2,['treatmentoutcome'],placeboeffect,J,4
4193,1278,3,['treatmentoutcome'],placeboeffect,F,3
4194,1278,4,['treatmentoutcome'],placeboeffect,F,2
4195,1278,5,['treatmentoutcome'],placeboeffect,F,2
4196,1278,6,['treatmentoutcome'],placeboeffect,J,3
4197,1278,7,['treatmentoutcome'],placeboeffect,J,5
4198,1278,8,['treatmentoutcome'],placeboeffect,F,3
4199,1278,9,['treatmentoutcome'],placeboeffect,J,5
4200,1280,0,['lifeexpectancy'],Genetics,J,4
4201,1280,1,['lifeexpectancy'],Genetics,J,2
4202,1280,2,['lifeexpectancy'],Genetics,F,3
4203,1280,3,['lifeexpectancy'],Genetics,F,4
4204,1280,4,['lifeexpectancy'],Genetics,J,2
4205,1280,5,['lifeexpectancy'],Genetics,J,4
4206,1280,6,['lifeexpectancy'],Genetics,F,1
4207,1280,7,['lifeexpectancy'],Genetics,J,4
4208,1280,8,['lifeexpectancy'],Genetics,F,4
4209,1280,9,['lifeexpectancy'],Genetics,F,1
4210,1280,0,['lifeexpectancy'],lifestylefactors,F,3
4211,1280,1,['lifeexpectancy'],lifestylefactors,F,4
4212,1280,2,['lifeexpectancy'],lifestylefactors,F,3
4213,1280,3,['lifeexpectancy'],lifestylefactors,J,2
4214,1280,4,['lifeexpectancy'],lifestylefactors,J,3
4215,1280,5,['lifeexpectancy'],lifestylefactors,F,3
4216,1280,6,['lifeexpectancy'],lifestylefactors,F,3
4217,1280,7,['lifeexpectancy'],lifestylefactors,F,4
4218,1280,8,['lifeexpectancy'],lifestylefactors,F,4
4219,1280,9,['lifeexpectancy'],lifestylefactors,J,3
4220,1767,0,['homevalue'],Housesize,J,3
4221,1767,1,['homevalue'],Housesize,J,3
4222,1767,2,['homevalue'],Housesize,J,4
4223,1767,3,['homevalue'],Housesize,F,4
4224,1767,4,['homevalue'],Housesize,J,3
4225,1767,5,['homevalue'],Housesize,J,3
4226,1767,6,['homevalue'],Housesize,F,5
4227,1767,7,['homevalue'],Housesize,F,2
4228,1767,8,['homevalue'],Housesize,J,3
4229,1767,9,['homevalue'],Housesize,J,3
4230,1767,0,['homevalue'],numberofrooms,J,4
4231,1767,1,['homevalue'],numberofrooms,J,4
4232,1767,2,['homevalue'],numberofrooms,J,3
4233,1767,3,['homevalue'],numberofrooms,F,3
4234,1767,4,['homevalue'],numberofrooms,J,4
4235,1767,5,['homevalue'],numberofrooms,J,2
4236,1767,6,['homevalue'],numberofrooms,J,3
4237,1767,7,['homevalue'],numberofrooms,J,4
4238,1767,8,['homevalue'],numberofrooms,J,3
4239,1767,9,['homevalue'],numberofrooms,J,3
4240,2763,0,['houseprice'],Housesize,J,4
4241,2763,1,['houseprice'],Housesize,J,4
4242,2763,2,['houseprice'],Housesize,J,5
4243,2763,3,['houseprice'],Housesize,J,3
4244,2763,4,['houseprice'],Housesize,J,2
4245,2763,5,['houseprice'],Housesize,J,4
4246,2763,6,['houseprice'],Housesize,F,2
4247,2763,7,['houseprice'],Housesize,J,3
4248,2763,8,['houseprice'],Housesize,J,5
4249,2763,9,['houseprice'],Housesize,J,2
4250,2763,0,['houseprice'],houselocation,J,2
4251,2763,1,['houseprice'],houselocation,J,5
4252,2763,2,['houseprice'],houselocation,J,4
4253,2763,3,['houseprice'],houselocation,F,3
4254,2763,4,['houseprice'],houselocation,F,3
4255,2763,5,['houseprice'],houselocation,J,3
4256,2763,6,['houseprice'],houselocation,F,4
4257,2763,7,['houseprice'],houselocation,J,2
4258,2763,8,['houseprice'],houselocation,J,2
4259,2763,9,['houseprice'],houselocation,J,3
4260,2775,0,['productivity'],Workerexperience,J,3
4261,2775,1,['productivity'],Workerexperience,F,2
4262,2775,2,['productivity'],Workerexperience,F,3
4263,2775,3,['productivity'],Workerexperience,J,3
4264,2775,4,['productivity'],Workerexperience,F,2
4265,2775,5,['productivity'],Workerexperience,J,5
4266,2775,6,['productivity'],Workerexperience,J,3
4267,2775,7,['productivity'],Workerexperience,F,2
4268,2775,8,['productivity'],Workerexperience,J,4
4269,2775,9,['productivity'],Workerexperience,J,4
4270,2775,0,['productivity'],workereducation,J,4
4271,2775,1,['productivity'],workereducation,J,2
4272,2775,2,['productivity'],workereducation,J,3
4273,2775,3,['productivity'],workereducation,J,4
4274,2775,4,['productivity'],workereducation,J,3
4275,2775,5,['productivity'],workereducation,J,5
4276,2775,6,['productivity'],workereducation,F,3
4277,2775,7,['productivity'],workereducation,J,3
4278,2775,8,['productivity'],workereducation,J,5
4279,2775,9,['productivity'],workereducation,J,3
4280,2778,0,['heartdiseaserisk'],Fatcontent,J,5
4281,2778,1,['heartdiseaserisk'],Fatcontent,J,3
4282,2778,2,['heartdiseaserisk'],Fatcontent,J,4
4283,2778,3,['heartdiseaserisk'],Fatcontent,F,2
4284,2778,4,['heartdiseaserisk'],Fatcontent,J,4
4285,2778,5,['heartdiseaserisk'],Fatcontent,F,3
4286,2778,6,['heartdiseaserisk'],Fatcontent,J,4
4287,2778,7,['heartdiseaserisk'],Fatcontent,F,2
4288,2778,8,['heartdiseaserisk'],Fatcontent,J,3
4289,2778,9,['heartdiseaserisk'],Fatcontent,F,3
4290,2778,0,['heartdiseaserisk'],calories,F,1
4291,2778,1,['heartdiseaserisk'],calories,J,4
4292,2778,2,['heartdiseaserisk'],calories,J,4
4293,2778,3,['heartdiseaserisk'],calories,J,4
4294,2778,4,['heartdiseaserisk'],calories,J,3
4295,2778,5,['heartdiseaserisk'],calories,J,3
4296,2778,6,['heartdiseaserisk'],calories,J,4
4297,2778,7,['heartdiseaserisk'],calories,J,4
4298,2778,8,['heartdiseaserisk'],calories,J,4
4299,2778,9,['heartdiseaserisk'],calories,J,3
4300,2819,0,['lifeexpectancy'],Healthcareaccess,J,4
4301,2819,1,['lifeexpectancy'],Healthcareaccess,J,4
4302,2819,2,['lifeexpectancy'],Healthcareaccess,J,2
4303,2819,3,['lifeexpectancy'],Healthcareaccess,F,1
4304,2819,4,['lifeexpectancy'],Healthcareaccess,J,5
4305,2819,5,['lifeexpectancy'],Healthcareaccess,J,4
4306,2819,6,['lifeexpectancy'],Healthcareaccess,J,4
4307,2819,7,['lifeexpectancy'],Healthcareaccess,J,5
4308,2819,8,['lifeexpectancy'],Healthcareaccess,J,5
4309,2819,9,['lifeexpectancy'],Healthcareaccess,F,1
4310,2819,0,['lifeexpectancy'],lifestylefactors,J,5
4311,2819,1,['lifeexpectancy'],lifestylefactors,F,4
4312,2819,2,['lifeexpectancy'],lifestylefactors,J,2
4313,2819,3,['lifeexpectancy'],lifestylefactors,F,4
4314,2819,4,['lifeexpectancy'],lifestylefactors,F,2
4315,2819,5,['lifeexpectancy'],lifestylefactors,F,2
4316,2819,6,['lifeexpectancy'],lifestylefactors,J,4
4317,2819,7,['lifeexpectancy'],lifestylefactors,J,3
4318,2819,8,['lifeexpectancy'],lifestylefactors,J,4
4319,2819,9,['lifeexpectancy'],lifestylefactors,F,3
4320,2823,0,['publichealthoutcomes'],Doctoravailability,J,3
4321,2823,1,['publichealthoutcomes'],Doctoravailability,J,4
4322,2823,2,['publichealthoutcomes'],Doctoravailability,J,4
4323,2823,3,['publichealthoutcomes'],Doctoravailability,J,2
4324,2823,4,['publichealthoutcomes'],Doctoravailability,J,2
4325,2823,5,['publichealthoutcomes'],Doctoravailability,J,2
4326,2823,6,['publichealthoutcomes'],Doctoravailability,J,3
4327,2823,7,['publichealthoutcomes'],Doctoravailability,F,4
4328,2823,8,['publichealthoutcomes'],Doctoravailability,J,5
4329,2823,9,['publichealthoutcomes'],Doctoravailability,F,2
4330,2823,0,['publichealthoutcomes'],preventativecare,J,4
4331,2823,1,['publichealthoutcomes'],preventativecare,J,2
4332,2823,2,['publichealthoutcomes'],preventativecare,J,4
4333,2823,3,['publichealthoutcomes'],preventativecare,J,5
4334,2823,4,['publichealthoutcomes'],preventativecare,F,2
4335,2823,5,['publichealthoutcomes'],preventativecare,J,4
4336,2823,6,['publichealthoutcomes'],preventativecare,J,5
4337,2823,7,['publichealthoutcomes'],preventativecare,J,5
4338,2823,8,['publichealthoutcomes'],preventativecare,F,4
4339,2823,9,['publichealthoutcomes'],preventativecare,J,4
4340,2863,0,['houseprice'],Housesize,J,3
4341,2863,1,['houseprice'],Housesize,J,4
4342,2863,2,['houseprice'],Housesize,J,5
4343,2863,3,['houseprice'],Housesize,J,4
4344,2863,4,['houseprice'],Housesize,J,4
4345,2863,5,['houseprice'],Housesize,F,4
4346,2863,6,['houseprice'],Housesize,J,5
4347,2863,7,['houseprice'],Housesize,J,2
4348,2863,8,['houseprice'],Housesize,F,3
4349,2863,9,['houseprice'],Housesize,J,3
4350,2863,0,['houseprice'],lotsize,J,3
4351,2863,1,['houseprice'],lotsize,F,5
4352,2863,2,['houseprice'],lotsize,J,4
4353,2863,3,['houseprice'],lotsize,J,4
4354,2863,4,['houseprice'],lotsize,J,5
4355,2863,5,['houseprice'],lotsize,J,5
4356,2863,6,['houseprice'],lotsize,J,3
4357,2863,7,['houseprice'],lotsize,F,4
4358,2863,8,['houseprice'],lotsize,F,4
4359,2863,9,['houseprice'],lotsize,J,2
4360,2904,0,['worksatisfaction'],Commutelength,F,3
4361,2904,1,['worksatisfaction'],Commutelength,F,3
4362,2904,2,['worksatisfaction'],Commutelength,J,4
4363,2904,3,['worksatisfaction'],Commutelength,F,4
4364,2904,4,['worksatisfaction'],Commutelength,F,3
4365,2904,5,['worksatisfaction'],Commutelength,J,4
4366,2904,6,['worksatisfaction'],Commutelength,F,3
4367,2904,7,['worksatisfaction'],Commutelength,F,4
4368,2904,8,['worksatisfaction'],Commutelength,F,3
4369,2904,9,['worksatisfaction'],Commutelength,J,1
4370,2904,0,['worksatisfaction'],flexibleschedule,J,4
4371,2904,1,['worksatisfaction'],flexibleschedule,J,5
4372,2904,2,['worksatisfaction'],flexibleschedule,J,4
4373,2904,3,['worksatisfaction'],flexibleschedule,J,2
4374,2904,4,['worksatisfaction'],flexibleschedule,J,3
4375,2904,5,['worksatisfaction'],flexibleschedule,J,4
4376,2904,6,['worksatisfaction'],flexibleschedule,J,4
4377,2904,7,['worksatisfaction'],flexibleschedule,J,5
4378,2904,8,['worksatisfaction'],flexibleschedule,J,5
4379,2904,9,['worksatisfaction'],flexibleschedule,F,3
4380,2912,0,['housingprices'],Interestrates,F,3
4381,2912,1,['housingprices'],Interestrates,F,5
4382,2912,2,['housingprices'],Interestrates,F,4
4383,2912,3,['housingprices'],Interestrates,F,4
4384,2912,4,['housingprices'],Interestrates,J,3
4385,2912,5,['housingprices'],Interestrates,F,4
4386,2912,6,['housingprices'],Interestrates,J,3
4387,2912,7,['housingprices'],Interestrates,F,3
4388,2912,8,['housingprices'],Interestrates,J,4
4389,2912,9,['housingprices'],Interestrates,F,3
4390,2912,0,['housingprices'],constructionstarts,F,4
4391,2912,1,['housingprices'],constructionstarts,J,3
4392,2912,2,['housingprices'],constructionstarts,J,4
4393,2912,3,['housingprices'],constructionstarts,J,3
4394,2912,4,['housingprices'],constructionstarts,F,4
4395,2912,5,['housingprices'],constructionstarts,J,3
4396,2912,6,['housingprices'],constructionstarts,J,3
4397,2912,7,['housingprices'],constructionstarts,F,3
4398,2912,8,['housingprices'],constructionstarts,F,3
4399,2912,9,['housingprices'],constructionstarts,J,4
4400,2927,0,['companygrowth'],Employeeproductivity,J,3
4401,2927,1,['companygrowth'],Employeeproductivity,J,3
4402,2927,2,['companygrowth'],Employeeproductivity,F,4
4403,2927,3,['companygrowth'],Employeeproductivity,J,3
4404,2927,4,['companygrowth'],Employeeproductivity,J,3
4405,2927,5,['companygrowth'],Employeeproductivity,J,5
4406,2927,6,['companygrowth'],Employeeproductivity,J,4
4407,2927,7,['companygrowth'],Employeeproductivity,J,3
4408,2927,8,['companygrowth'],Employeeproductivity,J,4
4409,2927,9,['companygrowth'],Employeeproductivity,J,4
4410,2927,0,['companygrowth'],workplaceculture,J,4
4411,2927,1,['companygrowth'],workplaceculture,F,1
4412,2927,2,['companygrowth'],workplaceculture,J,5
4413,2927,3,['companygrowth'],workplaceculture,J,2
4414,2927,4,['companygrowth'],workplaceculture,F,1
4415,2927,5,['companygrowth'],workplaceculture,J,4
4416,2927,6,['companygrowth'],workplaceculture,J,2
4417,2927,7,['companygrowth'],workplaceculture,J,5
4418,2927,8,['companygrowth'],workplaceculture,J,4
4419,2927,9,['companygrowth'],workplaceculture,F,5
4420,2930,0,['healthstatus'],Vitaminintake,J,4
4421,2930,1,['healthstatus'],Vitaminintake,J,4
4422,2930,2,['healthstatus'],Vitaminintake,J,4
4423,2930,3,['healthstatus'],Vitaminintake,F,4
4424,2930,4,['healthstatus'],Vitaminintake,J,2
4425,2930,5,['healthstatus'],Vitaminintake,J,3
4426,2930,6,['healthstatus'],Vitaminintake,J,3
4427,2930,7,['healthstatus'],Vitaminintake,F,3
4428,2930,8,['healthstatus'],Vitaminintake,J,4
4429,2930,9,['healthstatus'],Vitaminintake,F,3
4430,2930,0,['healthstatus'],nutrientabsorption,J,3
4431,2930,1,['healthstatus'],nutrientabsorption,J,5
4432,2930,2,['healthstatus'],nutrientabsorption,J,4
4433,2930,3,['healthstatus'],nutrientabsorption,J,3
4434,2930,4,['healthstatus'],nutrientabsorption,J,5
4435,2930,5,['healthstatus'],nutrientabsorption,J,4
4436,2930,6,['healthstatus'],nutrientabsorption,J,4
4437,2930,7,['healthstatus'],nutrientabsorption,J,5
4438,2930,8,['healthstatus'],nutrientabsorption,J,4
4439,2930,9,['healthstatus'],nutrientabsorption,J,3
4440,3014,0,['traveltime'],Commutedistance,F,2
4441,3014,1,['traveltime'],Commutedistance,J,2
4442,3014,2,['traveltime'],Commutedistance,J,4
4443,3014,3,['traveltime'],Commutedistance,J,4
4444,3014,4,['traveltime'],Commutedistance,J,3
4445,3014,5,['traveltime'],Commutedistance,J,2
4446,3014,6,['traveltime'],Commutedistance,F,1
4447,3014,7,['traveltime'],Commutedistance,J,3
4448,3014,8,['traveltime'],Commutedistance,J,2
4449,3014,9,['traveltime'],Commutedistance,J,3
4450,3014,0,['traveltime'],trafficlevel,J,3
4451,3014,1,['traveltime'],trafficlevel,J,4
4452,3014,2,['traveltime'],trafficlevel,J,2
4453,3014,3,['traveltime'],trafficlevel,J,4
4454,3014,4,['traveltime'],trafficlevel,F,3
4455,3014,5,['traveltime'],trafficlevel,J,3
4456,3014,6,['traveltime'],trafficlevel,J,2
4457,3014,7,['traveltime'],trafficlevel,F,3
4458,3014,8,['traveltime'],trafficlevel,J,4
4459,3014,9,['traveltime'],trafficlevel,J,4
4460,3018,0,['jobsatisfaction'],Pay,J,3
4461,3018,1,['jobsatisfaction'],Pay,J,2
4462,3018,2,['jobsatisfaction'],Pay,J,5
4463,3018,3,['jobsatisfaction'],Pay,J,4
4464,3018,4,['jobsatisfaction'],Pay,J,4
4465,3018,5,['jobsatisfaction'],Pay,J,4
4466,3018,6,['jobsatisfaction'],Pay,J,4
4467,3018,7,['jobsatisfaction'],Pay,J,3
4468,3018,8,['jobsatisfaction'],Pay,J,4
4469,3018,9,['jobsatisfaction'],Pay,J,4
4470,3018,0,['jobsatisfaction'],benefits,J,5
4471,3018,1,['jobsatisfaction'],benefits,J,3
4472,3018,2,['jobsatisfaction'],benefits,J,4
4473,3018,3,['jobsatisfaction'],benefits,J,5
4474,3018,4,['jobsatisfaction'],benefits,J,4
4475,3018,5,['jobsatisfaction'],benefits,J,4
4476,3018,6,['jobsatisfaction'],benefits,J,4
4477,3018,7,['jobsatisfaction'],benefits,F,3
4478,3018,8,['jobsatisfaction'],benefits,J,3
4479,3018,9,['jobsatisfaction'],benefits,F,3
4480,3025,0,['economicgrowth'],Inflation,F,2
4481,3025,1,['economicgrowth'],Inflation,J,3
4482,3025,2,['economicgrowth'],Inflation,J,4
4483,3025,3,['economicgrowth'],Inflation,J,2
4484,3025,4,['economicgrowth'],Inflation,F,3
4485,3025,5,['economicgrowth'],Inflation,F,2
4486,3025,6,['economicgrowth'],Inflation,F,3
4487,3025,7,['economicgrowth'],Inflation,J,3
4488,3025,8,['economicgrowth'],Inflation,F,4
4489,3025,9,['economicgrowth'],Inflation,F,3
4490,3025,0,['economicgrowth'],unemployment,F,2
4491,3025,1,['economicgrowth'],unemployment,J,2
4492,3025,2,['economicgrowth'],unemployment,F,2
4493,3025,3,['economicgrowth'],unemployment,F,4
4494,3025,4,['economicgrowth'],unemployment,F,2
4495,3025,5,['economicgrowth'],unemployment,J,3
4496,3025,6,['economicgrowth'],unemployment,F,3
4497,3025,7,['economicgrowth'],unemployment,J,5
4498,3025,8,['economicgrowth'],unemployment,J,4
4499,3025,9,['economicgrowth'],unemployment,J,4
4500,3040,0,['lifesatisfaction'],Noisepollution,F,3
4501,3040,1,['lifesatisfaction'],Noisepollution,F,4
4502,3040,2,['lifesatisfaction'],Noisepollution,J,3
4503,3040,3,['lifesatisfaction'],Noisepollution,J,5
4504,3040,4,['lifesatisfaction'],Noisepollution,F,4
4505,3040,5,['lifesatisfaction'],Noisepollution,J,3
4506,3040,6,['lifesatisfaction'],Noisepollution,F,4
4507,3040,7,['lifesatisfaction'],Noisepollution,F,5
4508,3040,8,['lifesatisfaction'],Noisepollution,F,3
4509,3040,9,['lifesatisfaction'],Noisepollution,F,4
4510,3040,0,['lifesatisfaction'],greenspace,J,3
4511,3040,1,['lifesatisfaction'],greenspace,J,4
4512,3040,2,['lifesatisfaction'],greenspace,J,5
4513,3040,3,['lifesatisfaction'],greenspace,J,4
4514,3040,4,['lifesatisfaction'],greenspace,J,4
4515,3040,5,['lifesatisfaction'],greenspace,F,3
4516,3040,6,['lifesatisfaction'],greenspace,J,2
4517,3040,7,['lifesatisfaction'],greenspace,J,4
4518,3040,8,['lifesatisfaction'],greenspace,J,5
4519,3040,9,['lifesatisfaction'],greenspace,J,5
4520,3050,0,['livability'],Cityplanning,F,5
4521,3050,1,['livability'],Cityplanning,J,4
4522,3050,2,['livability'],Cityplanning,F,3
4523,3050,3,['livability'],Cityplanning,J,2
4524,3050,4,['livability'],Cityplanning,J,3
4525,3050,5,['livability'],Cityplanning,J,3
4526,3050,6,['livability'],Cityplanning,F,2
4527,3050,7,['livability'],Cityplanning,F,2
4528,3050,8,['livability'],Cityplanning,J,4
4529,3050,9,['livability'],Cityplanning,J,4
