,task_id,participant,target,features,answer,confidence
1123,440,3,['foodtaste'],"('Ingredientratios', 'cookingmethod')",J,4
1124,440,4,['foodtaste'],"('Ingredientratios', 'cookingmethod')",F,3
1125,440,5,['foodtaste'],"('Ingredientratios', 'cookingmethod')",F,3
1126,440,6,['foodtaste'],"('Ingredientratios', 'cookingmethod')",J,3
1127,440,7,['foodtaste'],"('Ingredientratios', 'cookingmethod')",F,3
1128,440,8,['foodtaste'],"('Ingredientratios', 'cookingmethod')",F,3
1129,440,9,['foodtaste'],"('Ingredientratios', 'cookingmethod')",J,4
1130,449,0,['recoverypace'],"('Medicationefficacy', 'therapyfrequency')",F,3
1131,449,1,['recoverypace'],"('Medicationefficacy', 'therapyfrequency')",J,3
1132,449,2,['recoverypace'],"('Medicationefficacy', 'therapyfrequency')",F,3
1133,449,3,['recoverypace'],"('Medicationefficacy', 'therapyfrequency')",J,3
1134,449,4,['recoverypace'],"('Medicationefficacy', 'therapyfrequency')",J,3
1135,449,5,['recoverypace'],"('Medicationefficacy', 'therapyfrequency')",J,4
1136,449,6,['recoverypace'],"('Medicationefficacy', 'therapyfrequency')",F,5
1137,449,7,['recoverypace'],"('Medicationefficacy', 'therapyfrequency')",J,2
1138,449,8,['recoverypace'],"('Medicationefficacy', 'therapyfrequency')",F,3
1139,449,9,['recoverypace'],"('Medicationefficacy', 'therapyfrequency')",J,4
1140,461,0,['Salary'],"('Training', 'Experience')",J,3
1141,461,1,['Salary'],"('Training', 'Experience')",J,4
1142,461,2,['Salary'],"('Training', 'Experience')",J,2
1143,461,3,['Salary'],"('Training', 'Experience')",F,3
1144,461,4,['Salary'],"('Training', 'Experience')",J,3
1145,461,5,['Salary'],"('Training', 'Experience')",J,4
1146,461,6,['Salary'],"('Training', 'Experience')",F,3
1147,461,7,['Salary'],"('Training', 'Experience')",F,4
1148,461,8,['Salary'],"('Training', 'Experience')",J,2
1149,461,9,['Salary'],"('Training', 'Experience')",F,2
1150,462,0,['Happiness'],"('Population', 'Resources')",J,4
1151,462,1,['Happiness'],"('Population', 'Resources')",J,4
1152,462,2,['Happiness'],"('Population', 'Resources')",F,2
1153,462,3,['Happiness'],"('Population', 'Resources')",F,3
1154,462,4,['Happiness'],"('Population', 'Resources')",F,3
1155,462,5,['Happiness'],"('Population', 'Resources')",J,4
1156,462,6,['Happiness'],"('Population', 'Resources')",J,4
1157,462,7,['Happiness'],"('Population', 'Resources')",J,2
1158,462,8,['Happiness'],"('Population', 'Resources')",J,4
1159,462,9,['Happiness'],"('Population', 'Resources')",F,4
1160,463,0,['InjuryRisk'],"('Strength', 'Flexibility')",F,4
1161,463,1,['InjuryRisk'],"('Strength', 'Flexibility')",F,5
1162,463,2,['InjuryRisk'],"('Strength', 'Flexibility')",F,5
1163,463,3,['InjuryRisk'],"('Strength', 'Flexibility')",J,4
1164,463,4,['InjuryRisk'],"('Strength', 'Flexibility')",J,4
1165,463,5,['InjuryRisk'],"('Strength', 'Flexibility')",F,4
1166,463,6,['InjuryRisk'],"('Strength', 'Flexibility')",F,3
1167,463,7,['InjuryRisk'],"('Strength', 'Flexibility')",F,4
1168,463,8,['InjuryRisk'],"('Strength', 'Flexibility')",J,3
1169,463,9,['InjuryRisk'],"('Strength', 'Flexibility')",F,4
1170,464,0,['Weight'],"('Calories', 'Exercise')",F,3
1171,464,1,['Weight'],"('Calories', 'Exercise')",F,2
1172,464,2,['Weight'],"('Calories', 'Exercise')",J,3
1173,464,3,['Weight'],"('Calories', 'Exercise')",J,2
1174,464,4,['Weight'],"('Calories', 'Exercise')",F,2
1175,464,5,['Weight'],"('Calories', 'Exercise')",J,4
1176,464,6,['Weight'],"('Calories', 'Exercise')",J,3
1177,464,7,['Weight'],"('Calories', 'Exercise')",F,2
1178,464,8,['Weight'],"('Calories', 'Exercise')",F,5
1179,464,9,['Weight'],"('Calories', 'Exercise')",F,3
1180,465,0,['HealthScore'],"('SleepHours', 'StressLevel')",J,3
1181,465,1,['HealthScore'],"('SleepHours', 'StressLevel')",J,5
1182,465,2,['HealthScore'],"('SleepHours', 'StressLevel')",F,5
1183,465,3,['HealthScore'],"('SleepHours', 'StressLevel')",F,2
1184,465,4,['HealthScore'],"('SleepHours', 'StressLevel')",F,4
1185,465,5,['HealthScore'],"('SleepHours', 'StressLevel')",F,4
1186,465,6,['HealthScore'],"('SleepHours', 'StressLevel')",J,2
1187,465,7,['HealthScore'],"('SleepHours', 'StressLevel')",J,5
1188,465,8,['HealthScore'],"('SleepHours', 'StressLevel')",F,3
1189,465,9,['HealthScore'],"('SleepHours', 'StressLevel')",J,3
1190,466,0,['TestResults'],"('SchoolFunding', 'ClassSize')",F,4
1191,466,1,['TestResults'],"('SchoolFunding', 'ClassSize')",J,3
1192,466,2,['TestResults'],"('SchoolFunding', 'ClassSize')",J,4
1193,466,3,['TestResults'],"('SchoolFunding', 'ClassSize')",J,4
1194,466,4,['TestResults'],"('SchoolFunding', 'ClassSize')",F,3
1195,466,5,['TestResults'],"('SchoolFunding', 'ClassSize')",J,2
1196,466,6,['TestResults'],"('SchoolFunding', 'ClassSize')",F,4
1197,466,7,['TestResults'],"('SchoolFunding', 'ClassSize')",F,4
1198,466,8,['TestResults'],"('SchoolFunding', 'ClassSize')",F,4
1199,466,9,['TestResults'],"('SchoolFunding', 'ClassSize')",F,2
1200,468,0,['MusicSkill'],"('Practice', 'InnateTalent')",J,3
1201,468,1,['MusicSkill'],"('Practice', 'InnateTalent')",F,2
1202,468,2,['MusicSkill'],"('Practice', 'InnateTalent')",F,2
1203,468,3,['MusicSkill'],"('Practice', 'InnateTalent')",J,3
1204,468,4,['MusicSkill'],"('Practice', 'InnateTalent')",J,4
1205,468,5,['MusicSkill'],"('Practice', 'InnateTalent')",F,4
1206,468,6,['MusicSkill'],"('Practice', 'InnateTalent')",J,5
1207,468,7,['MusicSkill'],"('Practice', 'InnateTalent')",J,4
1208,468,8,['MusicSkill'],"('Practice', 'InnateTalent')",F,5
1209,468,9,['MusicSkill'],"('Practice', 'InnateTalent')",F,4
1210,470,0,['ExamGrade'],"('StudyTime', 'FocusLevel')",F,4
1211,470,1,['ExamGrade'],"('StudyTime', 'FocusLevel')",J,4
1212,470,2,['ExamGrade'],"('StudyTime', 'FocusLevel')",F,3
1213,470,3,['ExamGrade'],"('StudyTime', 'FocusLevel')",J,3
1214,470,4,['ExamGrade'],"('StudyTime', 'FocusLevel')",J,3
1215,470,5,['ExamGrade'],"('StudyTime', 'FocusLevel')",F,3
1216,470,6,['ExamGrade'],"('StudyTime', 'FocusLevel')",J,4
1217,470,7,['ExamGrade'],"('StudyTime', 'FocusLevel')",J,2
1218,470,8,['ExamGrade'],"('StudyTime', 'FocusLevel')",J,3
1219,470,9,['ExamGrade'],"('StudyTime', 'FocusLevel')",J,3
1220,471,0,['RiskofDiabetes'],"('Fat', 'Sugar')",F,5
1221,471,1,['RiskofDiabetes'],"('Fat', 'Sugar')",F,4
1222,471,2,['RiskofDiabetes'],"('Fat', 'Sugar')",F,3
1223,471,3,['RiskofDiabetes'],"('Fat', 'Sugar')",J,4
1224,471,4,['RiskofDiabetes'],"('Fat', 'Sugar')",F,4
1225,471,5,['RiskofDiabetes'],"('Fat', 'Sugar')",F,3
1226,471,6,['RiskofDiabetes'],"('Fat', 'Sugar')",F,4
1227,471,7,['RiskofDiabetes'],"('Fat', 'Sugar')",F,4
1228,471,8,['RiskofDiabetes'],"('Fat', 'Sugar')",F,3
1229,471,9,['RiskofDiabetes'],"('Fat', 'Sugar')",F,3
1230,475,0,['SurvivalRate'],"('DoctorSkill', 'MedicalResources')",J,4
1231,475,1,['SurvivalRate'],"('DoctorSkill', 'MedicalResources')",F,4
1232,475,2,['SurvivalRate'],"('DoctorSkill', 'MedicalResources')",F,4
1233,475,3,['SurvivalRate'],"('DoctorSkill', 'MedicalResources')",J,4
1234,475,4,['SurvivalRate'],"('DoctorSkill', 'MedicalResources')",F,5
1235,475,5,['SurvivalRate'],"('DoctorSkill', 'MedicalResources')",J,3
1236,475,6,['SurvivalRate'],"('DoctorSkill', 'MedicalResources')",F,3
1237,475,7,['SurvivalRate'],"('DoctorSkill', 'MedicalResources')",J,2
1238,475,8,['SurvivalRate'],"('DoctorSkill', 'MedicalResources')",F,2
1239,475,9,['SurvivalRate'],"('DoctorSkill', 'MedicalResources')",J,4
1240,480,0,['JobOfferOdds'],"('GPA', 'InterviewPerformance')",J,5
1241,480,1,['JobOfferOdds'],"('GPA', 'InterviewPerformance')",F,2
1242,480,2,['JobOfferOdds'],"('GPA', 'InterviewPerformance')",F,1
1243,480,3,['JobOfferOdds'],"('GPA', 'InterviewPerformance')",J,4
1244,480,4,['JobOfferOdds'],"('GPA', 'InterviewPerformance')",F,3
1245,480,5,['JobOfferOdds'],"('GPA', 'InterviewPerformance')",J,3
1246,480,6,['JobOfferOdds'],"('GPA', 'InterviewPerformance')",J,5
1247,480,7,['JobOfferOdds'],"('GPA', 'InterviewPerformance')",F,4
1248,480,8,['JobOfferOdds'],"('GPA', 'InterviewPerformance')",J,2
1249,480,9,['JobOfferOdds'],"('GPA', 'InterviewPerformance')",F,4
1250,484,0,['ExamImprovement'],"('TeacherExperience', 'StudentEnthusiasm')",J,3
1251,484,1,['ExamImprovement'],"('TeacherExperience', 'StudentEnthusiasm')",J,5
1252,484,2,['ExamImprovement'],"('TeacherExperience', 'StudentEnthusiasm')",F,3
1253,484,3,['ExamImprovement'],"('TeacherExperience', 'StudentEnthusiasm')",F,4
1254,484,4,['ExamImprovement'],"('TeacherExperience', 'StudentEnthusiasm')",J,3
1255,484,5,['ExamImprovement'],"('TeacherExperience', 'StudentEnthusiasm')",J,3
1256,484,6,['ExamImprovement'],"('TeacherExperience', 'StudentEnthusiasm')",F,3
1257,484,7,['ExamImprovement'],"('TeacherExperience', 'StudentEnthusiasm')",J,3
1258,484,8,['ExamImprovement'],"('TeacherExperience', 'StudentEnthusiasm')",F,4
1259,484,9,['ExamImprovement'],"('TeacherExperience', 'StudentEnthusiasm')",J,4
1260,487,0,['AttentionSpan'],"('ScreenTime', 'ExerciseFrequency')",F,5
1261,487,1,['AttentionSpan'],"('ScreenTime', 'ExerciseFrequency')",J,4
1262,487,2,['AttentionSpan'],"('ScreenTime', 'ExerciseFrequency')",F,3
1263,487,3,['AttentionSpan'],"('ScreenTime', 'ExerciseFrequency')",J,3
1264,487,4,['AttentionSpan'],"('ScreenTime', 'ExerciseFrequency')",J,4
1265,487,5,['AttentionSpan'],"('ScreenTime', 'ExerciseFrequency')",F,5
1266,487,6,['AttentionSpan'],"('ScreenTime', 'ExerciseFrequency')",J,3
1267,487,7,['AttentionSpan'],"('ScreenTime', 'ExerciseFrequency')",F,2
1268,487,8,['AttentionSpan'],"('ScreenTime', 'ExerciseFrequency')",F,3
1269,487,9,['AttentionSpan'],"('ScreenTime', 'ExerciseFrequency')",F,3
1270,491,0,['FinalGrade'],"('StudyTechnique', 'GradeMotivation')",F,4
1271,491,1,['FinalGrade'],"('StudyTechnique', 'GradeMotivation')",J,2
1272,491,2,['FinalGrade'],"('StudyTechnique', 'GradeMotivation')",F,2
1273,491,3,['FinalGrade'],"('StudyTechnique', 'GradeMotivation')",F,5
1274,491,4,['FinalGrade'],"('StudyTechnique', 'GradeMotivation')",F,5
1275,491,5,['FinalGrade'],"('StudyTechnique', 'GradeMotivation')",J,5
1276,491,6,['FinalGrade'],"('StudyTechnique', 'GradeMotivation')",J,3
1277,491,7,['FinalGrade'],"('StudyTechnique', 'GradeMotivation')",J,3
1278,491,8,['FinalGrade'],"('StudyTechnique', 'GradeMotivation')",F,4
1279,491,9,['FinalGrade'],"('StudyTechnique', 'GradeMotivation')",F,3
1280,494,0,['LegalTroubleRisk'],"('AlcoholUse', 'ImpulseControl')",J,2
1281,494,1,['LegalTroubleRisk'],"('AlcoholUse', 'ImpulseControl')",F,3
1282,494,2,['LegalTroubleRisk'],"('AlcoholUse', 'ImpulseControl')",F,4
1283,494,3,['LegalTroubleRisk'],"('AlcoholUse', 'ImpulseControl')",F,4
1284,494,4,['LegalTroubleRisk'],"('AlcoholUse', 'ImpulseControl')",F,5
1285,494,5,['LegalTroubleRisk'],"('AlcoholUse', 'ImpulseControl')",J,4
1286,494,6,['LegalTroubleRisk'],"('AlcoholUse', 'ImpulseControl')",F,2
1287,494,7,['LegalTroubleRisk'],"('AlcoholUse', 'ImpulseControl')",F,4
1288,494,8,['LegalTroubleRisk'],"('AlcoholUse', 'ImpulseControl')",J,4
1289,494,9,['LegalTroubleRisk'],"('AlcoholUse', 'ImpulseControl')",F,5
1290,497,0,['HealthOutcomes'],"('FinancialMeans', 'NutritionAccess')",F,4
1291,497,1,['HealthOutcomes'],"('FinancialMeans', 'NutritionAccess')",F,2
1292,497,2,['HealthOutcomes'],"('FinancialMeans', 'NutritionAccess')",F,3
1293,497,3,['HealthOutcomes'],"('FinancialMeans', 'NutritionAccess')",F,2
1294,497,4,['HealthOutcomes'],"('FinancialMeans', 'NutritionAccess')",F,3
1295,497,5,['HealthOutcomes'],"('FinancialMeans', 'NutritionAccess')",F,4
1296,497,6,['HealthOutcomes'],"('FinancialMeans', 'NutritionAccess')",F,3
1297,497,7,['HealthOutcomes'],"('FinancialMeans', 'NutritionAccess')",J,3
1298,497,8,['HealthOutcomes'],"('FinancialMeans', 'NutritionAccess')",F,3
1299,497,9,['HealthOutcomes'],"('FinancialMeans', 'NutritionAccess')",F,3
1300,498,0,['DepressionRisk'],"('SocialSupport', 'CopingSkills')",J,2
1301,498,1,['DepressionRisk'],"('SocialSupport', 'CopingSkills')",F,3
1302,498,2,['DepressionRisk'],"('SocialSupport', 'CopingSkills')",F,4
1303,498,3,['DepressionRisk'],"('SocialSupport', 'CopingSkills')",F,2
1304,498,4,['DepressionRisk'],"('SocialSupport', 'CopingSkills')",F,3
1305,498,5,['DepressionRisk'],"('SocialSupport', 'CopingSkills')",F,3
1306,498,6,['DepressionRisk'],"('SocialSupport', 'CopingSkills')",J,4
1307,498,7,['DepressionRisk'],"('SocialSupport', 'CopingSkills')",J,2
1308,498,8,['DepressionRisk'],"('SocialSupport', 'CopingSkills')",F,2
1309,498,9,['DepressionRisk'],"('SocialSupport', 'CopingSkills')",F,4
1310,500,0,['Profitability'],"('EmployeeSkill', 'ManagementCompetence')",F,2
1311,500,1,['Profitability'],"('EmployeeSkill', 'ManagementCompetence')",F,4
1312,500,2,['Profitability'],"('EmployeeSkill', 'ManagementCompetence')",J,4
1313,500,3,['Profitability'],"('EmployeeSkill', 'ManagementCompetence')",J,4
1314,500,4,['Profitability'],"('EmployeeSkill', 'ManagementCompetence')",F,4
1315,500,5,['Profitability'],"('EmployeeSkill', 'ManagementCompetence')",F,2
1316,500,6,['Profitability'],"('EmployeeSkill', 'ManagementCompetence')",F,3
1317,500,7,['Profitability'],"('EmployeeSkill', 'ManagementCompetence')",F,3
1318,500,8,['Profitability'],"('EmployeeSkill', 'ManagementCompetence')",J,3
1319,500,9,['Profitability'],"('EmployeeSkill', 'ManagementCompetence')",J,4
1320,502,0,['RecoveryRate'],"('TreatmentAdherence', 'SideEffects')",F,3
1321,502,1,['RecoveryRate'],"('TreatmentAdherence', 'SideEffects')",F,4
1322,502,2,['RecoveryRate'],"('TreatmentAdherence', 'SideEffects')",F,2
1323,502,3,['RecoveryRate'],"('TreatmentAdherence', 'SideEffects')",F,4
1324,502,4,['RecoveryRate'],"('TreatmentAdherence', 'SideEffects')",F,4
1325,502,5,['RecoveryRate'],"('TreatmentAdherence', 'SideEffects')",F,4
1326,502,6,['RecoveryRate'],"('TreatmentAdherence', 'SideEffects')",J,4
1327,502,7,['RecoveryRate'],"('TreatmentAdherence', 'SideEffects')",F,3
1328,502,8,['RecoveryRate'],"('TreatmentAdherence', 'SideEffects')",F,4
1329,502,9,['RecoveryRate'],"('TreatmentAdherence', 'SideEffects')",F,3
1330,503,0,['WeightLoss'],"('Exercise', 'DietQuality')",F,4
1331,503,1,['WeightLoss'],"('Exercise', 'DietQuality')",J,3
1332,503,2,['WeightLoss'],"('Exercise', 'DietQuality')",F,2
1333,503,3,['WeightLoss'],"('Exercise', 'DietQuality')",J,4
1334,503,4,['WeightLoss'],"('Exercise', 'DietQuality')",F,5
1335,503,5,['WeightLoss'],"('Exercise', 'DietQuality')",F,3
1336,503,6,['WeightLoss'],"('Exercise', 'DietQuality')",F,4
1337,503,7,['WeightLoss'],"('Exercise', 'DietQuality')",F,2
1338,503,8,['WeightLoss'],"('Exercise', 'DietQuality')",J,2
1339,503,9,['WeightLoss'],"('Exercise', 'DietQuality')",J,2
1340,504,0,['CrimeRate'],"('PolicePresence', 'NeighborhoodIncome')",F,4
1341,504,1,['CrimeRate'],"('PolicePresence', 'NeighborhoodIncome')",F,3
1342,504,2,['CrimeRate'],"('PolicePresence', 'NeighborhoodIncome')",J,2
1343,504,3,['CrimeRate'],"('PolicePresence', 'NeighborhoodIncome')",J,4
1344,504,4,['CrimeRate'],"('PolicePresence', 'NeighborhoodIncome')",J,5
1345,504,5,['CrimeRate'],"('PolicePresence', 'NeighborhoodIncome')",F,2
1346,504,6,['CrimeRate'],"('PolicePresence', 'NeighborhoodIncome')",J,4
1347,504,7,['CrimeRate'],"('PolicePresence', 'NeighborhoodIncome')",F,4
1348,504,8,['CrimeRate'],"('PolicePresence', 'NeighborhoodIncome')",J,4
1349,504,9,['CrimeRate'],"('PolicePresence', 'NeighborhoodIncome')",F,3
1350,505,0,['ExamScore'],"('TimePerTopic', 'MemorizationAbility')",J,2
1351,505,1,['ExamScore'],"('TimePerTopic', 'MemorizationAbility')",J,3
1352,505,2,['ExamScore'],"('TimePerTopic', 'MemorizationAbility')",F,3
1353,505,3,['ExamScore'],"('TimePerTopic', 'MemorizationAbility')",F,2
1354,505,4,['ExamScore'],"('TimePerTopic', 'MemorizationAbility')",J,4
1355,505,5,['ExamScore'],"('TimePerTopic', 'MemorizationAbility')",F,2
1356,505,6,['ExamScore'],"('TimePerTopic', 'MemorizationAbility')",F,3
1357,505,7,['ExamScore'],"('TimePerTopic', 'MemorizationAbility')",F,3
1358,505,8,['ExamScore'],"('TimePerTopic', 'MemorizationAbility')",F,2
1359,505,9,['ExamScore'],"('TimePerTopic', 'MemorizationAbility')",J,2
1360,513,0,['ViolenceRisk'],"('Alcohol', 'Impulsiveness')",J,4
1361,513,1,['ViolenceRisk'],"('Alcohol', 'Impulsiveness')",J,4
1362,513,2,['ViolenceRisk'],"('Alcohol', 'Impulsiveness')",F,2
1363,513,3,['ViolenceRisk'],"('Alcohol', 'Impulsiveness')",J,3
1364,513,4,['ViolenceRisk'],"('Alcohol', 'Impulsiveness')",F,5
1365,513,5,['ViolenceRisk'],"('Alcohol', 'Impulsiveness')",J,4
1366,513,6,['ViolenceRisk'],"('Alcohol', 'Impulsiveness')",F,4
1367,513,7,['ViolenceRisk'],"('Alcohol', 'Impulsiveness')",F,4
1368,513,8,['ViolenceRisk'],"('Alcohol', 'Impulsiveness')",F,4
1369,513,9,['ViolenceRisk'],"('Alcohol', 'Impulsiveness')",F,5
1370,516,0,['LifeExpectancy'],"('HealthCoverage', 'PreventativeCare')",F,3
1371,516,1,['LifeExpectancy'],"('HealthCoverage', 'PreventativeCare')",F,5
1372,516,2,['LifeExpectancy'],"('HealthCoverage', 'PreventativeCare')",J,3
1373,516,3,['LifeExpectancy'],"('HealthCoverage', 'PreventativeCare')",J,4
1374,516,4,['LifeExpectancy'],"('HealthCoverage', 'PreventativeCare')",J,3
1375,516,5,['LifeExpectancy'],"('HealthCoverage', 'PreventativeCare')",F,4
1376,516,6,['LifeExpectancy'],"('HealthCoverage', 'PreventativeCare')",F,2
1377,516,7,['LifeExpectancy'],"('HealthCoverage', 'PreventativeCare')",J,4
1378,516,8,['LifeExpectancy'],"('HealthCoverage', 'PreventativeCare')",F,4
1379,516,9,['LifeExpectancy'],"('HealthCoverage', 'PreventativeCare')",F,3
1380,517,0,['InjuryRecoveryRate'],"('RehabilitationTime', 'DietQuality')",F,3
1381,517,1,['InjuryRecoveryRate'],"('RehabilitationTime', 'DietQuality')",F,3
1382,517,2,['InjuryRecoveryRate'],"('RehabilitationTime', 'DietQuality')",F,4
1383,517,3,['InjuryRecoveryRate'],"('RehabilitationTime', 'DietQuality')",J,2
1384,517,4,['InjuryRecoveryRate'],"('RehabilitationTime', 'DietQuality')",F,3
1385,517,5,['InjuryRecoveryRate'],"('RehabilitationTime', 'DietQuality')",F,4
1386,517,6,['InjuryRecoveryRate'],"('RehabilitationTime', 'DietQuality')",F,3
1387,517,7,['InjuryRecoveryRate'],"('RehabilitationTime', 'DietQuality')",F,3
1388,517,8,['InjuryRecoveryRate'],"('RehabilitationTime', 'DietQuality')",F,2
1389,517,9,['InjuryRecoveryRate'],"('RehabilitationTime', 'DietQuality')",F,3
1390,518,0,['ExamReadinessScore'],"('StudySkills', 'PracticeTests')",J,3
1391,518,1,['ExamReadinessScore'],"('StudySkills', 'PracticeTests')",F,3
1392,518,2,['ExamReadinessScore'],"('StudySkills', 'PracticeTests')",J,3
1393,518,3,['ExamReadinessScore'],"('StudySkills', 'PracticeTests')",J,3
1394,518,4,['ExamReadinessScore'],"('StudySkills', 'PracticeTests')",J,3
1395,518,5,['ExamReadinessScore'],"('StudySkills', 'PracticeTests')",J,5
1396,518,6,['ExamReadinessScore'],"('StudySkills', 'PracticeTests')",F,4
1397,518,7,['ExamReadinessScore'],"('StudySkills', 'PracticeTests')",J,4
1398,518,8,['ExamReadinessScore'],"('StudySkills', 'PracticeTests')",J,3
1399,518,9,['ExamReadinessScore'],"('StudySkills', 'PracticeTests')",F,3
1400,534,0,['TreatmentOutcomeScore'],"('DrugEfficacy', 'ComplianceRate')",J,2
1401,534,1,['TreatmentOutcomeScore'],"('DrugEfficacy', 'ComplianceRate')",F,5
1402,534,2,['TreatmentOutcomeScore'],"('DrugEfficacy', 'ComplianceRate')",F,3
1403,534,3,['TreatmentOutcomeScore'],"('DrugEfficacy', 'ComplianceRate')",J,4
1404,534,4,['TreatmentOutcomeScore'],"('DrugEfficacy', 'ComplianceRate')",J,3
1405,534,5,['TreatmentOutcomeScore'],"('DrugEfficacy', 'ComplianceRate')",F,4
1406,534,6,['TreatmentOutcomeScore'],"('DrugEfficacy', 'ComplianceRate')",J,3
1407,534,7,['TreatmentOutcomeScore'],"('DrugEfficacy', 'ComplianceRate')",F,3
1408,534,8,['TreatmentOutcomeScore'],"('DrugEfficacy', 'ComplianceRate')",F,4
1409,534,9,['TreatmentOutcomeScore'],"('DrugEfficacy', 'ComplianceRate')",F,5
1410,539,0,['AcademicPerformance'],"('StudyTime', 'TeachingQuality')",F,5
1411,539,1,['AcademicPerformance'],"('StudyTime', 'TeachingQuality')",J,2
1412,539,2,['AcademicPerformance'],"('StudyTime', 'TeachingQuality')",J,3
1413,539,3,['AcademicPerformance'],"('StudyTime', 'TeachingQuality')",J,4
1414,539,4,['AcademicPerformance'],"('StudyTime', 'TeachingQuality')",F,2
1415,539,5,['AcademicPerformance'],"('StudyTime', 'TeachingQuality')",F,4
1416,539,6,['AcademicPerformance'],"('StudyTime', 'TeachingQuality')",J,4
1417,539,7,['AcademicPerformance'],"('StudyTime', 'TeachingQuality')",F,4
1418,539,8,['AcademicPerformance'],"('StudyTime', 'TeachingQuality')",F,3
1419,539,9,['AcademicPerformance'],"('StudyTime', 'TeachingQuality')",F,3
1420,542,0,['PhysicalFitnessScore'],"('Nutrition', 'Exercise')",F,4
1421,542,1,['PhysicalFitnessScore'],"('Nutrition', 'Exercise')",J,4
1422,542,2,['PhysicalFitnessScore'],"('Nutrition', 'Exercise')",F,3
1423,542,3,['PhysicalFitnessScore'],"('Nutrition', 'Exercise')",F,3
1424,542,4,['PhysicalFitnessScore'],"('Nutrition', 'Exercise')",F,2
1425,542,5,['PhysicalFitnessScore'],"('Nutrition', 'Exercise')",F,3
1426,542,6,['PhysicalFitnessScore'],"('Nutrition', 'Exercise')",F,3
1427,542,7,['PhysicalFitnessScore'],"('Nutrition', 'Exercise')",F,3
1428,542,8,['PhysicalFitnessScore'],"('Nutrition', 'Exercise')",J,3
1429,542,9,['PhysicalFitnessScore'],"('Nutrition', 'Exercise')",F,2
1430,544,0,['LifeExpectancy'],"('HealthcareAccess', 'LifestyleFactors')",J,3
1431,544,1,['LifeExpectancy'],"('HealthcareAccess', 'LifestyleFactors')",F,4
1432,544,2,['LifeExpectancy'],"('HealthcareAccess', 'LifestyleFactors')",F,4
1433,544,3,['LifeExpectancy'],"('HealthcareAccess', 'LifestyleFactors')",F,3
1434,544,4,['LifeExpectancy'],"('HealthcareAccess', 'LifestyleFactors')",F,5
1435,544,5,['LifeExpectancy'],"('HealthcareAccess', 'LifestyleFactors')",J,3
1436,544,6,['LifeExpectancy'],"('HealthcareAccess', 'LifestyleFactors')",F,3
1437,544,7,['LifeExpectancy'],"('HealthcareAccess', 'LifestyleFactors')",J,3
1438,544,8,['LifeExpectancy'],"('HealthcareAccess', 'LifestyleFactors')",J,4
1439,544,9,['LifeExpectancy'],"('HealthcareAccess', 'LifestyleFactors')",J,4
1440,548,0,['examgrade'],"('Hoursstudied', 'quizscores')",J,3
1441,548,1,['examgrade'],"('Hoursstudied', 'quizscores')",J,2
1442,548,2,['examgrade'],"('Hoursstudied', 'quizscores')",F,4
1443,548,3,['examgrade'],"('Hoursstudied', 'quizscores')",F,3
1444,548,4,['examgrade'],"('Hoursstudied', 'quizscores')",F,3
1445,548,5,['examgrade'],"('Hoursstudied', 'quizscores')",J,5
1446,548,6,['examgrade'],"('Hoursstudied', 'quizscores')",J,4
1447,548,7,['examgrade'],"('Hoursstudied', 'quizscores')",F,4
1448,548,8,['examgrade'],"('Hoursstudied', 'quizscores')",J,2
1449,548,9,['examgrade'],"('Hoursstudied', 'quizscores')",F,4
1450,554,0,['musicskill'],"('Practicetime', 'talent')",F,4
1451,554,1,['musicskill'],"('Practicetime', 'talent')",F,4
1452,554,2,['musicskill'],"('Practicetime', 'talent')",J,2
1453,554,3,['musicskill'],"('Practicetime', 'talent')",J,4
1454,554,4,['musicskill'],"('Practicetime', 'talent')",F,5
1455,554,5,['musicskill'],"('Practicetime', 'talent')",F,4
1456,554,6,['musicskill'],"('Practicetime', 'talent')",F,3
1457,554,7,['musicskill'],"('Practicetime', 'talent')",F,2
1458,554,8,['musicskill'],"('Practicetime', 'talent')",F,5
1459,554,9,['musicskill'],"('Practicetime', 'talent')",J,2
1460,559,0,['publicsafety'],"('Crimerate', 'policefunding')",F,4
1461,559,1,['publicsafety'],"('Crimerate', 'policefunding')",J,2
1462,559,2,['publicsafety'],"('Crimerate', 'policefunding')",F,3
1463,559,3,['publicsafety'],"('Crimerate', 'policefunding')",F,4
1464,559,4,['publicsafety'],"('Crimerate', 'policefunding')",F,4
1465,559,5,['publicsafety'],"('Crimerate', 'policefunding')",F,4
1466,559,6,['publicsafety'],"('Crimerate', 'policefunding')",F,3
1467,559,7,['publicsafety'],"('Crimerate', 'policefunding')",F,3
1468,559,8,['publicsafety'],"('Crimerate', 'policefunding')",F,4
1469,559,9,['publicsafety'],"('Crimerate', 'policefunding')",F,5
1470,575,0,['happiness'],"('Friendcount', 'positivity')",F,3
1471,575,1,['happiness'],"('Friendcount', 'positivity')",J,3
1472,575,2,['happiness'],"('Friendcount', 'positivity')",F,3
1473,575,3,['happiness'],"('Friendcount', 'positivity')",J,2
1474,575,4,['happiness'],"('Friendcount', 'positivity')",J,4
1475,575,5,['happiness'],"('Friendcount', 'positivity')",F,4
1476,575,6,['happiness'],"('Friendcount', 'positivity')",F,3
1477,575,7,['happiness'],"('Friendcount', 'positivity')",J,3
1478,575,8,['happiness'],"('Friendcount', 'positivity')",J,3
