,Feature 1 name,Feature 2 name,Feature 3 name,Object 1 Feature 1 value,Object 1 Feature 2 value,Object 1 Feature 3 value,Object 2 Feature 1 value,Object 2 Feature 2 value,Object 2 Feature 3 value
3943,Number of Players,Team Experience,Match Win Rate,10.0,3.0,55.0,10.0,5.0,57.0
3944,Number of Players,Team Experience,Match Win Rate,11.0,7.0,62.0,11.0,9.0,64.0
3945,Number of Players,Team Experience,Match Win Rate,10.0,5.0,59.0,10.0,7.0,61.0
3946,Number of Players,Team Experience,Match Win Rate,11.0,4.0,58.0,11.0,6.0,60.0
3947,Number of Players,Team Experience,Match Win Rate,10.0,6.0,60.0,10.0,8.0,62.0
3948,Number of Players,Team Experience,Match Win Rate,11.0,5.0,60.0,11.0,7.0,62.0
3949,Number of Players,Team Experience,Match Win Rate,10.0,4.0,57.0,10.0,6.0,59.0
3950,Number of Ingredients,Prep Time (min),Taste Rating,5.0,20.0,8.0,6.0,30.0,7.0
3951,Number of Ingredients,Prep Time (min),Taste Rating,4.0,15.0,9.0,5.0,25.0,8.0
3952,Number of Ingredients,Prep Time (min),Taste Rating,6.0,25.0,7.0,7.0,35.0,6.0
3953,Number of Ingredients,Prep Time (min),Taste Rating,3.0,10.0,10.0,4.0,20.0,9.0
3954,Number of Ingredients,Prep Time (min),Taste Rating,5.0,20.0,8.0,6.0,30.0,7.0
3955,Number of Ingredients,Prep Time (min),Taste Rating,6.0,25.0,7.0,7.0,35.0,6.0
3956,Number of Ingredients,Prep Time (min),Taste Rating,4.0,15.0,9.0,5.0,25.0,8.0
3957,Number of Ingredients,Prep Time (min),Taste Rating,5.0,20.0,8.0,6.0,30.0,7.0
3958,Number of Ingredients,Prep Time (min),Taste Rating,3.0,10.0,10.0,4.0,20.0,9.0
3959,Number of Ingredients,Prep Time (min),Taste Rating,6.0,25.0,7.0,7.0,35.0,6.0
3960,Age (years),Exercise Frequency,Heart Health Score,30.0,5.0,90.0,40.0,6.0,85.0
3961,Age (years),Exercise Frequency,Heart Health Score,25.0,4.0,88.0,35.0,5.0,83.0
3962,Age (years),Exercise Frequency,Heart Health Score,35.0,6.0,87.0,45.0,7.0,82.0
3963,Age (years),Exercise Frequency,Heart Health Score,40.0,3.0,80.0,50.0,4.0,75.0
3964,Age (years),Exercise Frequency,Heart Health Score,28.0,5.0,89.0,38.0,6.0,84.0
3965,Age (years),Exercise Frequency,Heart Health Score,32.0,4.0,86.0,42.0,5.0,81.0
3966,Age (years),Exercise Frequency,Heart Health Score,27.0,6.0,91.0,37.0,7.0,86.0
3967,Age (years),Exercise Frequency,Heart Health Score,34.0,5.0,88.0,44.0,6.0,83.0
3968,Age (years),Exercise Frequency,Heart Health Score,29.0,4.0,87.0,39.0,5.0,82.0
3969,Age (years),Exercise Frequency,Heart Health Score,36.0,3.0,84.0,46.0,4.0,79.0
3970,House Size (sq ft),Number of Rooms,Price,1500.0,3.0,300000.0,1600.0,4.0,290000.0
3971,House Size (sq ft),Number of Rooms,Price,1400.0,2.0,280000.0,1500.0,3.0,270000.0
3972,House Size (sq ft),Number of Rooms,Price,1700.0,4.0,320000.0,1800.0,5.0,310000.0
3973,House Size (sq ft),Number of Rooms,Price,1300.0,2.0,260000.0,1400.0,3.0,250000.0
3974,House Size (sq ft),Number of Rooms,Price,1600.0,3.0,300000.0,1700.0,4.0,290000.0
3975,House Size (sq ft),Number of Rooms,Price,1500.0,4.0,310000.0,1600.0,5.0,300000.0
3976,House Size (sq ft),Number of Rooms,Price,1400.0,3.0,290000.0,1500.0,4.0,280000.0
3977,House Size (sq ft),Number of Rooms,Price,1700.0,5.0,330000.0,1800.0,6.0,320000.0
3978,House Size (sq ft),Number of Rooms,Price,1300.0,3.0,270000.0,1400.0,4.0,260000.0
3979,House Size (sq ft),Number of Rooms,Price,1600.0,4.0,310000.0,1700.0,5.0,300000.0
3980,Battery Capacity (mAh),Screen Size (inches),Phone Price,4000.0,6.0,600.0,4500.0,6.5,580.0
3981,Battery Capacity (mAh),Screen Size (inches),Phone Price,3500.0,5.5,550.0,4000.0,6.0,530.0
3982,Battery Capacity (mAh),Screen Size (inches),Phone Price,4500.0,7.0,650.0,5000.0,7.5,630.0
3983,Battery Capacity (mAh),Screen Size (inches),Phone Price,3000.0,5.0,500.0,3500.0,5.5,480.0
3984,Battery Capacity (mAh),Screen Size (inches),Phone Price,4000.0,6.0,600.0,4500.0,6.5,580.0
3985,Battery Capacity (mAh),Screen Size (inches),Phone Price,4500.0,7.0,650.0,5000.0,7.5,630.0
3986,Battery Capacity (mAh),Screen Size (inches),Phone Price,3500.0,5.5,550.0,4000.0,6.0,530.0
3987,Battery Capacity (mAh),Screen Size (inches),Phone Price,4000.0,6.0,600.0,4500.0,6.5,580.0
3988,Battery Capacity (mAh),Screen Size (inches),Phone Price,3000.0,5.0,500.0,3500.0,5.5,480.0
3989,Battery Capacity (mAh),Screen Size (inches),Phone Price,4500.0,7.0,650.0,5000.0,7.5,630.0
3990,Number of Pages,Font Size,Reading Time (min),100.0,12.0,20.0,120.0,14.0,25.0
3991,Number of Pages,Font Size,Reading Time (min),90.0,10.0,18.0,110.0,12.0,23.0
3992,Number of Pages,Font Size,Reading Time (min),110.0,14.0,24.0,130.0,16.0,29.0
3993,Number of Pages,Font Size,Reading Time (min),80.0,12.0,16.0,100.0,14.0,21.0
3994,Number of Pages,Font Size,Reading Time (min),100.0,12.0,20.0,120.0,14.0,25.0
3995,Number of Pages,Font Size,Reading Time (min),110.0,14.0,24.0,130.0,16.0,29.0
3996,Number of Pages,Font Size,Reading Time (min),90.0,10.0,18.0,110.0,12.0,23.0
3997,Number of Pages,Font Size,Reading Time (min),100.0,12.0,20.0,120.0,14.0,25.0
3998,Number of Pages,Font Size,Reading Time (min),80.0,12.0,16.0,100.0,14.0,21.0
3999,Number of Pages,Font Size,Reading Time (min),110.0,14.0,24.0,130.0,16.0,29.0
4000,Height (cm),Weight (kg),Jump height (cm),180.0,70.0,80.0,170.0,80.0,75.0
4001,Height (cm),Weight (kg),Jump height (cm),165.0,60.0,65.0,175.0,75.0,70.0
4002,Height (cm),Weight (kg),Jump height (cm),190.0,90.0,70.0,185.0,85.0,75.0
4003,Height (cm),Weight (kg),Jump height (cm),155.0,55.0,55.0,160.0,60.0,60.0
4004,Height (cm),Weight (kg),Jump height (cm),170.0,75.0,70.0,180.0,70.0,75.0
4005,Height (cm),Weight (kg),Jump height (cm),160.0,65.0,60.0,150.0,70.0,55.0
4006,Height (cm),Weight (kg),Jump height (cm),185.0,80.0,75.0,190.0,85.0,70.0
4007,Height (cm),Weight (kg),Jump height (cm),175.0,70.0,70.0,170.0,75.0,65.0
4008,Height (cm),Weight (kg),Jump height (cm),165.0,65.0,65.0,170.0,60.0,70.0
4009,Height (cm),Weight (kg),Jump height (cm),190.0,95.0,65.0,185.0,90.0,70.0
4010,Study hours per week,Time spent on phone (hours),Exam score (out of 100),10.0,5.0,85.0,8.0,3.0,90.0
4011,Study hours per week,Time spent on phone (hours),Exam score (out of 100),12.0,4.0,90.0,10.0,6.0,85.0
4012,Study hours per week,Time spent on phone (hours),Exam score (out of 100),8.0,7.0,75.0,6.0,5.0,80.0
4013,Study hours per week,Time spent on phone (hours),Exam score (out of 100),15.0,2.0,95.0,13.0,3.0,92.0
4014,Study hours per week,Time spent on phone (hours),Exam score (out of 100),9.0,6.0,80.0,11.0,4.0,88.0
4015,Study hours per week,Time spent on phone (hours),Exam score (out of 100),7.0,8.0,70.0,5.0,10.0,65.0
4016,Study hours per week,Time spent on phone (hours),Exam score (out of 100),14.0,1.0,94.0,12.0,2.0,93.0
4017,Study hours per week,Time spent on phone (hours),Exam score (out of 100),6.0,9.0,72.0,8.0,7.0,78.0
4018,Study hours per week,Time spent on phone (hours),Exam score (out of 100),10.0,3.0,88.0,12.0,2.0,92.0
4019,Study hours per week,Time spent on phone (hours),Exam score (out of 100),13.0,4.0,91.0,11.0,5.0,87.0
4020,Car engine size (L),Car weight (kg),Fuel efficiency (km/L),2.0,1200.0,15.0,2.5,1400.0,12.0
4021,Car engine size (L),Car weight (kg),Fuel efficiency (km/L),1.6,1100.0,18.0,1.8,1300.0,16.0
4022,Car engine size (L),Car weight (kg),Fuel efficiency (km/L),3.0,1600.0,10.0,2.8,1500.0,11.0
4023,Car engine size (L),Car weight (kg),Fuel efficiency (km/L),1.4,1000.0,20.0,1.2,1050.0,22.0
4024,Car engine size (L),Car weight (kg),Fuel efficiency (km/L),2.2,1300.0,14.0,2.4,1400.0,13.0
4025,Car engine size (L),Car weight (kg),Fuel efficiency (km/L),1.8,1250.0,17.0,2.0,1350.0,15.0
4026,Car engine size (L),Car weight (kg),Fuel efficiency (km/L),2.5,1500.0,11.0,2.7,1600.0,10.0
4027,Car engine size (L),Car weight (kg),Fuel efficiency (km/L),1.6,1150.0,19.0,1.5,1100.0,21.0
4028,Car engine size (L),Car weight (kg),Fuel efficiency (km/L),3.5,1800.0,8.0,3.3,1700.0,9.0
4029,Car engine size (L),Car weight (kg),Fuel efficiency (km/L),2.0,1200.0,16.0,2.2,1300.0,14.0
4030,House size (sqm),Number of windows,Heating cost (per month),100.0,6.0,300.0,120.0,5.0,350.0
4031,House size (sqm),Number of windows,Heating cost (per month),90.0,5.0,280.0,110.0,6.0,320.0
4032,House size (sqm),Number of windows,Heating cost (per month),130.0,4.0,380.0,140.0,3.0,400.0
4033,House size (sqm),Number of windows,Heating cost (per month),80.0,7.0,270.0,90.0,8.0,260.0
4034,House size (sqm),Number of windows,Heating cost (per month),110.0,5.0,320.0,100.0,6.0,300.0
4035,House size (sqm),Number of windows,Heating cost (per month),150.0,3.0,420.0,160.0,2.0,440.0
4036,House size (sqm),Number of windows,Heating cost (per month),100.0,8.0,260.0,90.0,9.0,250.0
4037,House size (sqm),Number of windows,Heating cost (per month),120.0,4.0,340.0,130.0,5.0,360.0
4038,House size (sqm),Number of windows,Heating cost (per month),140.0,2.0,400.0,150.0,1.0,420.0
4039,House size (sqm),Number of windows,Heating cost (per month),90.0,6.0,280.0,100.0,5.0,300.0
4040,Book length (pages),Number of illustrations,Time to read (minutes),200.0,10.0,150.0,250.0,15.0,200.0
4041,Book length (pages),Number of illustrations,Time to read (minutes),180.0,5.0,130.0,200.0,10.0,140.0
4042,Book length (pages),Number of illustrations,Time to read (minutes),300.0,20.0,220.0,320.0,25.0,240.0
4043,Book length (pages),Number of illustrations,Time to read (minutes),150.0,3.0,110.0,170.0,5.0,120.0
4044,Book length (pages),Number of illustrations,Time to read (minutes),220.0,12.0,180.0,240.0,14.0,190.0
4045,Book length (pages),Number of illustrations,Time to read (minutes),280.0,18.0,210.0,300.0,20.0,220.0
4046,Book length (pages),Number of illustrations,Time to read (minutes),160.0,8.0,120.0,180.0,10.0,130.0
4047,Book length (pages),Number of illustrations,Time to read (minutes),260.0,16.0,200.0,280.0,18.0,210.0
4048,Book length (pages),Number of illustrations,Time to read (minutes),240.0,14.0,190.0,260.0,16.0,200.0
4049,Book length (pages),Number of illustrations,Time to read (minutes),190.0,10.0,150.0,210.0,12.0,160.0
4050,Phone battery capacity (mAh),Screen size (inches),Battery life (hours),4000.0,6.0,24.0,4500.0,6.5,25.0
4051,Phone battery capacity (mAh),Screen size (inches),Battery life (hours),3500.0,5.5,20.0,4000.0,6.0,22.0
4052,Phone battery capacity (mAh),Screen size (inches),Battery life (hours),5000.0,7.0,28.0,5500.0,7.5,27.0
4053,Phone battery capacity (mAh),Screen size (inches),Battery life (hours),3000.0,5.0,18.0,3500.0,5.5,20.0
4054,Phone battery capacity (mAh),Screen size (inches),Battery life (hours),4200.0,6.2,23.0,4700.0,6.7,24.0
4055,Phone battery capacity (mAh),Screen size (inches),Battery life (hours),3800.0,5.8,21.0,4300.0,6.3,22.0
4056,Phone battery capacity (mAh),Screen size (inches),Battery life (hours),4800.0,7.1,26.0,5300.0,7.6,25.0
4057,Phone battery capacity (mAh),Screen size (inches),Battery life (hours),3700.0,5.7,19.0,4200.0,6.2,21.0
4058,Phone battery capacity (mAh),Screen size (inches),Battery life (hours),5200.0,7.4,27.0,5700.0,7.9,26.0
4059,Phone battery capacity (mAh),Screen size (inches),Battery life (hours),3900.0,6.0,22.0,4400.0,6.5,23.0
4060,Exercise minutes per day,Protein intake (g),Muscle gain (kg),30.0,100.0,2.0,40.0,90.0,2.5
4061,Exercise minutes per day,Protein intake (g),Muscle gain (kg),45.0,120.0,3.0,55.0,110.0,3.5
4062,Exercise minutes per day,Protein intake (g),Muscle gain (kg),60.0,140.0,4.0,70.0,130.0,4.5
4063,Exercise minutes per day,Protein intake (g),Muscle gain (kg),20.0,90.0,1.5,30.0,100.0,2.0
4064,Exercise minutes per day,Protein intake (g),Muscle gain (kg),50.0,130.0,3.5,60.0,120.0,4.0
4065,Exercise minutes per day,Protein intake (g),Muscle gain (kg),35.0,110.0,2.5,45.0,100.0,3.0
4066,Exercise minutes per day,Protein intake (g),Muscle gain (kg),70.0,150.0,5.0,80.0,140.0,5.5
4067,Exercise minutes per day,Protein intake (g),Muscle gain (kg),40.0,120.0,3.0,50.0,110.0,3.5
4068,Exercise minutes per day,Protein intake (g),Muscle gain (kg),25.0,100.0,2.0,35.0,90.0,2.5
4069,Exercise minutes per day,Protein intake (g),Muscle gain (kg),65.0,140.0,4.5,75.0,130.0,5.0
4070,Dog size (kg),Playfulness (1-10),Training difficulty (1-10),20.0,7.0,5.0,25.0,6.0,6.0
4071,Dog size (kg),Playfulness (1-10),Training difficulty (1-10),15.0,9.0,4.0,18.0,8.0,5.0
4072,Dog size (kg),Playfulness (1-10),Training difficulty (1-10),30.0,5.0,7.0,35.0,4.0,8.0
4073,Dog size (kg),Playfulness (1-10),Training difficulty (1-10),10.0,10.0,3.0,12.0,9.0,4.0
4074,Dog size (kg),Playfulness (1-10),Training difficulty (1-10),25.0,6.0,6.0,30.0,5.0,7.0
4075,Dog size (kg),Playfulness (1-10),Training difficulty (1-10),18.0,8.0,5.0,20.0,7.0,6.0
4076,Dog size (kg),Playfulness (1-10),Training difficulty (1-10),35.0,4.0,8.0,40.0,3.0,9.0
4077,Dog size (kg),Playfulness (1-10),Training difficulty (1-10),12.0,9.0,4.0,15.0,8.0,5.0
4078,Dog size (kg),Playfulness (1-10),Training difficulty (1-10),20.0,7.0,5.0,22.0,6.0,6.0
4079,Dog size (kg),Playfulness (1-10),Training difficulty (1-10),10.0,10.0,3.0,15.0,9.0,4.0
4080,Coffee bean amount (g),Water temperature (°C),Coffee strength (1-10),20.0,90.0,7.0,25.0,85.0,8.0
4081,Coffee bean amount (g),Water temperature (°C),Coffee strength (1-10),15.0,85.0,6.0,20.0,80.0,7.0
4082,Coffee bean amount (g),Water temperature (°C),Coffee strength (1-10),30.0,95.0,9.0,35.0,90.0,9.0
4083,Coffee bean amount (g),Water temperature (°C),Coffee strength (1-10),10.0,75.0,4.0,15.0,70.0,5.0
4084,Coffee bean amount (g),Water temperature (°C),Coffee strength (1-10),25.0,90.0,8.0,30.0,85.0,9.0
4085,Coffee bean amount (g),Water temperature (°C),Coffee strength (1-10),18.0,80.0,6.0,22.0,75.0,7.0
4086,Coffee bean amount (g),Water temperature (°C),Coffee strength (1-10),35.0,95.0,10.0,40.0,90.0,10.0
4087,Coffee bean amount (g),Water temperature (°C),Coffee strength (1-10),12.0,75.0,5.0,18.0,70.0,6.0
4088,Coffee bean amount (g),Water temperature (°C),Coffee strength (1-10),22.0,85.0,7.0,27.0,80.0,8.0
4089,Coffee bean amount (g),Water temperature (°C),Coffee strength (1-10),16.0,70.0,5.0,20.0,65.0,6.0
4090,Tea leaf amount (g),Steeping time (minutes),Tea strength (1-10),3.0,3.0,5.0,4.0,4.0,6.0
4091,Tea leaf amount (g),Steeping time (minutes),Tea strength (1-10),2.0,2.0,4.0,3.0,3.0,5.0
4092,Tea leaf amount (g),Steeping time (minutes),Tea strength (1-10),5.0,5.0,8.0,6.0,6.0,9.0
4093,Tea leaf amount (g),Steeping time (minutes),Tea strength (1-10),1.0,1.0,3.0,2.0,2.0,4.0
4094,Tea leaf amount (g),Steeping time (minutes),Tea strength (1-10),4.0,4.0,6.0,5.0,5.0,7.0
4095,Tea leaf amount (g),Steeping time (minutes),Tea strength (1-10),3.0,3.0,5.0,4.0,4.0,6.0
4096,Tea leaf amount (g),Steeping time (minutes),Tea strength (1-10),6.0,6.0,9.0,7.0,7.0,10.0
4097,Tea leaf amount (g),Steeping time (minutes),Tea strength (1-10),2.0,2.0,4.0,3.0,3.0,5.0
4098,Tea leaf amount (g),Steeping time (minutes),Tea strength (1-10),5.0,5.0,7.0,6.0,6.0,8.0
4099,Tea leaf amount (g),Steeping time (minutes),Tea strength (1-10),4.0,4.0,6.0,5.0,5.0,7.0
4100,Car Engine Size (L),Fuel Efficiency (mpg),Time to Accelerate (sec),3.0,25.0,6.2,2.0,30.0,7.8
4101,Car Engine Size (L),Fuel Efficiency (mpg),Time to Accelerate (sec),3.5,22.0,5.9,2.5,28.0,7.5
4102,Car Engine Size (L),Fuel Efficiency (mpg),Time to Accelerate (sec),4.0,20.0,5.6,2.0,32.0,8.0
4103,Car Engine Size (L),Fuel Efficiency (mpg),Time to Accelerate (sec),3.2,24.0,6.5,2.8,26.0,7.0
4104,Car Engine Size (L),Fuel Efficiency (mpg),Time to Accelerate (sec),3.8,18.0,5.4,2.2,34.0,8.5
4105,Car Engine Size (L),Fuel Efficiency (mpg),Time to Accelerate (sec),3.6,21.0,5.8,2.4,29.0,7.7
4106,Car Engine Size (L),Fuel Efficiency (mpg),Time to Accelerate (sec),3.4,23.0,6.0,2.6,27.0,7.3
4107,Car Engine Size (L),Fuel Efficiency (mpg),Time to Accelerate (sec),3.1,26.0,6.3,2.9,25.0,7.2
4108,Car Engine Size (L),Fuel Efficiency (mpg),Time to Accelerate (sec),3.3,22.0,6.1,2.7,28.0,7.6
4109,Car Engine Size (L),Fuel Efficiency (mpg),Time to Accelerate (sec),3.7,19.0,5.7,2.3,33.0,8.4
4110,House Size (sq ft),Number of Rooms,Monthly Rent ($),1800.0,3.0,2200.0,2000.0,4.0,2100.0
4111,House Size (sq ft),Number of Rooms,Monthly Rent ($),2200.0,4.0,2400.0,2000.0,5.0,2300.0
4112,House Size (sq ft),Number of Rooms,Monthly Rent ($),1600.0,3.0,2000.0,1800.0,4.0,2100.0
4113,House Size (sq ft),Number of Rooms,Monthly Rent ($),2400.0,5.0,2500.0,2200.0,6.0,2400.0
4114,House Size (sq ft),Number of Rooms,Monthly Rent ($),1900.0,4.0,2250.0,2100.0,5.0,2350.0
4115,House Size (sq ft),Number of Rooms,Monthly Rent ($),2000.0,4.0,2300.0,1800.0,5.0,2200.0
4116,House Size (sq ft),Number of Rooms,Monthly Rent ($),2300.0,5.0,2450.0,2100.0,6.0,2350.0
4117,House Size (sq ft),Number of Rooms,Monthly Rent ($),1700.0,3.0,2100.0,1900.0,4.0,2200.0
4118,House Size (sq ft),Number of Rooms,Monthly Rent ($),2100.0,4.0,2350.0,1900.0,5.0,2250.0
4119,House Size (sq ft),Number of Rooms,Monthly Rent ($),2500.0,6.0,2600.0,2300.0,7.0,2500.0
4120,Student Study Time (hours),Student IQ Score,Exam Score (%),5.0,100.0,70.0,4.0,110.0,72.0
4121,Student Study Time (hours),Student IQ Score,Exam Score (%),6.0,95.0,72.0,5.0,105.0,74.0
4122,Student Study Time (hours),Student IQ Score,Exam Score (%),4.0,110.0,68.0,3.0,120.0,70.0
4123,Student Study Time (hours),Student IQ Score,Exam Score (%),7.0,105.0,75.0,6.0,115.0,77.0
4124,Student Study Time (hours),Student IQ Score,Exam Score (%),5.0,115.0,71.0,4.0,125.0,73.0
4125,Student Study Time (hours),Student IQ Score,Exam Score (%),6.0,100.0,73.0,5.0,110.0,75.0
4126,Student Study Time (hours),Student IQ Score,Exam Score (%),4.0,120.0,69.0,3.0,130.0,71.0
4127,Student Study Time (hours),Student IQ Score,Exam Score (%),7.0,110.0,76.0,6.0,120.0,78.0
4128,Student Study Time (hours),Student IQ Score,Exam Score (%),5.0,125.0,72.0,4.0,135.0,74.0
4129,Student Study Time (hours),Student IQ Score,Exam Score (%),6.0,115.0,74.0,5.0,125.0,76.0
4130,Phone RAM (GB),Phone Screen Size (inches),App Performance Score,4.0,5.5,72.0,6.0,6.0,70.0
4131,Phone RAM (GB),Phone Screen Size (inches),App Performance Score,6.0,6.0,74.0,8.0,6.5,72.0
4132,Phone RAM (GB),Phone Screen Size (inches),App Performance Score,3.0,5.0,68.0,5.0,5.5,70.0
4133,Phone RAM (GB),Phone Screen Size (inches),App Performance Score,8.0,6.5,76.0,10.0,7.0,74.0
4134,Phone RAM (GB),Phone Screen Size (inches),App Performance Score,5.0,5.5,70.0,7.0,6.0,68.0
4135,Phone RAM (GB),Phone Screen Size (inches),App Performance Score,7.0,6.0,74.0,9.0,6.5,72.0
4136,Phone RAM (GB),Phone Screen Size (inches),App Performance Score,4.0,5.0,69.0,6.0,5.5,71.0
4137,Phone RAM (GB),Phone Screen Size (inches),App Performance Score,9.0,6.5,75.0,11.0,7.0,73.0
4138,Phone RAM (GB),Phone Screen Size (inches),App Performance Score,6.0,5.5,71.0,8.0,6.0,69.0
4139,Phone RAM (GB),Phone Screen Size (inches),App Performance Score,8.0,6.0,73.0,10.0,6.5,71.0
4140,Book Length (pages),Author's Fame Score,Book Popularity Score,300.0,5.0,60.0,400.0,6.0,65.0
4141,Book Length (pages),Author's Fame Score,Book Popularity Score,400.0,6.0,65.0,500.0,7.0,70.0
4142,Book Length (pages),Author's Fame Score,Book Popularity Score,200.0,4.0,50.0,300.0,5.0,55.0
4143,Book Length (pages),Author's Fame Score,Book Popularity Score,500.0,7.0,70.0,600.0,8.0,75.0
4144,Book Length (pages),Author's Fame Score,Book Popularity Score,350.0,5.0,58.0,450.0,6.0,63.0
4145,Book Length (pages),Author's Fame Score,Book Popularity Score,450.0,6.0,63.0,550.0,7.0,68.0
4146,Book Length (pages),Author's Fame Score,Book Popularity Score,250.0,4.0,48.0,350.0,5.0,53.0
4147,Book Length (pages),Author's Fame Score,Book Popularity Score,550.0,7.0,68.0,650.0,8.0,73.0
4148,Book Length (pages),Author's Fame Score,Book Popularity Score,300.0,5.0,57.0,400.0,6.0,62.0
4149,Book Length (pages),Author's Fame Score,Book Popularity Score,600.0,8.0,73.0,700.0,9.0,78.0
4150,Plant Height (inches),Plant Width (inches),Flower Size (inches),12.0,6.0,4.0,10.0,7.0,3.0
4151,Plant Height (inches),Plant Width (inches),Flower Size (inches),14.0,5.0,5.0,12.0,6.0,4.0
4152,Plant Height (inches),Plant Width (inches),Flower Size (inches),10.0,8.0,3.0,8.0,9.0,2.0
4153,Plant Height (inches),Plant Width (inches),Flower Size (inches),16.0,4.0,6.0,14.0,5.0,5.0
4154,Plant Height (inches),Plant Width (inches),Flower Size (inches),13.0,6.0,4.0,11.0,7.0,3.0
4155,Plant Height (inches),Plant Width (inches),Flower Size (inches),15.0,5.0,5.0,13.0,6.0,4.0
4156,Plant Height (inches),Plant Width (inches),Flower Size (inches),11.0,7.0,3.0,9.0,8.0,2.0
4157,Plant Height (inches),Plant Width (inches),Flower Size (inches),17.0,4.0,7.0,15.0,5.0,6.0
4158,Plant Height (inches),Plant Width (inches),Flower Size (inches),12.0,6.0,4.0,10.0,7.0,3.0
4159,Plant Height (inches),Plant Width (inches),Flower Size (inches),14.0,5.0,5.0,12.0,6.0,4.0
4160,Dog Weight (lbs),Dog Age (years),Playfulness Score,50.0,2.0,8.0,60.0,3.0,6.0
4161,Dog Weight (lbs),Dog Age (years),Playfulness Score,40.0,1.0,9.0,50.0,2.0,7.0
4162,Dog Weight (lbs),Dog Age (years),Playfulness Score,60.0,4.0,5.0,70.0,5.0,3.0
4163,Dog Weight (lbs),Dog Age (years),Playfulness Score,30.0,1.0,10.0,40.0,2.0,8.0
4164,Dog Weight (lbs),Dog Age (years),Playfulness Score,55.0,3.0,7.0,65.0,4.0,5.0
4165,Dog Weight (lbs),Dog Age (years),Playfulness Score,45.0,2.0,8.0,55.0,3.0,6.0
4166,Dog Weight (lbs),Dog Age (years),Playfulness Score,70.0,5.0,4.0,80.0,6.0,2.0
4167,Dog Weight (lbs),Dog Age (years),Playfulness Score,35.0,1.0,9.0,45.0,2.0,7.0
4168,Dog Weight (lbs),Dog Age (years),Playfulness Score,65.0,4.0,6.0,75.0,5.0,4.0
4169,Dog Weight (lbs),Dog Age (years),Playfulness Score,40.0,2.0,8.0,50.0,3.0,6.0
4170,Bike Weight (lbs),Bike Wheel Size (inches),Speed on Flat Ground (mph),20.0,26.0,12.0,22.0,27.0,10.0
4171,Bike Weight (lbs),Bike Wheel Size (inches),Speed on Flat Ground (mph),22.0,27.0,11.0,24.0,28.0,9.0
4172,Bike Weight (lbs),Bike Wheel Size (inches),Speed on Flat Ground (mph),18.0,25.0,13.0,20.0,26.0,11.0
4173,Bike Weight (lbs),Bike Wheel Size (inches),Speed on Flat Ground (mph),24.0,28.0,10.0,26.0,29.0,8.0
4174,Bike Weight (lbs),Bike Wheel Size (inches),Speed on Flat Ground (mph),21.0,26.0,12.0,23.0,27.0,10.0
4175,Bike Weight (lbs),Bike Wheel Size (inches),Speed on Flat Ground (mph),23.0,27.0,11.0,25.0,28.0,9.0
4176,Bike Weight (lbs),Bike Wheel Size (inches),Speed on Flat Ground (mph),19.0,25.0,13.0,21.0,26.0,11.0
4177,Bike Weight (lbs),Bike Wheel Size (inches),Speed on Flat Ground (mph),25.0,28.0,10.0,27.0,29.0,8.0
4178,Bike Weight (lbs),Bike Wheel Size (inches),Speed on Flat Ground (mph),20.0,26.0,12.0,22.0,27.0,10.0
4179,Bike Weight (lbs),Bike Wheel Size (inches),Speed on Flat Ground (mph),22.0,27.0,11.0,24.0,28.0,9.0
4180,Meal Calories,Meal Variety Score,Fullness Rating,500.0,4.0,7.0,600.0,5.0,6.0
4181,Meal Calories,Meal Variety Score,Fullness Rating,600.0,5.0,6.0,700.0,6.0,5.0
4182,Meal Calories,Meal Variety Score,Fullness Rating,400.0,3.0,8.0,500.0,4.0,7.0
4183,Meal Calories,Meal Variety Score,Fullness Rating,700.0,6.0,5.0,800.0,7.0,4.0
4184,Meal Calories,Meal Variety Score,Fullness Rating,550.0,4.0,7.0,650.0,5.0,6.0
4185,Meal Calories,Meal Variety Score,Fullness Rating,650.0,5.0,6.0,750.0,6.0,5.0
4186,Meal Calories,Meal Variety Score,Fullness Rating,450.0,3.0,8.0,550.0,4.0,7.0
4187,Meal Calories,Meal Variety Score,Fullness Rating,750.0,6.0,5.0,850.0,7.0,4.0
4188,Meal Calories,Meal Variety Score,Fullness Rating,500.0,4.0,7.0,600.0,5.0,6.0
4189,Meal Calories,Meal Variety Score,Fullness Rating,600.0,5.0,6.0,700.0,6.0,5.0
4190,TV Size (inches),TV Weight (lbs),Picture Quality Score,55.0,20.0,80.0,65.0,25.0,75.0
4191,TV Size (inches),TV Weight (lbs),Picture Quality Score,65.0,25.0,75.0,75.0,30.0,70.0
4192,TV Size (inches),TV Weight (lbs),Picture Quality Score,45.0,15.0,85.0,55.0,20.0,80.0
4193,TV Size (inches),TV Weight (lbs),Picture Quality Score,75.0,30.0,70.0,85.0,35.0,65.0
4194,TV Size (inches),TV Weight (lbs),Picture Quality Score,50.0,18.0,83.0,60.0,23.0,78.0
4195,TV Size (inches),TV Weight (lbs),Picture Quality Score,60.0,23.0,78.0,70.0,28.0,73.0
4196,TV Size (inches),TV Weight (lbs),Picture Quality Score,40.0,12.0,87.0,50.0,17.0,82.0
4197,TV Size (inches),TV Weight (lbs),Picture Quality Score,80.0,35.0,65.0,90.0,40.0,60.0
4198,TV Size (inches),TV Weight (lbs),Picture Quality Score,55.0,20.0,80.0,65.0,25.0,75.0
