,Feature 1 name,Feature 2 name,Feature 3 name,Object 1 Feature 1 value,Object 1 Feature 2 value,Object 1 Feature 3 value,Object 2 Feature 1 value,Object 2 Feature 2 value,Object 2 Feature 3 value
3506,Height (cm),Weight (kg),Physical strength,155.0,60.0,58.0,160.0,55.0,60.0
3507,Height (cm),Weight (kg),Physical strength,175.0,75.0,78.0,180.0,70.0,80.0
3508,Height (cm),Weight (kg),Physical strength,165.0,68.0,66.0,170.0,65.0,68.0
3509,Height (cm),Weight (kg),Physical strength,180.0,80.0,85.0,175.0,85.0,82.0
3510,Age (years),Mileage (km),Car value,3.0,5000.0,20000.0,5.0,3000.0,22000.0
3511,Age (years),Mileage (km),Car value,2.0,10000.0,18000.0,4.0,8000.0,19000.0
3512,Age (years),Mileage (km),Car value,5.0,2000.0,23000.0,3.0,3000.0,24000.0
3513,Age (years),Mileage (km),Car value,6.0,15000.0,17000.0,4.0,12000.0,18000.0
3514,Age (years),Mileage (km),Car value,1.0,500.0,25000.0,2.0,1000.0,24000.0
3515,Age (years),Mileage (km),Car value,4.0,8000.0,19000.0,3.0,10000.0,18000.0
3516,Age (years),Mileage (km),Car value,2.0,3000.0,23000.0,1.0,4000.0,22000.0
3517,Age (years),Mileage (km),Car value,5.0,5000.0,20000.0,6.0,4000.0,21000.0
3518,Age (years),Mileage (km),Car value,3.0,12000.0,18000.0,4.0,10000.0,19000.0
3519,Age (years),Mileage (km),Car value,1.0,2000.0,24000.0,2.0,1500.0,25000.0
3520,Cup size (ml),Coffee strength (%),Taste intensity,300.0,20.0,6.0,350.0,15.0,5.0
3521,Cup size (ml),Coffee strength (%),Taste intensity,250.0,25.0,7.0,300.0,20.0,6.0
3522,Cup size (ml),Coffee strength (%),Taste intensity,400.0,15.0,5.0,350.0,20.0,6.0
3523,Cup size (ml),Coffee strength (%),Taste intensity,200.0,30.0,8.0,250.0,25.0,7.0
3524,Cup size (ml),Coffee strength (%),Taste intensity,350.0,20.0,6.0,400.0,15.0,5.0
3525,Cup size (ml),Coffee strength (%),Taste intensity,250.0,35.0,9.0,300.0,30.0,8.0
3526,Cup size (ml),Coffee strength (%),Taste intensity,300.0,15.0,5.0,350.0,10.0,4.0
3527,Cup size (ml),Coffee strength (%),Taste intensity,200.0,25.0,7.0,250.0,20.0,6.0
3528,Cup size (ml),Coffee strength (%),Taste intensity,350.0,25.0,7.0,400.0,20.0,6.0
3529,Cup size (ml),Coffee strength (%),Taste intensity,250.0,15.0,5.0,300.0,10.0,4.0
3530,Room size (m2),Number of windows,Light amount,20.0,3.0,8.0,25.0,2.0,7.0
3531,Room size (m2),Number of windows,Light amount,25.0,4.0,9.0,30.0,3.0,8.0
3532,Room size (m2),Number of windows,Light amount,15.0,2.0,6.0,18.0,3.0,7.0
3533,Room size (m2),Number of windows,Light amount,30.0,3.0,8.0,35.0,2.0,7.0
3534,Room size (m2),Number of windows,Light amount,20.0,4.0,9.0,25.0,3.0,8.0
3535,Room size (m2),Number of windows,Light amount,18.0,2.0,6.0,20.0,3.0,7.0
3536,Room size (m2),Number of windows,Light amount,25.0,3.0,8.0,30.0,4.0,9.0
3537,Room size (m2),Number of windows,Light amount,30.0,2.0,7.0,35.0,3.0,8.0
3538,Room size (m2),Number of windows,Light amount,20.0,3.0,8.0,25.0,4.0,9.0
3539,Room size (m2),Number of windows,Light amount,15.0,3.0,7.0,18.0,4.0,8.0
3540,Engine power (HP),Weight (kg),Acceleration,150.0,1200.0,8.0,160.0,1300.0,7.0
3541,Engine power (HP),Weight (kg),Acceleration,200.0,1500.0,7.0,180.0,1400.0,6.0
3542,Engine power (HP),Weight (kg),Acceleration,180.0,1300.0,7.0,170.0,1200.0,8.0
3543,Engine power (HP),Weight (kg),Acceleration,160.0,1400.0,6.0,150.0,1300.0,7.0
3544,Engine power (HP),Weight (kg),Acceleration,220.0,1600.0,6.0,200.0,1500.0,7.0
3545,Engine power (HP),Weight (kg),Acceleration,190.0,1400.0,7.0,200.0,1500.0,6.0
3546,Engine power (HP),Weight (kg),Acceleration,170.0,1300.0,8.0,160.0,1200.0,9.0
3547,Engine power (HP),Weight (kg),Acceleration,180.0,1500.0,6.0,170.0,1400.0,7.0
3548,Engine power (HP),Weight (kg),Acceleration,200.0,1400.0,7.0,210.0,1500.0,6.0
3549,Engine power (HP),Weight (kg),Acceleration,160.0,1300.0,8.0,170.0,1400.0,7.0
3550,Battery capacity (mAh),Screen size (inches),Phone battery life,4000.0,6.0,24.0,4500.0,5.0,22.0
3551,Battery capacity (mAh),Screen size (inches),Phone battery life,5000.0,7.0,20.0,4500.0,6.0,22.0
3552,Battery capacity (mAh),Screen size (inches),Phone battery life,3500.0,5.0,26.0,4000.0,6.0,24.0
3553,Battery capacity (mAh),Screen size (inches),Phone battery life,4500.0,6.0,24.0,5000.0,5.0,26.0
3554,Battery capacity (mAh),Screen size (inches),Phone battery life,3000.0,4.0,30.0,3500.0,5.0,28.0
3555,Battery capacity (mAh),Screen size (inches),Phone battery life,4000.0,5.0,26.0,4500.0,6.0,24.0
3556,Battery capacity (mAh),Screen size (inches),Phone battery life,5000.0,6.0,22.0,4500.0,5.0,24.0
3557,Battery capacity (mAh),Screen size (inches),Phone battery life,3500.0,6.0,23.0,4000.0,5.0,25.0
3558,Battery capacity (mAh),Screen size (inches),Phone battery life,4500.0,5.0,26.0,5000.0,6.0,24.0
3559,Battery capacity (mAh),Screen size (inches),Phone battery life,4000.0,4.0,30.0,4500.0,5.0,28.0
3560,Number of rooms,Appliances,Comfort level,3.0,5.0,7.0,4.0,4.0,8.0
3561,Number of rooms,Appliances,Comfort level,2.0,6.0,6.0,3.0,5.0,7.0
3562,Number of rooms,Appliances,Comfort level,4.0,3.0,7.0,5.0,2.0,8.0
3563,Number of rooms,Appliances,Comfort level,5.0,4.0,8.0,4.0,5.0,7.0
3564,Number of rooms,Appliances,Comfort level,3.0,4.0,7.0,4.0,3.0,8.0
3565,Number of rooms,Appliances,Comfort level,2.0,5.0,6.0,3.0,4.0,7.0
3566,Number of rooms,Appliances,Comfort level,4.0,5.0,7.0,5.0,4.0,8.0
3567,Number of rooms,Appliances,Comfort level,3.0,3.0,7.0,4.0,2.0,8.0
3568,Number of rooms,Appliances,Comfort level,5.0,5.0,8.0,4.0,6.0,7.0
3569,Number of rooms,Appliances,Comfort level,4.0,4.0,8.0,5.0,3.0,9.0
3570,Cooking time (min),Spice amount (g),Taste intensity,30.0,10.0,7.0,40.0,8.0,6.0
3571,Cooking time (min),Spice amount (g),Taste intensity,25.0,12.0,8.0,35.0,10.0,7.0
3572,Cooking time (min),Spice amount (g),Taste intensity,40.0,8.0,6.0,50.0,6.0,5.0
3573,Cooking time (min),Spice amount (g),Taste intensity,20.0,15.0,9.0,30.0,12.0,8.0
3574,Cooking time (min),Spice amount (g),Taste intensity,35.0,10.0,7.0,45.0,8.0,6.0
3575,Cooking time (min),Spice amount (g),Taste intensity,25.0,8.0,6.0,35.0,6.0,5.0
3576,Cooking time (min),Spice amount (g),Taste intensity,30.0,12.0,8.0,40.0,10.0,7.0
3577,Cooking time (min),Spice amount (g),Taste intensity,20.0,10.0,7.0,30.0,8.0,6.0
3578,Cooking time (min),Spice amount (g),Taste intensity,45.0,6.0,5.0,55.0,4.0,4.0
3579,Cooking time (min),Spice amount (g),Taste intensity,30.0,15.0,9.0,40.0,12.0,8.0
3580,Distance run (km),Time spent (min),Endurance,5.0,30.0,8.0,6.0,35.0,7.0
3581,Distance run (km),Time spent (min),Endurance,4.0,25.0,7.0,5.0,30.0,8.0
3582,Distance run (km),Time spent (min),Endurance,6.0,40.0,6.0,5.0,35.0,7.0
3583,Distance run (km),Time spent (min),Endurance,3.0,20.0,6.0,4.0,25.0,7.0
3584,Distance run (km),Time spent (min),Endurance,5.0,25.0,8.0,6.0,30.0,7.0
3585,Distance run (km),Time spent (min),Endurance,4.0,30.0,7.0,5.0,35.0,6.0
3586,Distance run (km),Time spent (min),Endurance,6.0,35.0,6.0,7.0,40.0,5.0
3587,Distance run (km),Time spent (min),Endurance,3.0,25.0,6.0,4.0,30.0,7.0
3588,Distance run (km),Time spent (min),Endurance,5.0,35.0,7.0,6.0,40.0,6.0
3589,Distance run (km),Time spent (min),Endurance,4.0,20.0,7.0,5.0,25.0,8.0
3590,Pages read,Reading time (min),Understanding,50.0,60.0,8.0,60.0,70.0,7.0
3591,Pages read,Reading time (min),Understanding,40.0,50.0,7.0,50.0,60.0,8.0
3592,Pages read,Reading time (min),Understanding,60.0,80.0,6.0,50.0,70.0,7.0
3593,Pages read,Reading time (min),Understanding,30.0,40.0,6.0,40.0,50.0,7.0
3594,Pages read,Reading time (min),Understanding,50.0,70.0,7.0,60.0,80.0,6.0
3595,Pages read,Reading time (min),Understanding,40.0,60.0,7.0,50.0,70.0,6.0
3596,Pages read,Reading time (min),Understanding,60.0,90.0,5.0,50.0,80.0,6.0
3597,Pages read,Reading time (min),Understanding,30.0,50.0,6.0,40.0,60.0,7.0
3598,Pages read,Reading time (min),Understanding,50.0,80.0,6.0,60.0,90.0,5.0
3599,Pages read,Reading time (min),Understanding,40.0,50.0,7.0,50.0,60.0,8.0
3600,Car Horsepower,Car Weight,Car Speed,150.0,2000.0,120.0,200.0,1800.0,130.0
3601,Car Horsepower,Car Weight,Car Speed,180.0,2200.0,135.0,220.0,2000.0,140.0
3602,Car Horsepower,Car Weight,Car Speed,200.0,2500.0,145.0,250.0,2300.0,150.0
3603,Car Horsepower,Car Weight,Car Speed,220.0,2400.0,150.0,240.0,2200.0,155.0
3604,Car Horsepower,Car Weight,Car Speed,250.0,2600.0,160.0,270.0,2400.0,165.0
3605,Car Horsepower,Car Weight,Car Speed,280.0,2800.0,170.0,300.0,2600.0,175.0
3606,Car Horsepower,Car Weight,Car Speed,300.0,3000.0,180.0,320.0,2800.0,185.0
3607,Car Horsepower,Car Weight,Car Speed,320.0,3100.0,185.0,340.0,2900.0,190.0
3608,Car Horsepower,Car Weight,Car Speed,340.0,3200.0,190.0,360.0,3000.0,195.0
3609,Car Horsepower,Car Weight,Car Speed,360.0,3300.0,195.0,380.0,3100.0,200.0
3610,Phone RAM,Phone Storage,Phone Performance,4.0,64.0,70.0,6.0,128.0,80.0
3611,Phone RAM,Phone Storage,Phone Performance,6.0,128.0,80.0,8.0,256.0,90.0
3612,Phone RAM,Phone Storage,Phone Performance,8.0,256.0,90.0,12.0,512.0,100.0
3613,Phone RAM,Phone Storage,Phone Performance,12.0,512.0,100.0,16.0,1024.0,110.0
3614,Phone RAM,Phone Storage,Phone Performance,16.0,1024.0,110.0,24.0,2048.0,120.0
3615,Phone RAM,Phone Storage,Phone Performance,24.0,2048.0,120.0,32.0,4096.0,130.0
3616,Phone RAM,Phone Storage,Phone Performance,32.0,4096.0,130.0,64.0,8192.0,140.0
3617,Phone RAM,Phone Storage,Phone Performance,64.0,8192.0,140.0,128.0,16384.0,150.0
3618,Phone RAM,Phone Storage,Phone Performance,128.0,16384.0,150.0,256.0,32768.0,160.0
3619,Phone RAM,Phone Storage,Phone Performance,256.0,32768.0,160.0,512.0,65536.0,170.0
3620,Book Length,Book Rating,Book Enjoyment,200.0,4.0,70.0,300.0,3.0,70.0
3621,Book Length,Book Rating,Book Enjoyment,300.0,3.0,70.0,400.0,4.0,80.0
3622,Book Length,Book Rating,Book Enjoyment,400.0,4.0,80.0,500.0,5.0,90.0
3623,Book Length,Book Rating,Book Enjoyment,500.0,5.0,90.0,600.0,4.0,85.0
3624,Book Length,Book Rating,Book Enjoyment,600.0,4.0,85.0,700.0,5.0,95.0
3625,Book Length,Book Rating,Book Enjoyment,700.0,5.0,95.0,800.0,4.0,90.0
3626,Book Length,Book Rating,Book Enjoyment,800.0,4.0,90.0,900.0,5.0,100.0
3627,Book Length,Book Rating,Book Enjoyment,900.0,5.0,100.0,1000.0,4.0,95.0
3628,Book Length,Book Rating,Book Enjoyment,1000.0,4.0,95.0,1100.0,5.0,105.0
3629,Book Length,Book Rating,Book Enjoyment,1100.0,5.0,105.0,1200.0,4.0,100.0
3630,Shoe Brand Reputation,Shoe Comfort Rating,Shoe Quality,5.0,7.0,75.0,7.0,5.0,75.0
3631,Shoe Brand Reputation,Shoe Comfort Rating,Shoe Quality,7.0,5.0,75.0,9.0,7.0,85.0
3632,Shoe Brand Reputation,Shoe Comfort Rating,Shoe Quality,9.0,7.0,85.0,11.0,5.0,80.0
3633,Shoe Brand Reputation,Shoe Comfort Rating,Shoe Quality,11.0,5.0,80.0,13.0,7.0,90.0
3634,Shoe Brand Reputation,Shoe Comfort Rating,Shoe Quality,13.0,7.0,90.0,15.0,5.0,85.0
3635,Shoe Brand Reputation,Shoe Comfort Rating,Shoe Quality,15.0,5.0,85.0,17.0,7.0,95.0
3636,Shoe Brand Reputation,Shoe Comfort Rating,Shoe Quality,17.0,7.0,95.0,19.0,5.0,90.0
3637,Shoe Brand Reputation,Shoe Comfort Rating,Shoe Quality,19.0,5.0,90.0,21.0,7.0,100.0
3638,Shoe Brand Reputation,Shoe Comfort Rating,Shoe Quality,21.0,7.0,100.0,23.0,5.0,95.0
3639,Shoe Brand Reputation,Shoe Comfort Rating,Shoe Quality,23.0,5.0,95.0,25.0,7.0,105.0
3640,Restaurant Price,Restaurant Rating,Restaurant Value,20.0,4.0,60.0,30.0,3.0,60.0
3641,Restaurant Price,Restaurant Rating,Restaurant Value,30.0,3.0,60.0,40.0,4.0,70.0
3642,Restaurant Price,Restaurant Rating,Restaurant Value,40.0,4.0,70.0,50.0,3.0,65.0
3643,Restaurant Price,Restaurant Rating,Restaurant Value,50.0,3.0,65.0,60.0,4.0,75.0
3644,Restaurant Price,Restaurant Rating,Restaurant Value,60.0,4.0,75.0,70.0,3.0,70.0
3645,Restaurant Price,Restaurant Rating,Restaurant Value,70.0,3.0,70.0,80.0,4.0,80.0
3646,Restaurant Price,Restaurant Rating,Restaurant Value,80.0,4.0,80.0,90.0,3.0,75.0
3647,Restaurant Price,Restaurant Rating,Restaurant Value,90.0,3.0,75.0,100.0,4.0,85.0
3648,Restaurant Price,Restaurant Rating,Restaurant Value,100.0,4.0,85.0,110.0,3.0,80.0
3649,Restaurant Price,Restaurant Rating,Restaurant Value,110.0,3.0,80.0,120.0,4.0,90.0
3650,Bike Weight,Bike Power,Bike Speed,10.0,150.0,30.0,12.0,200.0,40.0
3651,Bike Weight,Bike Power,Bike Speed,12.0,200.0,40.0,14.0,250.0,50.0
3652,Bike Weight,Bike Power,Bike Speed,14.0,250.0,50.0,16.0,300.0,60.0
3653,Bike Weight,Bike Power,Bike Speed,16.0,300.0,60.0,18.0,350.0,70.0
3654,Bike Weight,Bike Power,Bike Speed,18.0,350.0,70.0,20.0,400.0,80.0
3655,Bike Weight,Bike Power,Bike Speed,20.0,400.0,80.0,22.0,450.0,90.0
3656,Bike Weight,Bike Power,Bike Speed,22.0,450.0,90.0,24.0,500.0,100.0
3657,Bike Weight,Bike Power,Bike Speed,24.0,500.0,100.0,26.0,550.0,110.0
3658,Bike Weight,Bike Power,Bike Speed,26.0,550.0,110.0,28.0,600.0,120.0
3659,Bike Weight,Bike Power,Bike Speed,28.0,600.0,120.0,30.0,650.0,130.0
3660,Movie Length,Movie Rating,Movie Enjoyment,90.0,6.0,65.0,120.0,5.0,65.0
3661,Movie Length,Movie Rating,Movie Enjoyment,120.0,5.0,65.0,150.0,6.0,75.0
3662,Movie Length,Movie Rating,Movie Enjoyment,150.0,6.0,75.0,180.0,5.0,70.0
3663,Movie Length,Movie Rating,Movie Enjoyment,180.0,5.0,70.0,210.0,6.0,80.0
3664,Movie Length,Movie Rating,Movie Enjoyment,210.0,6.0,80.0,240.0,5.0,75.0
3665,Movie Length,Movie Rating,Movie Enjoyment,240.0,5.0,75.0,270.0,6.0,85.0
3666,Movie Length,Movie Rating,Movie Enjoyment,270.0,6.0,85.0,300.0,5.0,80.0
3667,Movie Length,Movie Rating,Movie Enjoyment,300.0,5.0,80.0,330.0,6.0,90.0
3668,Movie Length,Movie Rating,Movie Enjoyment,330.0,6.0,90.0,360.0,5.0,85.0
3669,Movie Length,Movie Rating,Movie Enjoyment,360.0,5.0,85.0,390.0,6.0,95.0
3670,Teapot Size,Teapot Material Quality,Teapot Value,2.0,5.0,60.0,3.0,4.0,60.0
3671,Teapot Size,Teapot Material Quality,Teapot Value,3.0,4.0,60.0,4.0,5.0,70.0
3672,Teapot Size,Teapot Material Quality,Teapot Value,4.0,5.0,70.0,5.0,4.0,65.0
3673,Teapot Size,Teapot Material Quality,Teapot Value,5.0,4.0,65.0,6.0,5.0,75.0
3674,Teapot Size,Teapot Material Quality,Teapot Value,6.0,5.0,75.0,7.0,4.0,70.0
3675,Teapot Size,Teapot Material Quality,Teapot Value,7.0,4.0,70.0,8.0,5.0,80.0
3676,Teapot Size,Teapot Material Quality,Teapot Value,8.0,5.0,80.0,9.0,4.0,75.0
3677,Teapot Size,Teapot Material Quality,Teapot Value,9.0,4.0,75.0,10.0,5.0,85.0
3678,Teapot Size,Teapot Material Quality,Teapot Value,10.0,5.0,85.0,11.0,4.0,80.0
3679,Teapot Size,Teapot Material Quality,Teapot Value,11.0,4.0,80.0,12.0,5.0,90.0
3680,Camera Megapixels,Camera Brand Reputation,Camera Quality,12.0,5.0,70.0,16.0,4.0,70.0
3681,Camera Megapixels,Camera Brand Reputation,Camera Quality,16.0,4.0,70.0,20.0,5.0,80.0
3682,Camera Megapixels,Camera Brand Reputation,Camera Quality,20.0,5.0,80.0,24.0,4.0,75.0
3683,Camera Megapixels,Camera Brand Reputation,Camera Quality,24.0,4.0,75.0,28.0,5.0,85.0
3684,Camera Megapixels,Camera Brand Reputation,Camera Quality,28.0,5.0,85.0,32.0,4.0,80.0
3685,Camera Megapixels,Camera Brand Reputation,Camera Quality,32.0,4.0,80.0,36.0,5.0,90.0
3686,Camera Megapixels,Camera Brand Reputation,Camera Quality,36.0,5.0,90.0,40.0,4.0,85.0
3687,Camera Megapixels,Camera Brand Reputation,Camera Quality,40.0,4.0,85.0,44.0,5.0,95.0
3688,Camera Megapixels,Camera Brand Reputation,Camera Quality,44.0,5.0,95.0,48.0,4.0,90.0
3689,Camera Megapixels,Camera Brand Reputation,Camera Quality,48.0,4.0,90.0,52.0,5.0,100.0
3690,Computer RAM,Computer CPU Speed,Computer Performance,8.0,2.5,70.0,12.0,2.0,70.0
3691,Computer RAM,Computer CPU Speed,Computer Performance,12.0,2.0,70.0,16.0,2.5,80.0
3692,Computer RAM,Computer CPU Speed,Computer Performance,16.0,2.5,80.0,20.0,2.0,75.0
3693,Computer RAM,Computer CPU Speed,Computer Performance,20.0,2.0,75.0,24.0,2.5,85.0
3694,Computer RAM,Computer CPU Speed,Computer Performance,24.0,2.5,85.0,28.0,2.0,80.0
3695,Computer RAM,Computer CPU Speed,Computer Performance,28.0,2.0,80.0,32.0,2.5,90.0
3696,Computer RAM,Computer CPU Speed,Computer Performance,32.0,2.5,90.0,36.0,2.0,85.0
3697,Computer RAM,Computer CPU Speed,Computer Performance,36.0,2.0,85.0,40.0,2.5,95.0
3698,Computer RAM,Computer CPU Speed,Computer Performance,40.0,2.5,95.0,44.0,2.0,90.0
3699,Computer RAM,Computer CPU Speed,Computer Performance,44.0,2.0,90.0,48.0,2.5,100.0
3700,Car Speed,Car Weight,Fuel Efficiency,200.0,3000.0,25.0,180.0,3200.0,22.0
3701,Exercise Time,Exercise Intensity,Calories Burned,30.0,7.0,300.0,40.0,5.0,320.0
3702,Study Hours,Understanding Level,Test Score,5.0,7.0,85.0,6.0,5.0,80.0
3703,Cooking Time,Oven Temperature,Food Doneness,30.0,350.0,7.0,25.0,400.0,8.0
3704,Screen Size,Battery Capacity,Phone Usability,6.0,3000.0,8.0,5.0,4000.0,9.0
3705,Plant Height,Leaf Density,Photosynthesis Rate,100.0,50.0,120.0,80.0,60.0,130.0
3706,Room Size,Number of Windows,Natural Light,200.0,3.0,60.0,180.0,4.0,65.0
3707,Song Length,Tempo,Energy Level,3.0,120.0,8.0,4.0,90.0,7.0
3708,Book Thickness,Author Reputation,Reader Interest,300.0,8.0,7.0,250.0,9.0,8.0
3709,Dog Size,Exercise Needs,Energy Level,50.0,8.0,9.0,40.0,7.0,8.0
3710,Car Speed,Car Weight,Fuel Efficiency,190.0,3100.0,24.0,170.0,3300.0,21.0
3711,Exercise Time,Exercise Intensity,Calories Burned,25.0,8.0,280.0,35.0,6.0,310.0
3712,Study Hours,Understanding Level,Test Score,4.0,8.0,88.0,5.0,6.0,83.0
3713,Cooking Time,Oven Temperature,Food Doneness,35.0,320.0,6.0,30.0,370.0,7.0
3714,Screen Size,Battery Capacity,Phone Usability,5.0,3500.0,7.0,4.0,4500.0,8.0
3715,Plant Height,Leaf Density,Photosynthesis Rate,110.0,45.0,110.0,90.0,55.0,120.0
3716,Room Size,Number of Windows,Natural Light,220.0,2.0,55.0,200.0,3.0,60.0
3717,Song Length,Tempo,Energy Level,2.0,110.0,6.0,3.0,100.0,7.0
3718,Book Thickness,Author Reputation,Reader Interest,280.0,7.0,6.0,240.0,8.0,7.0
3719,Dog Size,Exercise Needs,Energy Level,45.0,9.0,10.0,35.0,8.0,9.0
3720,Car Speed,Car Weight,Fuel Efficiency,210.0,2900.0,27.0,190.0,3100.0,24.0
3721,Exercise Time,Exercise Intensity,Calories Burned,45.0,6.0,330.0,30.0,7.0,300.0
3722,Study Hours,Understanding Level,Test Score,7.0,6.0,84.0,6.0,8.0,86.0
3723,Cooking Time,Oven Temperature,Food Doneness,28.0,380.0,7.0,32.0,340.0,6.0
3724,Screen Size,Battery Capacity,Phone Usability,7.0,2500.0,6.0,6.0,3000.0,7.0
3725,Plant Height,Leaf Density,Photosynthesis Rate,90.0,65.0,135.0,105.0,55.0,125.0
3726,Room Size,Number of Windows,Natural Light,190.0,5.0,70.0,210.0,4.0,65.0
3727,Song Length,Tempo,Energy Level,5.0,130.0,9.0,4.0,110.0,8.0
3728,Book Thickness,Author Reputation,Reader Interest,320.0,6.0,6.0,270.0,7.0,7.0
3729,Dog Size,Exercise Needs,Energy Level,55.0,7.0,8.0,45.0,9.0,9.0
3730,Car Speed,Car Weight,Fuel Efficiency,160.0,3400.0,20.0,180.0,3200.0,23.0
3731,Exercise Time,Exercise Intensity,Calories Burned,50.0,5.0,350.0,40.0,6.0,320.0
3732,Study Hours,Understanding Level,Test Score,6.0,9.0,90.0,5.0,7.0,85.0
3733,Cooking Time,Oven Temperature,Food Doneness,25.0,390.0,7.0,30.0,360.0,6.0
3734,Screen Size,Battery Capacity,Phone Usability,8.0,2800.0,7.0,7.0,3200.0,8.0
3735,Plant Height,Leaf Density,Photosynthesis Rate,80.0,70.0,140.0,95.0,60.0,130.0
3736,Room Size,Number of Windows,Natural Light,230.0,3.0,68.0,210.0,4.0,70.0
3737,Song Length,Tempo,Energy Level,3.0,100.0,7.0,4.0,120.0,8.0
3738,Book Thickness,Author Reputation,Reader Interest,260.0,8.0,7.0,290.0,7.0,6.0
3739,Dog Size,Exercise Needs,Energy Level,30.0,6.0,7.0,40.0,8.0,8.0
3740,Car Speed,Car Weight,Fuel Efficiency,220.0,3000.0,26.0,200.0,3200.0,24.0
3741,Exercise Time,Exercise Intensity,Calories Burned,30.0,7.0,290.0,40.0,6.0,310.0
3742,Study Hours,Understanding Level,Test Score,5.0,7.0,86.0,6.0,5.0,81.0
3743,Cooking Time,Oven Temperature,Food Doneness,30.0,350.0,7.0,25.0,400.0,8.0
3744,Screen Size,Battery Capacity,Phone Usability,6.0,3000.0,8.0,5.0,4000.0,9.0
3745,Plant Height,Leaf Density,Photosynthesis Rate,100.0,50.0,120.0,80.0,60.0,130.0
3746,Room Size,Number of Windows,Natural Light,200.0,3.0,60.0,180.0,4.0,65.0
3747,Song Length,Tempo,Energy Level,3.0,120.0,8.0,4.0,90.0,7.0
3748,Book Thickness,Author Reputation,Reader Interest,300.0,8.0,7.0,250.0,9.0,8.0
3749,Dog Size,Exercise Needs,Energy Level,50.0,8.0,9.0,40.0,7.0,8.0
3750,Car Speed,Car Weight,Fuel Efficiency,170.0,3300.0,22.0,190.0,3100.0,23.0
3751,Exercise Time,Exercise Intensity,Calories Burned,25.0,8.0,280.0,35.0,6.0,310.0
3752,Study Hours,Understanding Level,Test Score,4.0,8.0,88.0,5.0,6.0,83.0
3753,Cooking Time,Oven Temperature,Food Doneness,35.0,320.0,6.0,30.0,370.0,7.0
3754,Screen Size,Battery Capacity,Phone Usability,5.0,3500.0,7.0,4.0,4500.0,8.0
3755,Plant Height,Leaf Density,Photosynthesis Rate,110.0,45.0,110.0,90.0,55.0,120.0
3756,Room Size,Number of Windows,Natural Light,220.0,2.0,55.0,200.0,3.0,60.0
3757,Song Length,Tempo,Energy Level,2.0,110.0,6.0,3.0,100.0,7.0
3758,Book Thickness,Author Reputation,Reader Interest,280.0,7.0,6.0,240.0,8.0,7.0
3759,Dog Size,Exercise Needs,Energy Level,45.0,9.0,10.0,35.0,8.0,9.0
3760,Car Speed,Car Weight,Fuel Efficiency,210.0,2900.0,27.0,190.0,3100.0,24.0
3761,Exercise Time,Exercise Intensity,Calories Burned,45.0,6.0,330.0,30.0,7.0,300.0
3762,Study Hours,Understanding Level,Test Score,7.0,6.0,84.0,6.0,8.0,86.0
3763,Cooking Time,Oven Temperature,Food Doneness,28.0,380.0,7.0,32.0,340.0,6.0
3764,Screen Size,Battery Capacity,Phone Usability,7.0,2500.0,6.0,6.0,3000.0,7.0
3765,Plant Height,Leaf Density,Photosynthesis Rate,90.0,65.0,135.0,105.0,55.0,125.0
3766,Room Size,Number of Windows,Natural Light,190.0,5.0,70.0,210.0,4.0,65.0
3767,Song Length,Tempo,Energy Level,5.0,130.0,9.0,4.0,110.0,8.0
3768,Book Thickness,Author Reputation,Reader Interest,320.0,6.0,6.0,270.0,7.0,7.0
3769,Dog Size,Exercise Needs,Energy Level,55.0,7.0,8.0,45.0,9.0,9.0
3770,Car Speed,Car Weight,Fuel Efficiency,160.0,3400.0,20.0,180.0,3200.0,23.0
3771,Exercise Time,Exercise Intensity,Calories Burned,50.0,5.0,350.0,40.0,6.0,320.0
3772,Study Hours,Understanding Level,Test Score,6.0,9.0,90.0,5.0,7.0,85.0
3773,Cooking Time,Oven Temperature,Food Doneness,25.0,390.0,7.0,30.0,360.0,6.0
3774,Screen Size,Battery Capacity,Phone Usability,8.0,2800.0,7.0,7.0,3200.0,8.0
3775,Plant Height,Leaf Density,Photosynthesis Rate,80.0,70.0,140.0,95.0,60.0,130.0
3776,Room Size,Number of Windows,Natural Light,230.0,3.0,68.0,210.0,4.0,70.0
3777,Song Length,Tempo,Energy Level,3.0,100.0,7.0,4.0,120.0,8.0
3778,Book Thickness,Author Reputation,Reader Interest,260.0,8.0,7.0,290.0,7.0,6.0
3779,Dog Size,Exercise Needs,Energy Level,30.0,6.0,7.0,40.0,8.0,8.0
3780,Car Speed,Car Weight,Fuel Efficiency,220.0,3000.0,26.0,200.0,3200.0,24.0
3781,Exercise Time,Exercise Intensity,Calories Burned,30.0,7.0,290.0,40.0,6.0,310.0
3782,Study Hours,Understanding Level,Test Score,5.0,7.0,86.0,6.0,5.0,81.0
3783,Cooking Time,Oven Temperature,Food Doneness,30.0,350.0,7.0,25.0,400.0,8.0
3784,Screen Size,Battery Capacity,Phone Usability,6.0,3000.0,8.0,5.0,4000.0,9.0
3785,Plant Height,Leaf Density,Photosynthesis Rate,100.0,50.0,120.0,80.0,60.0,130.0
3786,Room Size,Number of Windows,Natural Light,200.0,3.0,60.0,180.0,4.0,65.0
3787,Song Length,Tempo,Energy Level,3.0,120.0,8.0,4.0,90.0,7.0
3788,Book Thickness,Author Reputation,Reader Interest,300.0,8.0,7.0,250.0,9.0,8.0
