prolific_id,condition_group,source_file,question_number,target,target_value,option1,option2,selected_option,button_pressed,optionA_trial_id,optionA_task_id,optionA_values,optionA_target_value,optionA_value1,optionA_value2,optionB_trial_id,optionB_task_id,optionB_values,optionB_target_value,optionB_value1,optionB_value2
UNKNOWN,ranking_B,comp-result_1248651_data.json,8,Mood Score (1-10),,Hours of Sleep,Screen Time (hours),OptionB,J,5,64,"6.0, 3",7,6.0,3.0,15,64,"7.0, 2",8,7.0,2.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,9,Cooling Time (min),,Room Size (m²),Window Size (m²),OptionB,J,14,87,"23.0, 2.8",29,23.0,2.8,4,87,"22.0, 2.5",30,22.0,2.5
UNKNOWN,ranking_B,comp-result_1248651_data.json,10,Morning Alertness,,Hours of Sleep,Number of Alarms,OptionA,F,8,93,"8.0, 1",8,8.0,1.0,5,93,"6.0, 3",5,6.0,3.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,11,Flower size (cm),,Plant height (cm),Plant age (months),OptionB,J,15,89,"29.0, 4",5.7,29.0,4.0,12,89,"41.0, 8",3.4,41.0,8.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,12,Flower blooming time,,Hours of sunlight,Humidity,OptionB,J,1,60,"6.0, 70.0",4,6.0,70.0,6,60,"6.0, 75.0",4,6.0,75.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,13,Cooking time (minutes),,Number of ingredients,Prep time (minutes),OptionB,J,7,86,"7.0, 5",22,7.0,5.0,15,86,"2.0, 14",16,2.0,14.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,14,Plant Health,,Plant Height,Water Amount,OptionA,F,10,98,"70.0, 2",10,70.0,2.0,5,98,"50.0, 1",9,50.0,1.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,15,Post reach (people),,Number of likes (count),Time posted (hours ago),OptionA,F,15,55,"800.0, 4",4000,800.0,4.0,13,55,"1000.0, 6",5000,1000.0,6.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,16,Daily travel cost ($),,Distance to work (miles),Commute time (minutes),OptionA,F,3,84,"8.0, 12",48,8.0,12.0,14,84,"3.0, 20",15,3.0,20.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,17,Engagement rate (%),,Number of followers (count),Time posted (hours ago),OptionB,J,9,58,"1100.0, 4",5,1100.0,4.0,16,58,"1400.0, 2",6,1400.0,2.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,18,Retention Rate (%),,Study Time (hours),Number of Distractions,OptionA,F,16,94,"4.0, 2",83,4.0,2.0,4,94,"3.0, 2",75,3.0,2.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,19,Walking speed (km/h),,Person height (cm),Age (years),OptionA,F,16,95,"170.0, 41.0",4.6,170.0,41.0,20,95,"168.0, 43.0",4.8,168.0,43.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,20,Heating cost (per month),,House size (sqm),Number of windows,OptionB,J,3,91,"90.0, 5.0",280,90.0,5.0,11,91,"150.0, 3.0",420,150.0,3.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,21,Popularity,,Book age,Page count,OptionB,J,14,80,"9.0, 460",72,9.0,460.0,12,80,"8.0, 400",74,8.0,400.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,22,Physical Endurance,,Age,Height,OptionB,J,7,81,"50.0, 185.0",5,50.0,185.0,3,81,"40.0, 175.0",6,40.0,175.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,23,House Value,,House Size,Housing Age,OptionA,F,4,59,"250.0, 10",400,250.0,10.0,11,59,"220.0, 10",340,220.0,10.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,24,Battery life (hours),,Laptop weight (kg),Screen size (inches),OptionB,J,7,71,"1.4, 14",7.6,1.4,14.0,1,71,"1.5, 13",8,1.5,13.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,25,Car speed (mph),,Engine power (hp),Weight (kg),OptionA,F,5,52,"300.0, 1400",130,300.0,1400.0,3,52,"250.0, 1600",120,250.0,1600.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,26,Project Success (%),,Experience (years),Team Size,OptionB,J,1,65,"5.0, 3",80,5.0,3.0,7,65,"8.0, 3",95,8.0,3.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,27,Taste Rating,,Number of Ingredients,Prep Time (min),OptionA,F,2,90,"6.0, 30.0",7,6.0,30.0,4,90,"5.0, 25.0",8,5.0,25.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,28,Lighting (lux),,Room size (m2),Number of windows,OptionB,J,5,69,"30.0, 2",700,30.0,2.0,16,69,"14.0, 5",430,14.0,5.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,29,Nutritional Value,,Weight,Calories,OptionA,F,5,82,"150.0, 200.0",50,150.0,200.0,1,82,"100.0, 150.0",70,100.0,150.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,30,Weight Loss (lbs),,Exercise Minutes,Diet Score (1-10),OptionB,J,3,67,"40.0, 9",3,40.0,9.0,8,67,"70.0, 6",6,70.0,6.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,31,Car Value,,Age (years),Mileage (km),OptionA,F,1,75,"5.0, 20000",30000,5.0,20000.0,5,75,"10.0, 50000",20000,10.0,50000.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,32,Garden yield (kg),,Amount of fertilizer (grams),Rainfall (mm/week),OptionB,J,7,54,"180.0, 120",52,180.0,120.0,3,54,"250.0, 80",55,250.0,80.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,33,Exam score (%),,Time spent studying (hours),Number of breaks (times),OptionA,F,4,85,"2.0, 2",55,2.0,2.0,7,85,"2.0, 3",50,2.0,3.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,34,Reading time (hours),,Book pages,Book weight (g),OptionB,J,4,68,"450.0, 370",5.4,450.0,370.0,3,68,"500.0, 320",6,500.0,320.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,35,Fuel Efficiency (km/l),,Car Engine Size (liters),Weight (kg),OptionB,J,18,61,"2.7, 1400.0",10,2.7,1400.0,14,61,"2.6, 1400.0",10,2.6,1400.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,36,Job Success,,Age,Experience,OptionA,F,4,79,"40.0, 3.0",6,40.0,3.0,14,79,"65.0, 0.2",3.5,65.0,0.2
UNKNOWN,ranking_B,comp-result_1248651_data.json,37,Exam Grade,,Study Time (hours),Difficulty Level (1-10),OptionB,J,9,76,"3.0, 5",70,3.0,5.0,7,76,"4.0, 4",75,4.0,4.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,38,Travel Time (min),,Distance (km),Speed (km/h),OptionA,F,12,97,"13.0, 60",13,13.0,60.0,18,97,"11.0, 60",9,11.0,60.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,39,Calories burned,,Exercise time (min),Heart rate (bpm),OptionB,J,8,70,"20.0, 120",250,20.0,120.0,4,70,"35.0, 105",320,35.0,105.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,40,Shoe Demand,,Shoe price (in USD),Comfort rating (1-10),OptionB,J,15,74,"130.0, 10.0",25,130.0,10.0,14,74,"100.0, 8.0",50,100.0,8.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,41,App Performance,,Phone RAM,Phone Storage,OptionA,F,2,99,"4.0, 128",3,4.0,128.0,15,99,"6.0, 64",4,6.0,64.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,42,Morning alertness (1-10),,Amount of sleep (hours),Time to bed (minutes past 10pm),OptionB,J,11,57,"7.0, 30",6,7.0,30.0,4,57,"9.0, 15",9,9.0,15.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,43,Phone price ($),,Phone battery capacity (mAh),Phone screen size (inches),OptionB,J,14,92,"5500.0, 5.6",580,5500.0,5.6,11,92,"3700.0, 6.3",540,3700.0,6.3
UNKNOWN,ranking_B,comp-result_1248651_data.json,44,Reliability,,Car age,Maintenance cost,OptionA,F,1,51,"5.0, 1000",70,5.0,1000.0,15,51,"7.0, 1100",65,7.0,1100.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,45,Energy Level (scale 1-10),,Age (years),Number of Pets,OptionA,F,4,96,"4.0, 2",5,4.0,2.0,13,96,"9.0, 3",2,9.0,3.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,46,Bike Speed,,Bike Weight,Bike Frame Size,OptionB,J,12,63,"11.0, 19",24,11.0,19.0,9,63,"10.0, 19",25,10.0,19.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,47,Comfort Level,,Room Size,Lighting,OptionB,J,11,78,"45.0, 1.0",5,45.0,1.0,3,78,"25.0, 4.0",7,25.0,4.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,48,100m sprint time (s),,Runner stride length (cm),Runner age (years),OptionB,J,10,88,"72.0, 28",11.8,72.0,28.0,5,88,"85.0, 22",11.2,85.0,22.0
UNKNOWN,ranking_B,comp-result_1248651_data.json,49,Battery Life (hours),,Phone RAM (GB),Screen Size (inches),OptionA,F,6,62,"5.0, 6.8",14,5.0,6.8,16,62,"7.0, 6.9",15,7.0,6.9
UNKNOWN,ranking_B,comp-result_1248651_data.json,50,Skill Level,,Experience,Years of Education,OptionB,J,6,83,"2.0, 16.0",8,2.0,16.0,5,83,"3.0, 15.0",7,3.0,15.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,1,Reliability,,Car age,Maintenance cost,OptionB,J,11,51,"6.0, 900",75,6.0,900.0,10,51,"3.0, 2200",92,3.0,2200.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,2,Car speed (mph),,Engine power (hp),Weight (kg),OptionB,J,6,52,"130.0, 1600",85,130.0,1600.0,5,52,"300.0, 1400",130,300.0,1400.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,3,Morning alertness (1-10),,Amount of sleep (hours),Time to bed (minutes past 10pm),OptionA,F,1,57,"8.0, 30",8,8.0,30.0,18,57,"6.0, 60",5,6.0,60.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,4,Commute time (minutes),,Distance to work (miles),Number of traffic lights,OptionA,F,2,56,"6.0, 8",32,6.0,8.0,9,56,"7.0, 10",33,7.0,10.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,5,Height (cm),,Age of the plant (weeks),Water given (ml/day),OptionA,F,13,53,"6.0, 300",17,6.0,300.0,11,53,"5.0, 400",15,5.0,400.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,6,Post reach (people),,Number of likes (count),Time posted (hours ago),OptionB,J,15,55,"800.0, 4",4000,800.0,4.0,2,55,"800.0, 4",4000,800.0,4.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,7,Garden yield (kg),,Amount of fertilizer (grams),Rainfall (mm/week),OptionB,J,18,54,"150.0, 150",46,150.0,150.0,1,54,"200.0, 100",50,200.0,100.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,8,Engagement rate (%),,Number of followers (count),Time posted (hours ago),OptionB,J,3,58,"1200.0, 1",6,1200.0,1.0,8,58,"1300.0, 1",6,1300.0,1.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,9,Fuel Efficiency (km/l),,Car Engine Size (liters),Weight (kg),OptionA,F,13,61,"2.0, 1300.0",12,2.0,1300.0,10,61,"3.0, 1450.0",9,3.0,1450.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,10,House Value,,House Size,Housing Age,OptionB,J,13,59,"160.0, 14",280,160.0,14.0,14,59,"210.0, 10",330,210.0,10.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,11,Battery Life (hours),,Phone RAM (GB),Screen Size (inches),OptionB,J,1,62,"4.0, 6.5",18,4.0,6.5,13,62,"6.0, 6.3",21,6.0,6.3
UNKNOWN,ranking_B,comp-result_1248681_data.json,12,Flower blooming time,,Hours of sunlight,Humidity,OptionB,J,2,60,"5.0, 65.0",5,5.0,65.0,3,60,"8.0, 60.0",3,8.0,60.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,13,Bike Speed,,Bike Weight,Bike Frame Size,OptionB,J,17,63,"10.0, 19",25,10.0,19.0,19,63,"9.0, 18",26,9.0,18.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,14,Project Success (%),,Experience (years),Team Size,OptionB,J,1,65,"5.0, 3",80,5.0,3.0,2,65,"6.0, 4",85,6.0,4.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,15,Mood Score (1-10),,Hours of Sleep,Screen Time (hours),OptionB,J,2,64,"7.0, 3",8,7.0,3.0,17,64,"6.0, 1",7,6.0,1.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,16,Energy Boost (1-10),,Number of Calories,Sugar (g),OptionB,J,1,66,"100.0, 10",7,100.0,10.0,2,66,"120.0, 12",6,120.0,12.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,17,Reading time (hours),,Book pages,Book weight (g),OptionA,F,17,68,"580.0, 330",6.8,580.0,330.0,18,68,"530.0, 370",6.1,530.0,370.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,18,Weight Loss (lbs),,Exercise Minutes,Diet Score (1-10),OptionB,J,2,67,"40.0, 7",3,40.0,7.0,10,67,"80.0, 7",7,80.0,7.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,19,Calories burned,,Exercise time (min),Heart rate (bpm),OptionA,F,18,70,"35.0, 120",350,35.0,120.0,17,70,"40.0, 110",330,40.0,110.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,20,Lighting (lux),,Room size (m2),Number of windows,OptionB,J,18,69,"23.0, 3",670,23.0,3.0,19,69,"20.0, 3",580,20.0,3.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,21,Battery life (hours),,Laptop weight (kg),Screen size (inches),OptionA,F,18,71,"1.4, 15",6.8,1.4,15.0,5,71,"1.7, 12",7.5,1.7,12.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,22,Speed (km/h),,Bicycle weight (kg),Wheel size (inches),OptionA,F,17,72,"11.0, 26",24,11.0,26.0,9,72,"13.0, 26",24,13.0,26.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,23,Endurance,,Age,Height,OptionA,F,11,73,"35.0, 185.0",80,35.0,185.0,4,73,"35.0, 185.0",80,35.0,185.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,24,Shoe Demand,,Shoe price (in USD),Comfort rating (1-10),OptionB,J,9,74,"120.0, 10.0",30,120.0,10.0,4,74,"100.0, 8.0",50,100.0,8.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,25,Reading Enjoyment,,Book Length,Author Fame,OptionA,F,1,77,"300.0, 8.0",7,300.0,8.0,5,77,"500.0, 6.0",9,500.0,6.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,26,Exam Grade,,Study Time (hours),Difficulty Level (1-10),OptionB,J,19,76,"6.0, 4",85,6.0,4.0,3,76,"6.0, 2",90,6.0,2.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,27,Nutritional Value,,Weight,Calories,OptionA,F,6,82,"160.0, 190.0",45,160.0,190.0,18,82,"110.0, 100.0",65,110.0,100.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,28,Physical Endurance,,Age,Height,OptionA,F,6,81,"20.0, 160.0",9,20.0,160.0,7,81,"50.0, 185.0",5,50.0,185.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,29,Comfort Level,,Room Size,Lighting,OptionB,J,13,78,"50.0, 0.8",4.5,50.0,0.8,1,78,"20.0, 5.0",8,20.0,5.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,30,Car Value,,Age (years),Mileage (km),OptionA,F,2,75,"3.0, 15000",40000,3.0,15000.0,1,75,"5.0, 20000",30000,5.0,20000.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,31,Popularity,,Book age,Page count,OptionB,J,3,80,"2.0, 250",88,2.0,250.0,4,80,"4.0, 350",82,4.0,350.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,32,Job Success,,Age,Experience,OptionB,J,11,79,"55.0, 0.5",4.5,55.0,0.5,9,79,"50.0, 1.0",5,50.0,1.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,33,Phone price ($),,Phone battery capacity (mAh),Phone screen size (inches),OptionA,F,4,92,"5200.0, 6.0",590,5200.0,6.0,2,92,"5000.0, 5.8",580,5000.0,5.8
UNKNOWN,ranking_B,comp-result_1248681_data.json,34,Flower size (cm),,Plant height (cm),Plant age (months),OptionB,J,17,89,"33.0, 5",5.3,33.0,5.0,1,89,"30.0, 3",5,30.0,3.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,35,100m sprint time (s),,Runner stride length (cm),Runner age (years),OptionB,J,10,88,"72.0, 28",11.8,72.0,28.0,11,88,"78.0, 27",11.6,78.0,27.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,36,Cooking time (minutes),,Number of ingredients,Prep time (minutes),OptionA,F,20,86,"8.0, 8",20,8.0,8.0,13,86,"10.0, 6",30,10.0,6.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,37,Exam score (%),,Time spent studying (hours),Number of breaks (times),OptionB,J,7,85,"2.0, 3",50,2.0,3.0,5,85,"5.0, 2",75,5.0,2.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,38,Walking speed (km/h),,Person height (cm),Age (years),OptionB,J,18,95,"158.0, 36.0",4.1,158.0,36.0,10,95,"180.0, 37.0",5,180.0,37.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,39,Cooling Time (min),,Room Size (m²),Window Size (m²),OptionB,J,17,87,"17.0, 1.6",36,17.0,1.6,19,87,"23.0, 2.5",29,23.0,2.5
UNKNOWN,ranking_B,comp-result_1248681_data.json,40,Taste Rating,,Number of Ingredients,Prep Time (min),OptionA,F,10,90,"6.0, 30.0",7,6.0,30.0,11,90,"6.0, 25.0",7,6.0,25.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,41,Daily travel cost ($),,Distance to work (miles),Commute time (minutes),OptionB,J,13,84,"10.0, 10",60,10.0,10.0,17,84,"9.0, 8",54,9.0,8.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,42,Morning Alertness,,Hours of Sleep,Number of Alarms,OptionB,J,10,93,"4.0, 3",3,4.0,3.0,6,93,"5.0, 4",4,5.0,4.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,43,Skill Level,,Experience,Years of Education,OptionB,J,11,83,"4.0, 13.0",7,4.0,13.0,10,83,"10.0, 11.0",10,10.0,11.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,44,Energy Level (scale 1-10),,Age (years),Number of Pets,OptionA,F,4,96,"4.0, 2",5,4.0,2.0,3,96,"7.0, 1",4,7.0,1.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,45,Plant Health,,Plant Height,Water Amount,OptionB,J,1,98,"30.0, 1",7,30.0,1.0,3,98,"40.0, 1",8,40.0,1.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,46,Retention Rate (%),,Study Time (hours),Number of Distractions,OptionB,J,4,94,"3.0, 2",75,3.0,2.0,10,94,"2.0, 2",70,2.0,2.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,47,Travel Time (min),,Distance (km),Speed (km/h),OptionA,F,18,97,"11.0, 60",9,11.0,60.0,20,97,"20.0, 50",24,20.0,50.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,48,Heating cost (per month),,House size (sqm),Number of windows,OptionB,J,1,91,"100.0, 6.0",300,100.0,6.0,5,91,"130.0, 4.0",380,130.0,4.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,49,Customer Satisfaction,,Restaurant Wait Time (in mins),Restaurant Rating (1-5),OptionA,F,1,100,"10.0, 4",8,10.0,4.0,12,100,"28.0, 1",4,28.0,1.0
UNKNOWN,ranking_B,comp-result_1248681_data.json,50,App Performance,,Phone RAM,Phone Storage,OptionB,J,13,99,"4.0, 64",3,4.0,64.0,5,99,"8.0, 64",5,8.0,64.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,1,Commute time (minutes),,Distance to work (miles),Number of traffic lights,OptionB,J,4,56,"7.0, 9",33,7.0,9.0,16,56,"5.0, 13",31,5.0,13.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,2,Bike Speed,,Bike Weight,Bike Frame Size,OptionA,F,4,63,"11.0, 19",24,11.0,19.0,20,63,"11.0, 19",24,11.0,19.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,3,Speed (km/h),,Bicycle weight (kg),Wheel size (inches),OptionA,F,11,72,"8.0, 29",27,8.0,29.0,2,72,"12.0, 27",24,12.0,27.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,4,Popularity,,Book age,Page count,OptionB,J,2,80,"3.0, 400",85,3.0,400.0,19,80,"10.0, 350",77,10.0,350.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,5,Calories burned,,Exercise time (min),Heart rate (bpm),OptionB,J,4,70,"35.0, 105",320,35.0,105.0,18,70,"35.0, 120",350,35.0,120.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,6,Fuel Efficiency (km/l),,Car Engine Size (liters),Weight (kg),OptionB,J,1,61,"2.0, 1400.0",12,2.0,1400.0,2,61,"3.0, 1500.0",9,3.0,1500.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,7,Flower size (cm),,Plant height (cm),Plant age (months),OptionB,J,1,89,"30.0, 3",5,30.0,3.0,17,89,"33.0, 5",5.3,33.0,5.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,8,Morning alertness (1-10),,Amount of sleep (hours),Time to bed (minutes past 10pm),OptionA,F,11,57,"7.0, 30",6,7.0,30.0,2,57,"7.0, 60",5,7.0,60.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,9,Customer Satisfaction,,Restaurant Wait Time (in mins),Restaurant Rating (1-5),OptionA,F,1,100,"10.0, 4",8,10.0,4.0,2,100,"20.0, 3",6,20.0,3.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,10,Morning Alertness,,Hours of Sleep,Number of Alarms,OptionB,J,12,93,"6.0, 3",5,6.0,3.0,8,93,"8.0, 1",8,8.0,1.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,11,Exam Grade,,Study Time (hours),Difficulty Level (1-10),OptionB,J,20,76,"5.0, 5",80,5.0,5.0,16,76,"7.0, 3",90,7.0,3.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,12,Reading time (hours),,Book pages,Book weight (g),OptionA,F,12,68,"600.0, 360",6.8,600.0,360.0,7,68,"450.0, 340",5.5,450.0,340.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,13,Lighting (lux),,Room size (m2),Number of windows,OptionB,J,9,69,"22.0, 1",620,22.0,1.0,8,69,"16.0, 4",470,16.0,4.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,14,Reliability,,Car age,Maintenance cost,OptionA,F,17,51,"1.0, 2500",100,1.0,2500.0,1,51,"5.0, 1000",70,5.0,1000.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,15,Garden yield (kg),,Amount of fertilizer (grams),Rainfall (mm/week),OptionB,J,4,54,"200.0, 120",50,200.0,120.0,16,54,"250.0, 90",56,250.0,90.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,16,Car Value,,Age (years),Mileage (km),OptionB,J,4,75,"5.0, 25000",30000,5.0,25000.0,13,75,"4.0, 15000",42000,4.0,15000.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,17,Skill Level,,Experience,Years of Education,OptionA,F,16,83,"7.0, 12.0",9,7.0,12.0,8,83,"6.0, 13.0",9,6.0,13.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,18,Engagement rate (%),,Number of followers (count),Time posted (hours ago),OptionB,J,12,58,"900.0, 6",3,900.0,6.0,17,58,"1200.0, 5",5,1200.0,5.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,19,100m sprint time (s),,Runner stride length (cm),Runner age (years),OptionA,F,5,88,"85.0, 22",11.2,85.0,22.0,19,88,"79.0, 24",11.5,79.0,24.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,20,Job Success,,Age,Experience,OptionA,F,2,79,"35.0, 4.0",6.5,35.0,4.0,14,79,"65.0, 0.2",3.5,65.0,0.2
UNKNOWN,ranking_B,comp-result_1248648_data.json,21,Weight Loss (lbs),,Exercise Minutes,Diet Score (1-10),OptionA,F,5,67,"50.0, 10",4,50.0,10.0,8,67,"70.0, 6",6,70.0,6.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,22,Cooking time (minutes),,Number of ingredients,Prep time (minutes),OptionA,F,11,86,"4.0, 15",20,4.0,15.0,17,86,"9.0, 7",27,9.0,7.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,23,Endurance,,Age,Height,OptionA,F,4,73,"35.0, 185.0",80,35.0,185.0,15,73,"45.0, 195.0",75,45.0,195.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,24,Car speed (mph),,Engine power (hp),Weight (kg),OptionA,F,8,52,"160.0, 1400",100,160.0,1400.0,6,52,"130.0, 1600",85,130.0,1600.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,25,Energy Boost (1-10),,Number of Calories,Sugar (g),OptionA,F,19,66,"160.0, 12",3,160.0,12.0,6,66,"160.0, 8",4,160.0,8.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,26,Daily travel cost ($),,Distance to work (miles),Commute time (minutes),OptionB,J,1,84,"5.0, 15",30,5.0,15.0,2,84,"10.0, 10",60,10.0,10.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,27,Comfort Level,,Room Size,Lighting,OptionA,F,4,78,"30.0, 3.0",6.5,30.0,3.0,13,78,"50.0, 0.8",4.5,50.0,0.8
UNKNOWN,ranking_B,comp-result_1248648_data.json,28,Plant Health,,Plant Height,Water Amount,OptionB,J,1,98,"30.0, 1",7,30.0,1.0,17,98,"110.0, 1",15,110.0,1.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,29,Travel Time (min),,Distance (km),Speed (km/h),OptionA,F,20,97,"20.0, 50",24,20.0,50.0,3,97,"12.0, 70",9,12.0,70.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,30,Phone price ($),,Phone battery capacity (mAh),Phone screen size (inches),OptionA,F,20,92,"5400.0, 5.8",570,5400.0,5.8,9,92,"4100.0, 6.0",610,4100.0,6.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,31,Battery Life (hours),,Phone RAM (GB),Screen Size (inches),OptionA,F,14,62,"8.0, 7.0",18,8.0,7.0,4,62,"8.0, 7.5",17,8.0,7.5
UNKNOWN,ranking_B,comp-result_1248648_data.json,32,Nutritional Value,,Weight,Calories,OptionB,J,18,82,"110.0, 100.0",65,110.0,100.0,8,82,"130.0, 130.0",55,130.0,130.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,33,App Performance,,Phone RAM,Phone Storage,OptionA,F,5,99,"8.0, 64",5,8.0,64.0,13,99,"4.0, 64",3,4.0,64.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,34,Reading Enjoyment,,Book Length,Author Fame,OptionB,J,16,77,"1100.0, 0.5",15,1100.0,0.5,9,77,"700.0, 4.0",11,700.0,4.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,35,Heating cost (per month),,House size (sqm),Number of windows,OptionA,F,5,91,"130.0, 4.0",380,130.0,4.0,12,91,"160.0, 2.0",440,160.0,2.0
UNKNOWN,ranking_B,comp-result_1248648_data.json,36,Taste Rating,,Number of Ingredients,Prep Time (min),OptionA,F,16,90,"6.0, 30.0",7,6.0,30.0,4,90,"5.0, 25.0",8,5.0,25.0
